Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2018194954,2,2018194954-Beschaedigung_2:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Kratzer_-_Smart_Repair_35.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Kratzer,Smart Repair,150.0,150.0,Stossfaenger vorn - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2018194954,Stossfaenger vorn,Stossfaenger vorn,None,2018194954-Beschädigung-2-35.jpg,scratch,Smart Repair,Shearful front,Shearful front,None,./person/w4/image/2018194954-Beschädigung-2-35.jpg,./person/w4/data/annotation/2018194954-Beschädigung-2-35.xml
TUEV Sued,2019091832,2,"2019091832-Beschaedigung_2:_Verkleidungen|Abdeckungen:_Heckdeckel,_Innenverkleidung__-_Kratzer_-_erneuern_26.jpg",Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,Kratzer,erneuern,83.81,83.81,"Heckdeckel, Innenverkleidung - Kratzer - erneuern",False,False,erneuern,Kratzer,2019091832,Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,2019091832-Beschädigung-2-26.jpg,scratch,renew,Clothes / covers,"Rear cover, interior cladding",None,./person/w4/image/2019091832-Beschädigung-2-26.jpg,./person/w4/data/annotation/2019091832-Beschädigung-2-26.xml
TUEV Sued,2019115199,3,2019115199-Beschaedigung_3:_Seitenwand_links:_Seitenwand__-_Kratzer_-_Smart_Repair_30.jpg,Seitenwand links,Seitenwand,None,Kratzer,Smart Repair,150.0,150.0,Seitenwand - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2019115199,Seitenwand links,Seitenwand,None,2019115199-Beschädigung-3-30.jpg,scratch,Smart Repair,Sidewall left,Side wall,None,./person/w4/image/2019115199-Beschädigung-3-30.jpg,./person/w4/data/annotation/2019115199-Beschädigung-3-30.xml
TUEV Sued,2019072323,6,2019072323-Beschaedigung_6:_Seitenwand_rechts:_Radlauf__-_Kratzer_-_Smart_Repair_47.jpg,Seitenwand rechts,Radlauf,None,Kratzer,Smart Repair,120.0,120.0,Radlauf - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2019072323,Seitenwand rechts,Radlauf,None,2019072323-Beschädigung-6-47.jpg,scratch,Smart Repair,sidewall right,Bike,None,./person/w4/image/2019072323-Beschädigung-6-47.jpg,./person/w4/data/annotation/2019072323-Beschädigung-6-47.xml
TUEV Sued,2019299408,4,2019299408-Beschaedigung_4:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Kratzer_-_Smart_Repair_34.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Kratzer,Smart Repair,120.0,120.0,Stossfaenger hinten - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2019299408,Stossfaenger hinten,Stossfaenger hinten,None,2019299408-Beschädigung-4-34.jpg,scratch,Smart Repair,Rear bumper,Rear bumper,None,./person/w4/image/2019299408-Beschädigung-4-34.jpg,./person/w4/data/annotation/2019299408-Beschädigung-4-34.xml
TUEV Sued,2019213622,3,2019213622-Beschaedigung_3:_Stossfaenger_vorn:_Spoiler__-_Kratzer_-_erneuern_26.jpg,Stossfaenger vorn,Spoiler,None,Kratzer,erneuern,213.93,213.93,Spoiler - Kratzer - erneuern,False,False,erneuern,Kratzer,2019213622,Stossfaenger vorn,Spoiler,None,2019213622-Beschädigung-3-26.jpg,scratch,renew,Shearful front,spoiler,None,./person/w4/image/2019213622-Beschädigung-3-26.jpg,./person/w4/data/annotation/2019213622-Beschädigung-3-26.xml
TUEV Sued,2019091861,1,2019091861-Beschaedigung_1:_Kotfluegel_rechts:_Radhausverbreiterung__-_Kratzer_-_Wertminderung_29.jpg,Kotfluegel rechts,Radhausverbreiterung,None,Kratzer,Wertminderung,20.0,20.0,Radhausverbreiterung - Kratzer - Wertminderung,False,False,Wertminderung,Kratzer,2019091861,Kotfluegel rechts,Radhausverbreiterung,None,2019091861-Beschädigung-1-29.jpg,scratch,Impairment,Right fender,Wheelhouse widening,None,./person/w4/image/2019091861-Beschädigung-1-29.jpg,./person/w4/data/annotation/2019091861-Beschädigung-1-29.xml
TUEV Sued,2015120871,10,2015120871-Beschaedigung_10:_2.Radsatz:_1_Leichtmetallfelge__-_Kratzer_-_Wertminderung_59.jpg,2.Radsatz,1 Leichtmetallfelge,None,Kratzer,Wertminderung,150.0,150.0,1 Leichtmetallfelge - Kratzer - Wertminderung,False,False,Wertminderung,Kratzer,2015120871,2.Radsatz,1 Leichtmetallfelge,None,2015120871-Beschädigung-10-59.jpg,scratch,Impairment,2nd wheelset,1 light metal rim,None,./person/w4/image/2015120871-Beschädigung-10-59.jpg,./person/w4/data/annotation/2015120871-Beschädigung-10-59.xml
TUEV Sued,2019151494,2,2019151494-Beschaedigung_2:_Kotfluegel_links:_Kotfluegel_links__-_Kratzer_-_lackieren_28.jpg,Kotfluegel links,Kotfluegel links,None,Kratzer,lackieren,159.1,140.0,Kotfluegel links - Kratzer - lackieren,False,False,lackieren,Kratzer,2019151494,Kotfluegel links,Kotfluegel links,None,2019151494-Beschädigung-2-28.jpg,scratch,paint,Kotfluegel left,Kotfluegel left,None,./person/w4/image/2019151494-Beschädigung-2-28.jpg,./person/w4/data/annotation/2019151494-Beschädigung-2-28.xml
TUEV Sued,2019308981,2,2019308981-Beschaedigung_2:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_Kratzer_-_Wertminderung_42.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,Kratzer,Wertminderung,100.0,100.0,Leichtmetallfelge vorn rechts - Kratzer - Wertminderung,False,False,Wertminderung,Kratzer,2019308981,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2019308981-Beschädigung-2-42.jpg,scratch,Impairment,Wheel / tire,Alloy wheel front right,None,./person/w4/image/2019308981-Beschädigung-2-42.jpg,./person/w4/data/annotation/2019308981-Beschädigung-2-42.xml
TUEV Sued,2016046765,10,2016046765-Beschaedigung_10:_Kotfluegel_rechts:_Kotfluegel_rechts__-_Kratzer_-_Smart_Repair_68.jpg,Kotfluegel rechts,Kotfluegel rechts,None,Kratzer,Smart Repair,80.0,80.0,Kotfluegel rechts - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2016046765,Kotfluegel rechts,Kotfluegel rechts,None,2016046765-Beschädigung-10-68.jpg,scratch,Smart Repair,Right fender,Right fender,None,./person/w4/image/2016046765-Beschädigung-10-68.jpg,./person/w4/data/annotation/2016046765-Beschädigung-10-68.xml
TUEV Sued,2020301175,4,2020301175-Beschaedigung_4:_Tuer_hinten_links:_Tuer__-_Kratzer_-_Smart_Repair_47.jpg,Tuer hinten links,Tuer,None,Kratzer,Smart Repair,80.0,80.0,Tuer - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2020301175,Tuer hinten links,Tuer,None,2020301175-Beschädigung-4-47.jpg,scratch,Smart Repair,Door in the back left,Door,None,./person/w4/image/2020301175-Beschädigung-4-47.jpg,./person/w4/data/annotation/2020301175-Beschädigung-4-47.xml
TUEV Sued,2018194914,2,2018194914-Beschaedigung_2:_Tuer_hinten_links:_Tuer__-_Kratzer_-_auslegen_|_polieren_31.jpg,Tuer hinten links,Tuer,None,Kratzer,auslegen / polieren,30.0,30.0,Tuer - Kratzer - auslegen / polieren,False,False,auslegen / polieren,Kratzer,2018194914,Tuer hinten links,Tuer,None,2018194914-Beschädigung-2-31.jpg,scratch,Lay out / polish,Door in the back left,Door,None,./person/w4/image/2018194914-Beschädigung-2-31.jpg,./person/w4/data/annotation/2018194914-Beschädigung-2-31.xml
TUEV Sued,2015125988,8,2015125988-Beschaedigung_8:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Kratzer_-_Smart_Repair_44.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Kratzer,Smart Repair,180.0,180.0,Stossfaenger hinten - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2015125988,Stossfaenger hinten,Stossfaenger hinten,None,2015125988-Beschädigung-8-44.jpg,scratch,Smart Repair,Rear bumper,Rear bumper,None,./person/w4/image/2015125988-Beschädigung-8-44.jpg,./person/w4/data/annotation/2015125988-Beschädigung-8-44.xml
TUEV Sued,2020071947,6,2020071947-Beschaedigung_6:_Tuer_hinten_rechts:_Tuer__-_Kratzer_-_lackieren_62.jpg,Tuer hinten rechts,Tuer,None,Kratzer,lackieren,345.82,145.27,Tuer - Kratzer - lackieren,False,False,lackieren,Kratzer,2020071947,Tuer hinten rechts,Tuer,None,2020071947-Beschädigung-6-62.jpg,scratch,paint,Rear right,Door,None,./person/w4/image/2020071947-Beschädigung-6-62.jpg,./person/w4/data/annotation/2020071947-Beschädigung-6-62.xml
TUEV Sued,2019223911,4,2019223911-Beschaedigung_4:_Motorhaube:_Motorhaube__-_Kratzer_-_lackieren_35.jpg,Motorhaube,Motorhaube,None,Kratzer,lackieren,496.42,489.3,Motorhaube - Kratzer - lackieren,False,False,lackieren,Kratzer,2019223911,Motorhaube,Motorhaube,None,2019223911-Beschädigung-4-35.jpg,scratch,paint,Engine Hood,Engine Hood,None,./person/w4/image/2019223911-Beschädigung-4-35.jpg,./person/w4/data/annotation/2019223911-Beschädigung-4-35.xml
TUEV Sued,2015114408,2,2015114408-Beschaedigung_2:_Tuer_vorn_rechts:_Tuerkante__-_Kratzer_-_Smart_Repair_34.jpg,Tuer vorn rechts,Tuerkante,None,Kratzer,Smart Repair,60.0,60.0,Tuerkante - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2015114408,Tuer vorn rechts,Tuerkante,None,2015114408-Beschädigung-2-34.jpg,scratch,Smart Repair,Tower right,Tuer,None,./person/w4/image/2015114408-Beschädigung-2-34.jpg,./person/w4/data/annotation/2015114408-Beschädigung-2-34.xml
TUEV Sued,2020010710,3,2020010710-Beschaedigung_3:_Tuer_vorn_links:_Tuer__-_Kratzer_-_Smart_Repair_36.jpg,Tuer vorn links,Tuer,None,Kratzer,Smart Repair,120.0,120.0,Tuer - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2020010710,Tuer vorn links,Tuer,None,2020010710-Beschädigung-3-36.jpg,scratch,Smart Repair,Tower left,Door,None,./person/w4/image/2020010710-Beschädigung-3-36.jpg,./person/w4/data/annotation/2020010710-Beschädigung-3-36.xml
TUEV Sued,2020164803,10,2020164803-Beschaedigung_10:_Rad|Reifen:_Felgensatz_komplett__-_Kratzer_-_Wertminderung_62.jpg,Rad/Reifen,Felgensatz komplett,None,Kratzer,Wertminderung,600.0,600.0,Felgensatz komplett - Kratzer - Wertminderung,False,False,Wertminderung,Kratzer,2020164803,Rad/Reifen,Felgensatz komplett,None,2020164803-Beschädigung-10-62.jpg,scratch,Impairment,Wheel / tire,Rim set complete,None,./person/w4/image/2020164803-Beschädigung-10-62.jpg,./person/w4/data/annotation/2020164803-Beschädigung-10-62.xml
TUEV Sued,2018089185,1,2018089185-Beschaedigung_1:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Kratzer_-_auslegen_|_polieren_32.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Kratzer,auslegen / polieren,20.0,20.0,Stossfaenger vorn - Kratzer - auslegen / polieren,False,False,auslegen / polieren,Kratzer,2018089185,Stossfaenger vorn,Stossfaenger vorn,None,2018089185-Beschädigung-1-32.jpg,scratch,Lay out / polish,Shearful front,Shearful front,None,./person/w4/image/2018089185-Beschädigung-1-32.jpg,./person/w4/data/annotation/2018089185-Beschädigung-1-32.xml
TUEV Sued,2020134841,2,2020134841-Beschaedigung_2:_Außenspiegel_links:_Abdeckkappe__-_Kratzer_-_Smart_Repair_41.jpg,Außenspiegel links,Abdeckkappe,None,Kratzer,Smart Repair,80.0,80.0,Abdeckkappe - Kratzer - Smart Repair,False,False,Smart Repair,Kratzer,2020134841,Außenspiegel links,Abdeckkappe,None,2020134841-Beschädigung-2-41.jpg,scratch,Smart Repair,Exterior mirror left,Cap,None,./person/w4/image/2020134841-Beschädigung-2-41.jpg,./person/w4/data/annotation/2020134841-Beschädigung-2-41.xml
TUEV Sued,2016116476,16,2016116476-Beschaedigung_16:_Fahrzeugdach:_Dach__-_Kratzer_-_instandsetzen_und_lackieren_71.jpg,Fahrzeugdach,Dach,None,Kratzer,instandsetzen und lackieren,570.51,269.48,Dach - Kratzer - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Kratzer,2016116476,Fahrzeugdach,Dach,None,2016116476-Beschädigung-16-71.jpg,scratch,Repair and paint,Vehicle roof,roof,None,./person/w4/image/2016116476-Beschädigung-16-71.jpg,./person/w4/data/annotation/2016116476-Beschädigung-16-71.xml
TUEV Sued,2020063921,2,2020063921-Beschaedigung_2:_Schiebetuer_rechts:_Schiebetuer__-_Kratzer_-_auslegen_|_polieren_31.jpg,Schiebetuer rechts,Schiebetuer,None,Kratzer,auslegen / polieren,20.0,20.0,Schiebetuer - Kratzer - auslegen / polieren,False,False,auslegen / polieren,Kratzer,2020063921,Schiebetuer rechts,Schiebetuer,None,2020063921-Beschädigung-2-31.jpg,scratch,Lay out / polish,Sliding on the right,Sliding door,None,./person/w4/image/2020063921-Beschädigung-2-31.jpg,./person/w4/data/annotation/2020063921-Beschädigung-2-31.xml
TUEV Sued,2019175678,3,2019175678-Beschaedigung_3:_Seitenwand_links:_Seitenwand__-_Kratzer_-_lackieren_26.jpg,Seitenwand links,Seitenwand,None,Kratzer,lackieren,316.62,308.65,Seitenwand - Kratzer - lackieren,False,False,lackieren,Kratzer,2019175678,Seitenwand links,Seitenwand,None,2019175678-Beschädigung-3-26.jpg,scratch,paint,Sidewall left,Side wall,None,./person/w4/image/2019175678-Beschädigung-3-26.jpg,./person/w4/data/annotation/2019175678-Beschädigung-3-26.xml
TUEV Sued,2018194753,2,2018194753-Beschaedigung_2:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Kratzer_-_auslegen_|_polieren_35.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Kratzer,auslegen / polieren,30.0,26.0,Stossfaenger hinten - Kratzer - auslegen / polieren,False,False,auslegen / polieren,Kratzer,2018194753,Stossfaenger hinten,Stossfaenger hinten,None,2018194753-Beschädigung-2-35.jpg,scratch,Lay out / polish,Rear bumper,Rear bumper,None,./person/w4/image/2018194753-Beschädigung-2-35.jpg,./person/w4/data/annotation/2018194753-Beschädigung-2-35.xml
