Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2016020250,14,2016020250-Beschaedigung_14:_Stossfaenger_hinten:_Stossfaenger_hinten__-_gebrochen_|_gerissen_-_erneuern_76.jpg,Stossfaenger hinten,Stossfaenger hinten,None,gebrochen / gerissen,erneuern,418.1,204.72,Stossfaenger hinten - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2016020250,Stossfaenger hinten,Stossfaenger hinten,None,2016020250-Beschädigung-14-76.jpg,Broken / torn,renew,Rear bumper,Rear bumper,None,./person/w4/image/2016020250-Beschädigung-14-76.jpg,./person/w4/data/annotation/2016020250-Beschädigung-14-76.xml
TUEV Sued,2020148478,3,2020148478-Beschaedigung_3:_Karosserie:_Tuerdichtung_vorn_links__-_gebrochen_|_gerissen_-_erneuern_43.jpg,Karosserie,Tuerdichtung vorn links,None,gebrochen / gerissen,erneuern,124.59,124.59,Tuerdichtung vorn links - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2020148478,Karosserie,Tuerdichtung vorn links,None,2020148478-Beschädigung-3-43.jpg,Broken / torn,renew,body,Tuer seal front left,None,./person/w4/image/2020148478-Beschädigung-3-43.jpg,./person/w4/data/annotation/2020148478-Beschädigung-3-43.xml
TUEV Sued,2016053329,1,"2016053329-Beschaedigung_1:_Stossfaenger_vorn:_Lufteinlassgitter____(unten,_mitte.)____-_gebrochen_|_gerissen_-_erneuern_31.jpg",Stossfaenger vorn,Lufteinlassgitter,"unten, mitte.",gebrochen / gerissen,erneuern,110.38,42.0,"Lufteinlassgitter (unten, mitte.) - gebrochen / gerissen - erneuern",False,False,erneuern,gebrochen / gerissen,2016053329,Stossfaenger vorn,Lufteinlassgitter,"unten, mitte.",2016053329-Beschädigung-1-31.jpg,Broken / torn,renew,Shearful front,Air intake grille,"Bottom, middle.",./person/w4/image/2016053329-Beschädigung-1-31.jpg,./person/w4/data/annotation/2016053329-Beschädigung-1-31.xml
TUEV Sued,2017113255,1,2017113255-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Kofferraumverkleidung__-_gebrochen_|_gerissen_-_Wertminderung_32.jpg,Verkleidungen/Abdeckungen,Kofferraumverkleidung,None,gebrochen / gerissen,Wertminderung,80.0,80.0,Kofferraumverkleidung - gebrochen / gerissen - Wertminderung,False,False,Wertminderung,gebrochen / gerissen,2017113255,Verkleidungen/Abdeckungen,Kofferraumverkleidung,None,2017113255-Beschädigung-1-32.jpg,Broken / torn,Impairment,Clothes / covers,Trunk cladding,None,./person/w4/image/2017113255-Beschädigung-1-32.jpg,./person/w4/data/annotation/2017113255-Beschädigung-1-32.xml
TUEV Sued,2015125559,4,2015125559-Beschaedigung_4:_Tuer_vorn_links:_Tuerdichtung__-_gebrochen_|_gerissen_-_erneuern_36.jpg,Tuer vorn links,Tuerdichtung,None,gebrochen / gerissen,erneuern,92.1,92.1,Tuerdichtung - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2015125559,Tuer vorn links,Tuerdichtung,None,2015125559-Beschädigung-4-36.jpg,Broken / torn,renew,Tower left,Gasket,None,./person/w4/image/2015125559-Beschädigung-4-36.jpg,./person/w4/data/annotation/2015125559-Beschädigung-4-36.xml
TUEV Sued,2015014086,1,2015014086-Beschaedigung_1:_Stossfaenger_hinten:_Stossfaenger_hinten____(Abdeckung_AHK)____-_gebrochen_|_gerissen_-_erneuern_36.jpg,Stossfaenger hinten,Stossfaenger hinten,Abdeckung AHK,gebrochen / gerissen,erneuern,80.0,38.0,Stossfaenger hinten (Abdeckung AHK) - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2015014086,Stossfaenger hinten,Stossfaenger hinten,Abdeckung AHK,2015014086-Beschädigung-1-36.jpg,Broken / torn,renew,Rear bumper,Rear bumper,Cover AHK,./person/w4/image/2015014086-Beschädigung-1-36.jpg,./person/w4/data/annotation/2015014086-Beschädigung-1-36.xml
TUEV Sued,2015007910,2,2015007910-Beschaedigung_2:_Tuer_vorn_links:_Tuerdichtung__-_gebrochen_|_gerissen_-_erneuern_29.jpg,Tuer vorn links,Tuerdichtung,None,gebrochen / gerissen,erneuern,93.5,93.5,Tuerdichtung - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2015007910,Tuer vorn links,Tuerdichtung,None,2015007910-Beschädigung-2-29.jpg,Broken / torn,renew,Tower left,Gasket,None,./person/w4/image/2015007910-Beschädigung-2-29.jpg,./person/w4/data/annotation/2015007910-Beschädigung-2-29.xml
TUEV Sued,2020012746,8,2020012746-Beschaedigung_8:_Vorderachse:_Querlenkerlagerung_rechts__-_gebrochen_|_gerissen_-_erneuern_63.jpg,Vorderachse,Querlenkerlagerung rechts,None,gebrochen / gerissen,erneuern,250.0,250.0,Querlenkerlagerung rechts - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2020012746,Vorderachse,Querlenkerlagerung rechts,None,2020012746-Beschädigung-8-63.jpg,Broken / torn,renew,Front axle,Wishbone bearing right,None,./person/w4/image/2020012746-Beschädigung-8-63.jpg,./person/w4/data/annotation/2020012746-Beschädigung-8-63.xml
TUEV Sued,2018200193,6,2018200193-Beschaedigung_6:_Verglasung:_Frontscheibe__-_gebrochen_|_gerissen_-_erneuern_46.jpg,Verglasung,Frontscheibe,None,gebrochen / gerissen,erneuern,699.55,699.55,Frontscheibe - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2018200193,Verglasung,Frontscheibe,None,2018200193-Beschädigung-6-46.jpg,Broken / torn,renew,glazing,Windscreen,None,./person/w4/image/2018200193-Beschädigung-6-46.jpg,./person/w4/data/annotation/2018200193-Beschädigung-6-46.xml
TUEV Sued,2019235584,6,2019235584-Beschaedigung_6:_Verglasung:_Frontscheibe__-_gebrochen_|_gerissen_-_erneuern_36.jpg,Verglasung,Frontscheibe,None,gebrochen / gerissen,erneuern,702.48,702.48,Frontscheibe - gebrochen / gerissen - erneuern,False,False,erneuern,gebrochen / gerissen,2019235584,Verglasung,Frontscheibe,None,2019235584-Beschädigung-6-36.jpg,Broken / torn,renew,glazing,Windscreen,None,./person/w4/image/2019235584-Beschädigung-6-36.jpg,./person/w4/data/annotation/2019235584-Beschädigung-6-36.xml
