Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2014092957,2,2014092957-Beschaedigung_2:_Sitz_vorn:_Sitzbezug_rechts__-_Brandloch_-_Smart_Repair_38.jpg,Sitz vorn,Sitzbezug rechts,None,Brandloch,Smart Repair,80.0,80.0,Sitzbezug rechts - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2014092957,Sitz vorn,Sitzbezug rechts,None,2014092957-Beschädigung-2-38.jpg,Fire hole,Smart Repair,Seat,Seat cover right,None,./person/w4/image/2014092957-Beschädigung-2-38.jpg,./person/w4/data/annotation/2014092957-Beschädigung-2-38.xml
TUEV Sued,2020290653,1,2020290653-Beschaedigung_1:_Sitz_vorn:_Sitzbezug_links__-_Brandloch_-_Smart_Repair_32.jpg,Sitz vorn,Sitzbezug links,None,Brandloch,Smart Repair,90.0,90.0,Sitzbezug links - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2020290653,Sitz vorn,Sitzbezug links,None,2020290653-Beschädigung-1-32.jpg,Fire hole,Smart Repair,Seat,Seat cover left,None,./person/w4/image/2020290653-Beschädigung-1-32.jpg,./person/w4/data/annotation/2020290653-Beschädigung-1-32.xml
TUEV Sued,2020079592,3,2020079592-Beschaedigung_3:_Verkleidungen|Abdeckungen:_Fußmatten__-_Brandloch_-_erneuern_29.jpg,Verkleidungen/Abdeckungen,Fußmatten,None,Brandloch,erneuern,110.0,110.0,Fußmatten - Brandloch - erneuern,False,False,erneuern,Brandloch,2020079592,Verkleidungen/Abdeckungen,Fußmatten,None,2020079592-Beschädigung-3-29.jpg,Fire hole,renew,Clothes / covers,Foot mats,None,./person/w4/image/2020079592-Beschädigung-3-29.jpg,./person/w4/data/annotation/2020079592-Beschädigung-3-29.xml
TUEV Sued,2020140232,2,2020140232-Beschaedigung_2:_Verkleidungen|Abdeckungen:_Bodenbelag_vorn_links__-_Brandloch_-_Smart_Repair_26.jpg,Verkleidungen/Abdeckungen,Bodenbelag vorn links,None,Brandloch,Smart Repair,60.0,60.0,Bodenbelag vorn links - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2020140232,Verkleidungen/Abdeckungen,Bodenbelag vorn links,None,2020140232-Beschädigung-2-26.jpg,Fire hole,Smart Repair,Clothes / covers,Flooring front left,None,./person/w4/image/2020140232-Beschädigung-2-26.jpg,./person/w4/data/annotation/2020140232-Beschädigung-2-26.xml
TUEV Sued,2020079592,3,2020079592-Beschaedigung_3:_Verkleidungen|Abdeckungen:_Fußmatten__-_Brandloch_-_erneuern_28.jpg,Verkleidungen/Abdeckungen,Fußmatten,None,Brandloch,erneuern,110.0,110.0,Fußmatten - Brandloch - erneuern,False,False,erneuern,Brandloch,2020079592,Verkleidungen/Abdeckungen,Fußmatten,None,2020079592-Beschädigung-3-28.jpg,Fire hole,renew,Clothes / covers,Foot mats,None,./person/w4/image/2020079592-Beschädigung-3-28.jpg,./person/w4/data/annotation/2020079592-Beschädigung-3-28.xml
TUEV Sued,2015108707,9,2015108707-Beschaedigung_9:_Sitz_vorn:_Sitzbezug_links__-_Brandloch_-_erneuern_56.jpg,Sitz vorn,Sitzbezug links,None,Brandloch,erneuern,800.0,800.0,Sitzbezug links - Brandloch - erneuern,False,False,erneuern,Brandloch,2015108707,Sitz vorn,Sitzbezug links,None,2015108707-Beschädigung-9-56.jpg,Fire hole,renew,Seat,Seat cover left,None,./person/w4/image/2015108707-Beschädigung-9-56.jpg,./person/w4/data/annotation/2015108707-Beschädigung-9-56.xml
TUEV Sued,2020046828,7,2020046828-Beschaedigung_7:_Sitz_vorn:_Sitzbezug_rechts__-_Brandloch_-_Smart_Repair_48.jpg,Sitz vorn,Sitzbezug rechts,None,Brandloch,Smart Repair,150.0,150.0,Sitzbezug rechts - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2020046828,Sitz vorn,Sitzbezug rechts,None,2020046828-Beschädigung-7-48.jpg,Fire hole,Smart Repair,Seat,Seat cover right,None,./person/w4/image/2020046828-Beschädigung-7-48.jpg,./person/w4/data/annotation/2020046828-Beschädigung-7-48.xml
TUEV Sued,2019299899,9,2019299899-Beschaedigung_9:_Verkleidungen|Abdeckungen:_Teppichboden_vorn_links__-_Brandloch_-_Smart_Repair_58.jpg,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,Brandloch,Smart Repair,150.0,150.0,Teppichboden vorn links - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2019299899,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,2019299899-Beschädigung-9-58.jpg,Fire hole,Smart Repair,Clothes / covers,Carpet front left,None,./person/w4/image/2019299899-Beschädigung-9-58.jpg,./person/w4/data/annotation/2019299899-Beschädigung-9-58.xml
TUEV Sued,2015035117,4,2015035117-Beschaedigung_4:_Sitz_vorn:_Sitzbezug_links__-_Brandloch_-_Smart_Repair_35.jpg,Sitz vorn,Sitzbezug links,None,Brandloch,Smart Repair,150.0,150.0,Sitzbezug links - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2015035117,Sitz vorn,Sitzbezug links,None,2015035117-Beschädigung-4-35.jpg,Fire hole,Smart Repair,Seat,Seat cover left,None,./person/w4/image/2015035117-Beschädigung-4-35.jpg,./person/w4/data/annotation/2015035117-Beschädigung-4-35.xml
TUEV Sued,2016085834,1,2016085834-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Fußmatten__-_Brandloch_-_erneuern_41.jpg,Verkleidungen/Abdeckungen,Fußmatten,None,Brandloch,erneuern,25.0,25.0,Fußmatten - Brandloch - erneuern,False,False,erneuern,Brandloch,2016085834,Verkleidungen/Abdeckungen,Fußmatten,None,2016085834-Beschädigung-1-41.jpg,Fire hole,renew,Clothes / covers,Foot mats,None,./person/w4/image/2016085834-Beschädigung-1-41.jpg,./person/w4/data/annotation/2016085834-Beschädigung-1-41.xml
