Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2016057703,6,2016057703-Beschaedigung_6:_Verglasung:_Frontscheibe__-_Steinschlag_-_erneuern_55.jpg,Verglasung,Frontscheibe,None,Steinschlag,erneuern,702.48,702.48,Frontscheibe - Steinschlag - erneuern,False,False,erneuern,Steinschlag,2016057703,Verglasung,Frontscheibe,None,2016057703-Beschädigung-6-55.jpg,Rockfall,renew,glazing,Windscreen,None,./person/w4/image/2016057703-Beschädigung-6-55.jpg,./person/w4/data/annotation/2016057703-Beschädigung-6-55.xml
TUEV Sued,2016024755,1,2016024755-Beschaedigung_1:_Motorhaube:_Motorhaube__-_Steinschlag_-_Smart_Repair_37.jpg,Motorhaube,Motorhaube,None,Steinschlag,Smart Repair,50.0,50.0,Motorhaube - Steinschlag - Smart Repair,False,False,Smart Repair,Steinschlag,2016024755,Motorhaube,Motorhaube,None,2016024755-Beschädigung-1-37.jpg,Rockfall,Smart Repair,Engine Hood,Engine Hood,None,./person/w4/image/2016024755-Beschädigung-1-37.jpg,./person/w4/data/annotation/2016024755-Beschädigung-1-37.xml
TUEV Sued,2018168448,9,2018168448-Beschaedigung_9:_Motorhaube:_Motorhaube____(Kratzer)____-_Steinschlag_-_instandsetzen_und_lackieren_38.jpg,Motorhaube,Motorhaube,Kratzer,Steinschlag,instandsetzen und lackieren,356.86,273.03,Motorhaube (Kratzer) - Steinschlag - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Steinschlag,2018168448,Motorhaube,Motorhaube,Kratzer,2018168448-Beschädigung-9-38.jpg,Rockfall,Repair and paint,Engine Hood,Engine Hood,scratch,./person/w4/image/2018168448-Beschädigung-9-38.jpg,./person/w4/data/annotation/2018168448-Beschädigung-9-38.xml
TUEV Sued,2020080444,7,2020080444-Beschaedigung_7:_Motorhaube:_Motorhaube__-_Steinschlag_-_lackieren_45.jpg,Motorhaube,Motorhaube,None,Steinschlag,lackieren,464.75,248.2,Motorhaube - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2020080444,Motorhaube,Motorhaube,None,2020080444-Beschädigung-7-45.jpg,Rockfall,paint,Engine Hood,Engine Hood,None,./person/w4/image/2020080444-Beschädigung-7-45.jpg,./person/w4/data/annotation/2020080444-Beschädigung-7-45.xml
TUEV Sued,2016000558,3,2016000558-Beschaedigung_3:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_instandsetzen_und_lackieren_29.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,instandsetzen und lackieren,344.3,149.08,Stossfaenger vorn - Steinschlag - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Steinschlag,2016000558,Stossfaenger vorn,Stossfaenger vorn,None,2016000558-Beschädigung-3-29.jpg,Rockfall,Repair and paint,Shearful front,Shearful front,None,./person/w4/image/2016000558-Beschädigung-3-29.jpg,./person/w4/data/annotation/2016000558-Beschädigung-3-29.xml
TUEV Sued,2020157323,8,2020157323-Beschaedigung_8:_Verglasung:_Frontscheibe_mit_Spurhalteassistent__-_Steinschlag_-_erneuern_53.jpg,Verglasung,Frontscheibe mit Spurhalteassistent,None,Steinschlag,erneuern,1300.0,1300.0,Frontscheibe mit Spurhalteassistent - Steinschlag - erneuern,False,False,erneuern,Steinschlag,2020157323,Verglasung,Frontscheibe mit Spurhalteassistent,None,2020157323-Beschädigung-8-53.jpg,Rockfall,renew,glazing,Windscreen with lane support assistant,None,./person/w4/image/2020157323-Beschädigung-8-53.jpg,./person/w4/data/annotation/2020157323-Beschädigung-8-53.xml
TUEV Sued,2019091953,1,2019091953-Beschaedigung_1:_Außenspiegel_rechts:_Abdeckkappe__-_Steinschlag_-_Smart_Repair_28.jpg,Außenspiegel rechts,Abdeckkappe,None,Steinschlag,Smart Repair,60.0,60.0,Abdeckkappe - Steinschlag - Smart Repair,False,False,Smart Repair,Steinschlag,2019091953,Außenspiegel rechts,Abdeckkappe,None,2019091953-Beschädigung-1-28.jpg,Rockfall,Smart Repair,Exterior mirror right,Cap,None,./person/w4/image/2019091953-Beschädigung-1-28.jpg,./person/w4/data/annotation/2019091953-Beschädigung-1-28.xml
TUEV Sued,2019261834,4,2019261834-Beschaedigung_4:_Verglasung:_Frontscheibe____(im_schwarzen_Feld)____-_Steinschlag_-_erneuern_53.jpg,Verglasung,Frontscheibe,im schwarzen Feld,Steinschlag,erneuern,630.06,630.06,Frontscheibe (im schwarzen Feld) - Steinschlag - erneuern,False,False,erneuern,Steinschlag,2019261834,Verglasung,Frontscheibe,im schwarzen Feld,2019261834-Beschädigung-4-53.jpg,Rockfall,renew,glazing,Windscreen,in the black box,./person/w4/image/2019261834-Beschädigung-4-53.jpg,./person/w4/data/annotation/2019261834-Beschädigung-4-53.xml
TUEV Sued,2015013715,3,2015013715-Beschaedigung_3:_Fahrzeugdach:_Dach__-_Steinschlag_-_Smart_Repair_34.jpg,Fahrzeugdach,Dach,None,Steinschlag,Smart Repair,40.0,40.0,Dach - Steinschlag - Smart Repair,False,False,Smart Repair,Steinschlag,2015013715,Fahrzeugdach,Dach,None,2015013715-Beschädigung-3-34.jpg,Rockfall,Smart Repair,Vehicle roof,roof,None,./person/w4/image/2015013715-Beschädigung-3-34.jpg,./person/w4/data/annotation/2015013715-Beschädigung-3-34.xml
TUEV Sued,2019244029,4,2019244029-Beschaedigung_4:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_instandsetzen_und_lackieren_30.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,instandsetzen und lackieren,456.2,446.77,Stossfaenger vorn - Steinschlag - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Steinschlag,2019244029,Stossfaenger vorn,Stossfaenger vorn,None,2019244029-Beschädigung-4-30.jpg,Rockfall,Repair and paint,Shearful front,Shearful front,None,./person/w4/image/2019244029-Beschädigung-4-30.jpg,./person/w4/data/annotation/2019244029-Beschädigung-4-30.xml
