Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2019260599,1,2019260599-Beschaedigung_1:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_verkratzt_|_verschuerft_-_Smart_Repair_27.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Leichtmetallfelge vorn rechts - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2019260599,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2019260599-Beschädigung-1-27.jpg,scratched / shot,Smart Repair,Wheel / tire,Alloy wheel front right,None,./person/w4/image/2019260599-Beschädigung-1-27.jpg,./person/w4/data/annotation/2019260599-Beschädigung-1-27.xml
TUEV Sued,2019141678,1,2019141678-Beschaedigung_1:_Stossfaenger_vorn:_Stossfaenger_vorn__-_verkratzt_|_verschuerft_-_auslegen_|_polieren_30.jpg,Stossfaenger vorn,Stossfaenger vorn,None,verkratzt / verschuerft,auslegen / polieren,35.0,35.0,Stossfaenger vorn - verkratzt / verschuerft - auslegen / polieren,False,False,auslegen / polieren,verkratzt / verschuerft,2019141678,Stossfaenger vorn,Stossfaenger vorn,None,2019141678-Beschädigung-1-30.jpg,scratched / shot,Lay out / polish,Shearful front,Shearful front,None,./person/w4/image/2019141678-Beschädigung-1-30.jpg,./person/w4/data/annotation/2019141678-Beschädigung-1-30.xml
TUEV Sued,2015083629,6,2015083629-Beschaedigung_6:_Schiebetuer_links:_Schiebetuer__-_verkratzt_|_verschuerft_-_instandsetzen_und_lackieren_48.jpg,Schiebetuer links,Schiebetuer,None,verkratzt / verschuerft,instandsetzen und lackieren,429.1,189.87,Schiebetuer - verkratzt / verschuerft - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verkratzt / verschuerft,2015083629,Schiebetuer links,Schiebetuer,None,2015083629-Beschädigung-6-48.jpg,scratched / shot,Repair and paint,Sliding door left,Sliding door,None,./person/w4/image/2015083629-Beschädigung-6-48.jpg,./person/w4/data/annotation/2015083629-Beschädigung-6-48.xml
TUEV Sued,2015088249,16,2015088249-Beschaedigung_16:_Fahrzeugdach:_Dach__-_verkratzt_|_verschuerft_-_lackieren_106.jpg,Fahrzeugdach,Dach,None,verkratzt / verschuerft,lackieren,685.86,297.1,Dach - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2015088249,Fahrzeugdach,Dach,None,2015088249-Beschädigung-16-106.jpg,scratched / shot,paint,Vehicle roof,roof,None,./person/w4/image/2015088249-Beschädigung-16-106.jpg,./person/w4/data/annotation/2015088249-Beschädigung-16-106.xml
TUEV Sued,2016000651,6,2016000651-Beschaedigung_6:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_instandsetzen_und_lackieren_49.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,instandsetzen und lackieren,346.33,149.48,Stossfaenger hinten - verkratzt / verschuerft - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verkratzt / verschuerft,2016000651,Stossfaenger hinten,Stossfaenger hinten,None,2016000651-Beschädigung-6-49.jpg,scratched / shot,Repair and paint,Rear bumper,Rear bumper,None,./person/w4/image/2016000651-Beschädigung-6-49.jpg,./person/w4/data/annotation/2016000651-Beschädigung-6-49.xml
TUEV Sued,2019043995,3,2019043995-Beschaedigung_3:_Außenspiegel_rechts:_Abdeckkappe__-_verkratzt_|_verschuerft_-_lackieren_38.jpg,Außenspiegel rechts,Abdeckkappe,None,verkratzt / verschuerft,lackieren,120.0,85.0,Abdeckkappe - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2019043995,Außenspiegel rechts,Abdeckkappe,None,2019043995-Beschädigung-3-38.jpg,scratched / shot,paint,Exterior mirror right,Cap,None,./person/w4/image/2019043995-Beschädigung-3-38.jpg,./person/w4/data/annotation/2019043995-Beschädigung-3-38.xml
TUEV Sued,2019234067,5,2019234067-Beschaedigung_5:_Stossfaenger_vorn:_Stossfaenger_vorn__-_verkratzt_|_verschuerft_-_Smart_Repair_31.jpg,Stossfaenger vorn,Stossfaenger vorn,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Stossfaenger vorn - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2019234067,Stossfaenger vorn,Stossfaenger vorn,None,2019234067-Beschädigung-5-31.jpg,scratched / shot,Smart Repair,Shearful front,Shearful front,None,./person/w4/image/2019234067-Beschädigung-5-31.jpg,./person/w4/data/annotation/2019234067-Beschädigung-5-31.xml
TUEV Sued,2018014440,12,2018014440-Beschaedigung_12:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_instandsetzen_und_lackieren_55.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,instandsetzen und lackieren,577.42,433.07,Stossfaenger hinten - verkratzt / verschuerft - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verkratzt / verschuerft,2018014440,Stossfaenger hinten,Stossfaenger hinten,None,2018014440-Beschädigung-12-55.jpg,scratched / shot,Repair and paint,Rear bumper,Rear bumper,None,./person/w4/image/2018014440-Beschädigung-12-55.jpg,./person/w4/data/annotation/2018014440-Beschädigung-12-55.xml
TUEV Sued,2020182203,1,2020182203-Beschaedigung_1:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_verkratzt_|_verschuerft_-_Smart_Repair_27.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Leichtmetallfelge vorn rechts - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2020182203,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2020182203-Beschädigung-1-27.jpg,scratched / shot,Smart Repair,Wheel / tire,Alloy wheel front right,None,./person/w4/image/2020182203-Beschädigung-1-27.jpg,./person/w4/data/annotation/2020182203-Beschädigung-1-27.xml
TUEV Sued,2019091767,4,2019091767-Beschaedigung_4:_Stossfaenger_vorn:_Stossfaenger_vorn__-_verkratzt_|_verschuerft_-_Smart_Repair_36.jpg,Stossfaenger vorn,Stossfaenger vorn,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Stossfaenger vorn - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2019091767,Stossfaenger vorn,Stossfaenger vorn,None,2019091767-Beschädigung-4-36.jpg,scratched / shot,Smart Repair,Shearful front,Shearful front,None,./person/w4/image/2019091767-Beschädigung-4-36.jpg,./person/w4/data/annotation/2019091767-Beschädigung-4-36.xml
