Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2019147586,1,2019147586-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_26.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019147586,Fahrzeugdach,Antennenstab,None,2019147586-Beschädigung-1-26.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w4/image/2019147586-Beschädigung-1-26.jpg,./person/w4/data/annotation/2019147586-Beschädigung-1-26.xml
TUEV Sued,2019232872,1,2019232872-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_25.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019232872,Fahrzeugdach,Antennenstab,None,2019232872-Beschädigung-1-25.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w4/image/2019232872-Beschädigung-1-25.jpg,./person/w4/data/annotation/2019232872-Beschädigung-1-25.xml
TUEV Sued,2019151470,1,2019151470-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_26.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019151470,Fahrzeugdach,Antennenstab,None,2019151470-Beschädigung-1-26.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w4/image/2019151470-Beschädigung-1-26.jpg,./person/w4/data/annotation/2019151470-Beschädigung-1-26.xml
TUEV Sued,2019179625,1,2019179625-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_26.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019179625,Fahrzeugdach,Antennenstab,None,2019179625-Beschädigung-1-26.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w4/image/2019179625-Beschädigung-1-26.jpg,./person/w4/data/annotation/2019179625-Beschädigung-1-26.xml
TUEV Sued,2020046934,6,"2020046934-Beschaedigung_6:_Motor:_Motor____(Motorraum,_verschiede_Schlaeuche.)____-_Marderschaden_-_erneuern_40.jpg",Motor,Motor,"Motorraum, verschiede Schlaeuche.",Marderschaden,erneuern,500.0,500.0,"Motor (Motorraum, verschiede Schlaeuche.) - Marderschaden - erneuern",False,False,erneuern,Marderschaden,2020046934,Motor,Motor,"Motorraum, verschiede Schlaeuche.",2020046934-Beschädigung-6-40.jpg,Marten damage,renew,engine,engine,"Engine compartment, various locks.",./person/w4/image/2020046934-Beschädigung-6-40.jpg,./person/w4/data/annotation/2020046934-Beschädigung-6-40.xml
TUEV Sued,2014092958,2,2014092958-Beschaedigung_2:_Motor:_Motorverkleidung_unten__-_Marderschaden_-_erneuern_35.jpg,Motor,Motorverkleidung unten,None,Marderschaden,erneuern,60.0,60.0,Motorverkleidung unten - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2014092958,Motor,Motorverkleidung unten,None,2014092958-Beschädigung-2-35.jpg,Marten damage,renew,engine,Engine trim below,None,./person/w4/image/2014092958-Beschädigung-2-35.jpg,./person/w4/data/annotation/2014092958-Beschädigung-2-35.xml
TUEV Sued,2015010003,3,2015010003-Beschaedigung_3:_Fahrerhaus:_Daemmmatte__-_Marderschaden_-_erneuern_48.jpg,Fahrerhaus,Daemmmatte,None,Marderschaden,erneuern,450.0,450.0,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2015010003,Fahrerhaus,Daemmmatte,None,2015010003-Beschädigung-3-48.jpg,Marten damage,renew,Cab,Dorm,None,./person/w4/image/2015010003-Beschädigung-3-48.jpg,./person/w4/data/annotation/2015010003-Beschädigung-3-48.xml
TUEV Sued,2016049625,12,2016049625-Beschaedigung_12:_Fahrerhaus:_Daemmmatte__-_Marderschaden_-_erneuern_55.jpg,Fahrerhaus,Daemmmatte,None,Marderschaden,erneuern,100.0,100.0,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2016049625,Fahrerhaus,Daemmmatte,None,2016049625-Beschädigung-12-55.jpg,Marten damage,renew,Cab,Dorm,None,./person/w4/image/2016049625-Beschädigung-12-55.jpg,./person/w4/data/annotation/2016049625-Beschädigung-12-55.xml
TUEV Sued,2016137301,12,2016137301-Beschaedigung_12:_Fahrerhaus:_Daemmmatte__-_Marderschaden_-_erneuern_56.jpg,Fahrerhaus,Daemmmatte,None,Marderschaden,erneuern,140.0,140.0,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2016137301,Fahrerhaus,Daemmmatte,None,2016137301-Beschädigung-12-56.jpg,Marten damage,renew,Cab,Dorm,None,./person/w4/image/2016137301-Beschädigung-12-56.jpg,./person/w4/data/annotation/2016137301-Beschädigung-12-56.xml
TUEV Sued,2016051996,4,2016051996-Beschaedigung_4:_Motor:_Motor__-_Marderschaden_-_Diagnose_durchfuehren_46.jpg,Motor,Motor,None,Marderschaden,Diagnose durchfuehren,250.0,250.0,Motor - Marderschaden - Diagnose durchfuehren,False,False,Diagnose durchfuehren,Marderschaden,2016051996,Motor,Motor,None,2016051996-Beschädigung-4-46.jpg,Marten damage,Perform diagnosis,engine,engine,None,./person/w4/image/2016051996-Beschädigung-4-46.jpg,./person/w4/data/annotation/2016051996-Beschädigung-4-46.xml
TUEV Sued,2014100489,2,2014100489-Beschaedigung_2:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_33.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,70.38,70.38,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2014100489,Motorhaube,Daemmmatte,None,2014100489-Beschädigung-2-33.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w4/image/2014100489-Beschädigung-2-33.jpg,./person/w4/data/annotation/2014100489-Beschädigung-2-33.xml
TUEV Sued,2020326317,7,2020326317-Beschaedigung_7:_Motor:_Motoroelwanne____(Daemmung)____-_Marderschaden_-_erneuern_48.jpg,Motor,Motoroelwanne,Daemmung,Marderschaden,erneuern,130.0,130.0,Motoroelwanne (Daemmung) - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2020326317,Motor,Motoroelwanne,Daemmung,2020326317-Beschädigung-7-48.jpg,Marten damage,renew,engine,Motor oil,Insulation,./person/w4/image/2020326317-Beschädigung-7-48.jpg,./person/w4/data/annotation/2020326317-Beschädigung-7-48.xml
TUEV Sued,2020136469,2,2020136469-Beschaedigung_2:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_32.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2020136469,Fahrzeugdach,Antennenstab,None,2020136469-Beschädigung-2-32.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w4/image/2020136469-Beschädigung-2-32.jpg,./person/w4/data/annotation/2020136469-Beschädigung-2-32.xml
