Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
215508|acabef7d-ecdb-40da-ab04-334c0c366cc3|grp_Beschädigung-5_num_40_id_117534555.jpg|7N|5K|dellen|sanft instandsetzen|fahrzeugdach - dachholm rechts|100.0|dent|gently repair| vehicle roof - roof spar right|fahrzeugdach|dachholm rechts|./person/person_3/data/img/grp_Beschädigung-5_num_40_id_117534555.jpg|vehicle roof|roof spar right|False|False|./person/person_3/data/annotation/grp_Beschädigung-5_num_40_id_117534555.xml
278656|298ab3fb-b645-4c17-9884-679e20cc06f9|grp_Beschädigung-3_num_34_id_161130517.jpg|AM|2T|dellen|sanft instandsetzen|tür hinten rechts - tür|100.0|dent|gently repair| door behind right - door|tür hinten rechts|tür|./person/person_3/data/img/grp_Beschädigung-3_num_34_id_161130517.jpg|door behind right|door|False|False|./person/person_3/data/annotation/grp_Beschädigung-3_num_34_id_161130517.xml
270554|16b3d7f0-a58b-436b-9690-8fe0db0adf8a|grp_Beschädigung-1_num_28_id_157675843.jpg|5G|Z2|dellen|sanft instandsetzen|seitenwand links - seitenwand|80.0|dent|gently repair| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_3/data/img/grp_Beschädigung-1_num_28_id_157675843.jpg|Side wall left|Side wall|False|False|./person/person_3/data/annotation/grp_Beschädigung-1_num_28_id_157675843.xml
275566|d119e8fb-c52c-4406-9781-b6bf3165286a|grp_Beschädigung-2_num_20_id_155509194.jpg|BA|8E|dellen|sanft instandsetzen|fahrzeugdach - dach|80.0|dent|gently repair| vehicle roof - top|fahrzeugdach|dach|./person/person_3/data/img/grp_Beschädigung-2_num_20_id_155509194.jpg|vehicle roof|top|False|False|./person/person_3/data/annotation/grp_Beschädigung-2_num_20_id_155509194.xml
191508|9492b42b-1e65-40f2-8901-e5264234d651|grp_Beschädigung-4_num_24_id_145266435.jpg|3G|Z2|dellen|sanft instandsetzen|fahrzeugdach - dach|90.0|dent|gently repair| vehicle roof - top|fahrzeugdach|dach|./person/person_3/data/img/grp_Beschädigung-4_num_24_id_145266435.jpg|vehicle roof|top|False|False|./person/person_3/data/annotation/grp_Beschädigung-4_num_24_id_145266435.xml
153269|69f077bc-bdb4-4e92-93c0-b3f6c8ebff90|grp_Beschädigung-2_num_36_id_149021326.jpg|36|5K|dellen|sanft instandsetzen|tür vorn rechts - tür|120.0|dent|gently repair| door front right - door|tür vorn rechts|tür|./person/person_3/data/img/grp_Beschädigung-2_num_36_id_149021326.jpg|door front right|door|False|False|./person/person_3/data/annotation/grp_Beschädigung-2_num_36_id_149021326.xml
238354|68be7335-7211-43b8-8267-21f648ef7077|grp_Beschädigung-2_num_37_id_140083875.jpg|5G|99|dellen|sanft instandsetzen|tür hinten rechts - tür|120.0|dent|gently repair| door behind right - door|tür hinten rechts|tür|./person/person_3/data/img/grp_Beschädigung-2_num_37_id_140083875.jpg|door behind right|door|False|False|./person/person_3/data/annotation/grp_Beschädigung-2_num_37_id_140083875.xml
150633|66c588d2-3c32-46fa-a201-0a92e7030984|grp_Beschädigung-1_num_25_id_127880547.jpg|36|2T|dellen|sanft instandsetzen|tür vorn links - tür|80.0|dent|gently repair| door front left - door|tür vorn links|tür|./person/person_3/data/img/grp_Beschädigung-1_num_25_id_127880547.jpg|door front left|door|False|False|./person/person_3/data/annotation/grp_Beschädigung-1_num_25_id_127880547.xml
217559|11d04327-0dad-460a-9429-b516a6b1374c|grp_Beschädigung-2_num_35_id_165742408.jpg|7N|Z2|dellen|smart repair|seitenwand rechts - radlauf|120.0|dent|smart repair| Side wall right - wheel arch|seitenwand rechts|radlauf|./person/person_3/data/img/grp_Beschädigung-2_num_35_id_165742408.jpg|Side wall right|wheel arch|False|False|./person/person_3/data/annotation/grp_Beschädigung-2_num_35_id_165742408.xml
64089|cd3cc6c8-cce6-49f9-9659-4553a761242a|grp_Beschädigung-14_num_54_id_160492395.jpg|8R|S9|dellen|sanft instandsetzen|fahrzeugdach - dach|250.0|dent|gently repair| vehicle roof - top|fahrzeugdach|dach|./person/person_3/data/img/grp_Beschädigung-14_num_54_id_160492395.jpg|vehicle roof|top|False|False|./person/person_3/data/annotation/grp_Beschädigung-14_num_54_id_160492395.xml
