Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
256221|a32a6695-4400-4e81-97ed-5107e48b7888|grp_Beschädigung-4_num_37_id_147830359.jpg|BA|8E|verkratzt / verschürft|erneuern|verkleidungen/abdeckungen - heckdeckel, innenverkleidung|130.0|scratched-stained|renew| / Covers coverings - rear cover interior panelling|verkleidungen/abdeckungen|heckdeckel, innenverkleidung|./person/person_3/data/img/grp_Beschädigung-4_num_37_id_147830359.jpg|/ Covers coverings|rear cover interior panelling|False|False|./person/person_3/data/annotation/grp_Beschädigung-4_num_37_id_147830359.xml
146083|23b3f49b-64b5-491a-bb37-d4b5f0c12010|grp_Beschädigung-2_num_33_id_159999989.jpg|52|A1|verkratzt / verschürft|smart repair|rad/reifen - leichtmetallfelge vorn rechts|100.0|scratched-stained|smart repair| wheel / tyre - alloy wheels front right|rad/reifen|leichtmetallfelge vorn rechts|./person/person_3/data/img/grp_Beschädigung-2_num_33_id_159999989.jpg|wheel / tyre|alloy wheels front right|False|False|./person/person_3/data/annotation/grp_Beschädigung-2_num_33_id_159999989.xml
11939|073437f2-ac04-4ae5-a397-cce12d00ea6a|grp_Beschädigung-3_num_27_id_161486242.jpg|5E|J3|verkratzt / verschürft|smart repair|stossfänger vorn - spoiler|110.0|scratched-stained|smart repair| bumper front - spoiler|stossfänger vorn|spoiler|./person/person_3/data/img/grp_Beschädigung-3_num_27_id_161486242.jpg|bumper front|spoiler|False|False|./person/person_3/data/annotation/grp_Beschädigung-3_num_27_id_161486242.xml
162959|c5a87d1e-9fa6-4313-868d-9131b907f27e|grp_Beschädigung-6_num_41_id_168076951.jpg|36|C9|verkratzt / verschürft|wertminderung|rad/reifen - leichtmetallfelge vorn rechts|100.0|scratched-stained|impairment| wheel / tyre - alloy wheels front right|rad/reifen|leichtmetallfelge vorn rechts|./person/person_3/data/img/grp_Beschädigung-6_num_41_id_168076951.jpg|wheel / tyre|alloy wheels front right|False|False|./person/person_3/data/annotation/grp_Beschädigung-6_num_41_id_168076951.xml
246048|b48cde65-8919-49a1-808b-7d1ebc8f587e|grp_Beschädigung-7_num_40_id_143584229.jpg|BA|Z2|verkratzt / verschürft|erneuern|verglasung - heckscheibe|514.08|scratched-stained|renew| glazing - rear window|verglasung|heckscheibe|./person/person_3/data/img/grp_Beschädigung-7_num_40_id_143584229.jpg|glazing|rear window|False|False|./person/person_3/data/annotation/grp_Beschädigung-7_num_40_id_143584229.xml
5501|1bff80c7-199c-49da-8826-2f3e4e0bce2e|grp_Beschädigung-2_num_15_id_140027759.jpg|1Z|1Z|verkratzt / verschürft|smart repair|schweller links - einstieg|80.0|scratched-stained|smart repair| sill left - Started|schweller links|einstieg|./person/person_3/data/img/grp_Beschädigung-2_num_15_id_140027759.jpg|sill left|Started|False|False|./person/person_3/data/annotation/grp_Beschädigung-2_num_15_id_140027759.xml
277616|6d936b14-0ed9-4ec1-9b34-211fb2fb9dd4|grp_Beschädigung-6_num_39_id_164028048.jpg|5G|2T|verkratzt / verschürft|wertminderung|rad/reifen - leichtmetallfelge vorn rechts|200.0|scratched-stained|impairment| wheel / tyre - alloy wheels front right|rad/reifen|leichtmetallfelge vorn rechts|./person/person_3/data/img/grp_Beschädigung-6_num_39_id_164028048.jpg|wheel / tyre|alloy wheels front right|False|False|./person/person_3/data/annotation/grp_Beschädigung-6_num_39_id_164028048.xml
158122|9d50a5a7-33c1-4808-8641-24b0b0900269|grp_Beschädigung-1_num_34_id_163848405.jpg|36|Z2|verkratzt / verschürft|auslegen / polieren|tür hinten links - tür|35.0|scratched-stained|lay out / polish| door behind left - door|tür hinten links|tür|./person/person_3/data/img/grp_Beschädigung-1_num_34_id_163848405.jpg|door behind left|door|False|False|./person/person_3/data/annotation/grp_Beschädigung-1_num_34_id_163848405.xml
195721|9dad04cf-2932-4fd4-8073-f90a441ccedf|grp_Beschädigung-3_num_33_id_148847181.jpg|3G|8E|verkratzt / verschürft|instandsetzen und lackieren|seitenwand links - seitenwand|609.4|scratched-stained|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_3/data/img/grp_Beschädigung-3_num_33_id_148847181.jpg|Side wall left|Side wall|False|False|./person/person_3/data/annotation/grp_Beschädigung-3_num_33_id_148847181.xml
71407|c05fe995-f8ad-4649-983f-8ea502b2b117|grp_Beschädigung-10_num_49_id_166758499.jpg|8V|L8|verkratzt / verschürft|erneuern|rad/reifen - leichtmetallfelge vorn rechts|422.0|scratched-stained|renew| wheel / tyre - alloy wheels front right|rad/reifen|leichtmetallfelge vorn rechts|./person/person_3/data/img/grp_Beschädigung-10_num_49_id_166758499.jpg|wheel / tyre|alloy wheels front right|False|False|./person/person_3/data/annotation/grp_Beschädigung-10_num_49_id_166758499.xml
