Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
24152|6af7bd67-ac62-41c6-abb9-4e585c646c34|grp_Beschädigung-3_num_28_id_165865593.jpg|FV|Y1|verkratzt / verschürft|smart repair|rad/reifen - leichtmetallfelge vorn links|160.0|scratched-stained|smart repair| wheel / tyre - alloy wheels front left|rad/reifen|leichtmetallfelge vorn links|./person/person_4/data/img/grp_Beschädigung-3_num_28_id_165865593.jpg|wheel / tyre|alloy wheels front left|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_28_id_165865593.xml
162411|1dab218a-703a-4efe-94eb-a90901dc699b|grp_Beschädigung-2_num_40_id_139356080.jpg|36|C9|verkratzt / verschürft|smart repair|stossfänger vorn - spoiler|150.0|scratched-stained|smart repair| bumper front - spoiler|stossfänger vorn|spoiler|./person/person_4/data/img/grp_Beschädigung-2_num_40_id_139356080.jpg|bumper front|spoiler|False|False|./person/person_4/data/annotation/grp_Beschädigung-2_num_40_id_139356080.xml
108542|2d354ce6-30cf-48d1-bc62-e4b0fb2a0941|grp_Beschädigung-3_num_35_id_148764007.jpg|1T|8E|verkratzt / verschürft|auslegen / polieren|tür vorn rechts - zierleiste mitte|40.0|scratched-stained|lay out / polish| door front right - molding center|tür vorn rechts|zierleiste mitte|./person/person_4/data/img/grp_Beschädigung-3_num_35_id_148764007.jpg|door front right|molding center|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_35_id_148764007.xml
163376|08790a52-61f7-43ca-af62-ff7698077c9f|grp_Beschädigung-7_num_56_id_126094825.jpg|36|8E|verkratzt / verschürft|instandsetzen und lackieren|schweller rechts - verkleidung|207.33|scratched-stained|repair and paint| sill right - paneling|schweller rechts|verkleidung|./person/person_4/data/img/grp_Beschädigung-7_num_56_id_126094825.jpg|sill right|paneling|False|False|./person/person_4/data/annotation/grp_Beschädigung-7_num_56_id_126094825.xml
152883|0b38ea75-8969-427d-8a46-673ccbef8a2c|grp_Beschädigung-3_num_29_id_131824476.jpg|36|B4|verkratzt / verschürft|wertminderung|rad/reifen - leichtmetallfelge vorn rechts|150.0|scratched-stained|impairment| wheel / tyre - alloy wheels front right|rad/reifen|leichtmetallfelge vorn rechts|./person/person_4/data/img/grp_Beschädigung-3_num_29_id_131824476.jpg|wheel / tyre|alloy wheels front right|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_29_id_131824476.xml
70493|4bb187d6-39c4-471e-90f9-7eb1405acd18|grp_Beschädigung-3_num_23_id_155198165.jpg|8U|2Y|verkratzt / verschürft|smart repair|verkleidungen/abdeckungen - heckdeckel, innenverkleidung|80.0|scratched-stained|smart repair| / Covers coverings - rear cover interior panelling|verkleidungen/abdeckungen|heckdeckel, innenverkleidung|./person/person_4/data/img/grp_Beschädigung-3_num_23_id_155198165.jpg|/ Covers coverings|rear cover interior panelling|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_23_id_155198165.xml
63922|53d20e4d-5eef-4b79-aab5-ef80a06bfb6e|grp_Beschädigung-6_num_39_id_162590380.jpg|8R|0E|verkratzt / verschürft|lackieren|tür hinten rechts - tür|715.05|scratched-stained|paint| door behind right - door|tür hinten rechts|tür|./person/person_4/data/img/grp_Beschädigung-6_num_39_id_162590380.jpg|door behind right|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-6_num_39_id_162590380.xml
53791|33dbe296-5396-4f41-9c9e-9568e8587777|grp_Beschädigung-3_num_20_id_121847701.jpg|8K|L8|verkratzt / verschürft|erneuern|verkleidungen/abdeckungen - heckdeckel, innenverkleidung|110.0|scratched-stained|renew| / Covers coverings - rear cover interior panelling|verkleidungen/abdeckungen|heckdeckel, innenverkleidung|./person/person_4/data/img/grp_Beschädigung-3_num_20_id_121847701.jpg|/ Covers coverings|rear cover interior panelling|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_20_id_121847701.xml
162340|6577a8da-fd22-4d2a-8047-277e736524da|grp_Beschädigung-6_num_50_id_129976711.jpg|36|C9|verkratzt / verschürft|smart repair|rad/reifen - leichtmetallfelge vorn links|120.0|scratched-stained|smart repair| wheel / tyre - alloy wheels front left|rad/reifen|leichtmetallfelge vorn links|./person/person_4/data/img/grp_Beschädigung-6_num_50_id_129976711.jpg|wheel / tyre|alloy wheels front left|False|False|./person/person_4/data/annotation/grp_Beschädigung-6_num_50_id_129976711.xml
231016|4209e385-5ab5-47f5-848a-776e0406d378|grp_Beschädigung-1_num_30_id_146771561.jpg|5G|A1|verkratzt / verschürft|erneuern|2.radsatz - 1 radblende|24.0|scratched-stained|renew| 2.gearset - 1 wheel aperture|2.radsatz|1 radblende|./person/person_4/data/img/grp_Beschädigung-1_num_30_id_146771561.jpg|2.gearset|1 wheel aperture|False|False|./person/person_4/data/annotation/grp_Beschädigung-1_num_30_id_146771561.xml
