Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
189206|c3715341-8999-4ce3-b8a1-64fa75bbbd68|grp_Beschädigung-2_num_36_id_146320367.jpg|3G|X3|kratzer|auslegen / polieren|schweller links - schweller|40.0|scratch|lay out / polish| sill left - sill|schweller links|schweller|./person/person_4/data/img/grp_Beschädigung-2_num_36_id_146320367.jpg|sill left|sill|False|False|./person/person_4/data/annotation/grp_Beschädigung-2_num_36_id_146320367.xml
190300|9a7cefa1-153c-40bd-b23a-b076a07d188d|grp_Beschädigung-2_num_14_id_130671949.jpg|3G|2T|kratzer|smart repair|tür hinten rechts - tür|60.0|scratch|smart repair| door behind right - door|tür hinten rechts|tür|./person/person_4/data/img/grp_Beschädigung-2_num_14_id_130671949.jpg|door behind right|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-2_num_14_id_130671949.xml
6072|22c86fe2-3557-479e-89d3-45ecffd8677c|grp_Beschädigung-10_num_37_id_140057253.jpg|5L|1Z|kratzer|lackieren|tür hinten links - tür|366.02|scratch|paint| door behind left - door|tür hinten links|tür|./person/person_4/data/img/grp_Beschädigung-10_num_37_id_140057253.jpg|door behind left|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-10_num_37_id_140057253.xml
192884|6404e41c-d6bf-4d73-8924-474d258ecf5f|grp_Beschädigung-2_num_21_id_154947235.jpg|3G|2T|kratzer|auslegen / polieren|tür hinten rechts - tür|30.0|scratch|lay out / polish| door behind right - door|tür hinten rechts|tür|./person/person_4/data/img/grp_Beschädigung-2_num_21_id_154947235.jpg|door behind right|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-2_num_21_id_154947235.xml
65202|97ac3ed7-d8a2-4cf7-881d-c760f28ae96f|grp_Beschädigung-7_num_26_id_153551446.jpg|8R|4U|kratzer|smart repair|seitenwand rechts - einstieg|80.0|scratch|smart repair| Side wall right - Started|seitenwand rechts|einstieg|./person/person_4/data/img/grp_Beschädigung-7_num_26_id_153551446.jpg|Side wall right|Started|False|False|./person/person_4/data/annotation/grp_Beschädigung-7_num_26_id_153551446.xml
129137|e85cdeea-7652-4e7f-92e2-b2eafb7cc4de|grp_Beschädigung-3_num_23_id_124174770.jpg|5N|2T|kratzer|auslegen / polieren|tür vorn rechts - tür|60.0|scratch|lay out / polish| door front right - door|tür vorn rechts|tür|./person/person_4/data/img/grp_Beschädigung-3_num_23_id_124174770.jpg|door front right|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_23_id_124174770.xml
220177|7c880454-0e31-4679-b8fe-9fbfc3976214|grp_Beschädigung-1_num_11_id_126992997.jpg|12|2T|kratzer|auslegen / polieren|seitenwand rechts - seitenwand|60.0|scratch|lay out / polish| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_4/data/img/grp_Beschädigung-1_num_11_id_126992997.jpg|Side wall right|Side wall|False|False|./person/person_4/data/annotation/grp_Beschädigung-1_num_11_id_126992997.xml
72516|ce12cd56-0963-4af8-85b9-f83dd3d137e8|grp_Beschädigung-5_num_31_id_152439821.jpg|8V|A2|kratzer|lackieren|tür vorn links - tür|410.48|scratch|paint| door front left - door|tür vorn links|tür|./person/person_4/data/img/grp_Beschädigung-5_num_31_id_152439821.jpg|door front left|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-5_num_31_id_152439821.xml
202645|bfe0f545-c96f-4b7b-9691-776e4de5cb58|grp_Beschädigung-7_num_21_id_121031032.jpg|6R|8E|kratzer|lackieren|seitenwand rechts - seitenwand|427.95|scratch|paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_4/data/img/grp_Beschädigung-7_num_21_id_121031032.jpg|Side wall right|Side wall|False|False|./person/person_4/data/annotation/grp_Beschädigung-7_num_21_id_121031032.xml
207259|5092b195-2e41-46d7-ac53-7d5413c89fce|grp_Beschädigung-1_num_17_id_153393797.jpg|6C|U5|kratzer|auslegen / polieren|seitenwand links - einstieg|40.0|scratch|lay out / polish| Side wall left - Started|seitenwand links|einstieg|./person/person_4/data/img/grp_Beschädigung-1_num_17_id_153393797.jpg|Side wall left|Started|False|False|./person/person_4/data/annotation/grp_Beschädigung-1_num_17_id_153393797.xml
