Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
134476|f066ee6b-3460-4e37-ab72-cf1fd79e1dfe|grp_Beschädigung-3_num_41_id_142638415.jpg|7P|7B|delle / lackschaden|smart repair|schweller links - einstieg|120.0|dent-paint_damage|smart repair| sill left - Started|schweller links|einstieg|./person/person_4/data/img/grp_Beschädigung-3_num_41_id_142638415.jpg|sill left|Started|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_41_id_142638415.xml
206345|5891ec84-5085-40bb-bedc-82a5c9a52ff1|grp_Beschädigung-3_num_34_id_161176737.jpg|6C|8E|delle / lackschaden|smart repair|schweller rechts - einstieg|80.0|dent-paint_damage|smart repair| sill right - Started|schweller rechts|einstieg|./person/person_4/data/img/grp_Beschädigung-3_num_34_id_161176737.jpg|sill right|Started|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_34_id_161176737.xml
177806|734e9483-18ce-4974-ad56-d505d8c3db68|grp_Beschädigung-7_num_42_id_126470989.jpg|36|Z2|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|550.0|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_4/data/img/grp_Beschädigung-7_num_42_id_126470989.jpg|Side wall right|Side wall|False|False|./person/person_4/data/annotation/grp_Beschädigung-7_num_42_id_126470989.xml
55921|3f7d71a2-cc99-4c08-a955-10740084b44f|grp_Beschädigung-8_num_46_id_142098918.jpg|8K|L8|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|455.0|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_4/data/img/grp_Beschädigung-8_num_46_id_142098918.jpg|door behind right|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-8_num_46_id_142098918.xml
172837|0edb1c44-e9bd-4aa7-a5ca-811c2cfadd24|grp_Beschädigung-6_num_57_id_134647541.jpg|35|2T|delle / lackschaden|instandsetzen und lackieren|tür vorn links - tür|523.4|dent-paint_damage|repair and paint| door front left - door|tür vorn links|tür|./person/person_4/data/img/grp_Beschädigung-6_num_57_id_134647541.jpg|door front left|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-6_num_57_id_134647541.xml
254604|70843fd5-5b66-4b26-8dc4-dea4b4ad499e|grp_Beschädigung-8_num_42_id_121061603.jpg|BA|2T|delle / lackschaden|instandsetzen und lackieren|tür hinten links - tür|367.97|dent-paint_damage|repair and paint| door behind left - door|tür hinten links|tür|./person/person_4/data/img/grp_Beschädigung-8_num_42_id_121061603.jpg|door behind left|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-8_num_42_id_121061603.xml
50311|6d6f9269-e4c3-4331-9c8f-e446d8242104|grp_Beschädigung-13_num_38_id_128207157.jpg|4L|0Q|delle / lackschaden|instandsetzen und lackieren|tür vorn links - tür|592.03|dent-paint_damage|repair and paint| door front left - door|tür vorn links|tür|./person/person_4/data/img/grp_Beschädigung-13_num_38_id_128207157.jpg|door front left|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-13_num_38_id_128207157.xml
145055|cb38b481-3dba-4d7b-8402-4028c81cbaff|grp_Beschädigung-17_num_56_id_131970063.jpg|5K|P6|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|430.53|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_4/data/img/grp_Beschädigung-17_num_56_id_131970063.jpg|Side wall right|Side wall|False|False|./person/person_4/data/annotation/grp_Beschädigung-17_num_56_id_131970063.xml
229663|5fe868d0-8275-4855-98b1-9895b4704450|grp_Beschädigung-2_num_37_id_131185794.jpg|5G|8E|delle / lackschaden|auslegen / polieren|tür hinten rechts - tür|35.0|dent-paint_damage|lay out / polish| door behind right - door|tür hinten rechts|tür|./person/person_4/data/img/grp_Beschädigung-2_num_37_id_131185794.jpg|door behind right|door|False|False|./person/person_4/data/annotation/grp_Beschädigung-2_num_37_id_131185794.xml
84179|bcf0a1f3-7227-4625-983e-e9fa74a06a78|grp_Beschädigung-14_num_43_id_134046745.jpg|2E|B4|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|939.68|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_4/data/img/grp_Beschädigung-14_num_43_id_134046745.jpg|Side wall right|Side wall|False|False|./person/person_4/data/annotation/grp_Beschädigung-14_num_43_id_134046745.xml
