Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
117926|22ed4115-04ae-4b4b-b50b-4a429b7503b2|grp_Beschädigung-3_num_39_id_163899590.jpg|1T|U5|steinschlag|erneuern|verglasung - frontscheibe|796.96|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-3_num_39_id_163899590.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-3_num_39_id_163899590.xml
263188|02e61da4-e627-4be7-a33f-3a846abfa8fc|grp_Beschädigung-9_num_40_id_169228042.jpg|5G|Z1|steinschlag|erneuern|verglasung - frontscheibe|718.08|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-9_num_40_id_169228042.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-9_num_40_id_169228042.xml
96835|641b78b4-a31f-4462-ad3b-a8e1e1fb26bf|grp_Beschädigung-7_num_50_id_139801624.jpg|7E|B4|steinschlag|erneuern|verglasung - frontscheibe|579.7|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-7_num_50_id_139801624.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-7_num_50_id_139801624.xml
264204|2892d414-079e-43e6-9964-c4a6e69c0393|grp_Beschädigung-1_num_19_id_143681955.jpg|5G|2T|steinschlag|auslegen / polieren|fahrzeugdach - dach|30.0|stone_fall|lay out / polish| vehicle roof - top|fahrzeugdach|dach|./person/person_4/data/img/grp_Beschädigung-1_num_19_id_143681955.jpg|vehicle roof|top|False|False|./person/person_4/data/annotation/grp_Beschädigung-1_num_19_id_143681955.xml
15346|0f2a8636-82f6-4370-8d6c-7c5e9c0e374b|grp_Beschädigung-5_num_35_id_127488685.jpg|5E|1Z|steinschlag|erneuern|verglasung - frontscheibe|532.44|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-5_num_35_id_127488685.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-5_num_35_id_127488685.xml
243016|3442617e-d0f6-47bf-896f-a567f4008d45|grp_Beschädigung-5_num_32_id_144826439.jpg|BA|2T|steinschlag|wertminderung|verglasung - frontscheibe|100.0|stone_fall|impairment| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-5_num_32_id_144826439.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-5_num_32_id_144826439.xml
250782|d6cb8897-e205-432b-b5d1-eb541f0c3a4c|grp_Beschädigung-14_num_46_id_152593003.jpg|BA|Z1|steinschlag|erneuern|verglasung - frontscheibe|561.68|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-14_num_46_id_152593003.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-14_num_46_id_152593003.xml
110567|2d6e4138-1499-4ddb-985e-c372e633628f|grp_Beschädigung-20_num_94_id_146820088.jpg|1T|4Q|steinschlag|erneuern|verglasung - frontscheibe|796.96|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-20_num_94_id_146820088.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-20_num_94_id_146820088.xml
175433|3f1fa16d-ad27-4207-8cd2-538722f977f9|grp_Beschädigung-5_num_38_id_144391177.jpg|36|2T|steinschlag|erneuern|verglasung - frontscheibe|876.86|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-5_num_38_id_144391177.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-5_num_38_id_144391177.xml
248018|8bd09eba-5de8-4d26-9616-d1fe46249928|grp_Beschädigung-9_num_32_id_157798544.jpg|BA|5K|steinschlag|wertminderung|verglasung - frontscheibe|200.0|stone_fall|impairment| glazing - windshield|verglasung|frontscheibe|./person/person_4/data/img/grp_Beschädigung-9_num_32_id_157798544.jpg|glazing|windshield|False|False|./person/person_4/data/annotation/grp_Beschädigung-9_num_32_id_157798544.xml
