Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
241886|252ed38d-ef80-410b-804b-9e23879ef375|grp_Beschädigung-12_num_64_id_157367013.jpg|BA|2T|steinschlag|erneuern|verglasung - frontscheibe|561.68|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-12_num_64_id_157367013.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-12_num_64_id_157367013.xml
179869|af0bcc0a-693e-4b2a-9c5e-69fb6f4bd3ef|grp_Beschädigung-8_num_45_id_122854048.jpg|36|5K|steinschlag|erneuern|verglasung - frontscheibe|890.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-8_num_45_id_122854048.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-8_num_45_id_122854048.xml
106928|7a9cdb11-d641-429e-9084-eb8ee8605d37|grp_Beschädigung-13_num_64_id_135442603.jpg|1T|8E|steinschlag|erneuern|verglasung - frontscheibe|796.96|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-13_num_64_id_135442603.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-13_num_64_id_135442603.xml
237559|a6d30e2e-a84c-4125-a354-95ed69ab65e6|grp_Beschädigung-7_num_38_id_140097178.jpg|5G|Z1|steinschlag|erneuern|verglasung - frontscheibe|718.08|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-7_num_38_id_140097178.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-7_num_38_id_140097178.xml
59906|53cc7b75-37a5-49fc-ba7f-3927b1bbe479|grp_Beschädigung-10_num_36_id_161172022.jpg|8K|P5|steinschlag|erneuern|verglasung - frontscheibe|584.8|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-10_num_36_id_161172022.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-10_num_36_id_161172022.xml
258565|933a7e79-051b-415f-aaa7-f6281621e300|grp_Beschädigung-11_num_83_id_130750821.jpg|BA|8E|steinschlag|lackieren|fahrzeugdach - dach|575.19|stone_fall|paint| vehicle roof - top|fahrzeugdach|dach|./person/person_2/data/img/grp_Beschädigung-11_num_83_id_130750821.jpg|vehicle roof|top|False|False|./person/person_2/data/annotation/grp_Beschädigung-11_num_83_id_130750821.xml
252622|becef4ca-5dd7-44c9-b751-f11c07ae37a3|grp_Beschädigung-6_num_57_id_151296541.jpg|BA|2T|steinschlag|erneuern|verglasung - frontscheibe|561.68|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-6_num_57_id_151296541.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-6_num_57_id_151296541.xml
265273|891529b7-c00b-4d89-ad16-5e90e6d2957a|grp_Beschädigung-20_num_72_id_168458160.jpg|5G|0Q|steinschlag|erneuern|verglasung - frontscheibe|561.68|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-20_num_72_id_168458160.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-20_num_72_id_168458160.xml
80254|57506094-fc76-45e0-bb0d-ce35b4baad12|grp_Beschädigung-3_num_18_id_140311691.jpg|4G|0E|steinschlag|erneuern|verglasung - frontscheibe|1009.79|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-3_num_18_id_140311691.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-3_num_18_id_140311691.xml
61072|3260eebc-f25f-4c77-a8ed-1a73df06fde5|grp_Beschädigung-19_num_42_id_124583466.jpg|8P|A2|steinschlag|erneuern|verglasung - frontscheibe|550.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-19_num_42_id_124583466.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-19_num_42_id_124583466.xml
