Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
150218|8b951fc7-61c9-455a-b5cd-21e7904dc440|grp_Beschädigung-1_num_35_id_139821888.jpg|36|C9|gebrochen / gerissen|erneuern|karosserie - unterbodenverkleidung|76.5|broken-torn|renew| body - underbody paneling|karosserie|unterbodenverkleidung|./person/person_2/data/img/grp_Beschädigung-1_num_35_id_139821888.jpg|body|underbody paneling|False|False|./person/person_2/data/annotation/grp_Beschädigung-1_num_35_id_139821888.xml
49928|081067f8-a0f4-4c3a-b64a-3b69847ef721|grp_Beschädigung-12_num_67_id_167556763.jpg|4H|L8|gebrochen / gerissen|erneuern|stossfänger vorn - grill|1360.0|broken-torn|renew| bumper front - grill|stossfänger vorn|grill|./person/person_2/data/img/grp_Beschädigung-12_num_67_id_167556763.jpg|bumper front|grill|False|False|./person/person_2/data/annotation/grp_Beschädigung-12_num_67_id_167556763.xml
195245|cd8ae79e-bf6b-46b5-aeec-c2942fb9130e|grp_Beschädigung-9_num_47_id_151043135.jpg|3G|2T|gebrochen / gerissen|erneuern|verglasung - frontscheibe|876.86|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-9_num_47_id_151043135.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-9_num_47_id_151043135.xml
240174|bff2d567-a278-4452-805b-dff6be4a3ace|grp_Beschädigung-6_num_45_id_134205825.jpg|BA|0Q|gebrochen / gerissen|erneuern|verglasung - frontscheibe|734.4|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-6_num_45_id_134205825.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-6_num_45_id_134205825.xml
138347|153fb324-9403-46cf-90ed-4989cda442d0|grp_Beschädigung-4_num_29_id_131256787.jpg|5C|0Q|gebrochen / gerissen|erneuern|karosserie - unterbodenverkleidung|120.0|broken-torn|renew| body - underbody paneling|karosserie|unterbodenverkleidung|./person/person_2/data/img/grp_Beschädigung-4_num_29_id_131256787.jpg|body|underbody paneling|False|False|./person/person_2/data/annotation/grp_Beschädigung-4_num_29_id_131256787.xml
98092|e6c2cc56-26cb-45e2-8a0d-e8cdaa942c52|grp_Beschädigung-6_num_27_id_157441924.jpg|SG|B4|gebrochen / gerissen|erneuern|sitz vorn - sitzbezug links|200.0|broken-torn|renew| Seat front - seat cover left|sitz vorn|sitzbezug links|./person/person_2/data/img/grp_Beschädigung-6_num_27_id_157441924.jpg|Seat front|seat cover left|False|False|./person/person_2/data/annotation/grp_Beschädigung-6_num_27_id_157441924.xml
153720|bc82908c-fa29-4fb7-a7f6-db426fb616b3|grp_Beschädigung-12_num_41_id_142700826.jpg|36|2T|gebrochen / gerissen|erneuern|verglasung - frontscheibe|629.0|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_2/data/img/grp_Beschädigung-12_num_41_id_142700826.jpg|glazing|windshield|False|False|./person/person_2/data/annotation/grp_Beschädigung-12_num_41_id_142700826.xml
178415|c58be5dd-44d8-4b0a-8417-2b6358b8f0a2|grp_Beschädigung-1_num_34_id_152891255.jpg|36|5K|gebrochen / gerissen|erneuern|stossfänger vorn - lufteinlassgitter|117.64|broken-torn|renew| bumper front - Air inlet grid|stossfänger vorn|lufteinlassgitter|./person/person_2/data/img/grp_Beschädigung-1_num_34_id_152891255.jpg|bumper front|Air inlet grid|False|False|./person/person_2/data/annotation/grp_Beschädigung-1_num_34_id_152891255.xml
142419|2c5df37b-9ef6-4ca1-bddf-8c013a7aee1e|grp_Beschädigung-4_num_13_id_125218385.jpg|AJ|2T|gebrochen / gerissen|erneuern|blinkleuchte - spiegel links|62.56|broken-torn|renew| flashing light - mirror left|blinkleuchte|spiegel links|./person/person_2/data/img/grp_Beschädigung-4_num_13_id_125218385.jpg|flashing light|mirror left|False|False|./person/person_2/data/annotation/grp_Beschädigung-4_num_13_id_125218385.xml
114424|79a6ecef-a2dc-44c2-903a-53e181cfbc32|grp_Beschädigung-2_num_22_id_158161485.jpg|1T|U5|gebrochen / gerissen|erneuern|blinkleuchte - spiegel rechts|58.48|broken-torn|renew| flashing light - mirror right|blinkleuchte|spiegel rechts|./person/person_2/data/img/grp_Beschädigung-2_num_22_id_158161485.jpg|flashing light|mirror right|False|False|./person/person_2/data/annotation/grp_Beschädigung-2_num_22_id_158161485.xml
