Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
104976|2e0c6119-d0f3-4d52-8c23-f406cc54b0ed|grp_Beschädigung-9_num_45_id_168793626.jpg|7E|B4|verformt|instandsetzen und lackieren|seitenwand rechts - seitenwand|537.4|deformed|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_2/data/img/grp_Beschädigung-9_num_45_id_168793626.jpg|Side wall right|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-9_num_45_id_168793626.xml
4163|0eb1e255-9496-461d-b24f-331bd55cff1b|grp_Beschädigung-16_num_57_id_149168981.jpg|NH|8T|verformt|instandsetzen und lackieren|seitenwand rechts - seitenwand|386.21|deformed|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_2/data/img/grp_Beschädigung-16_num_57_id_149168981.jpg|Side wall right|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-16_num_57_id_149168981.xml
5074|f94c6a9b-2e99-46a4-bbe2-b3afe8379360|grp_Beschädigung-25_num_83_id_147765285.jpg|1Z|1B|verformt|instandsetzen und lackieren|seitenwand rechts - seitenwand|343.44|deformed|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_2/data/img/grp_Beschädigung-25_num_83_id_147765285.jpg|Side wall right|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-25_num_83_id_147765285.xml
255530|514654fb-35d0-45ba-abf7-43c5d19b0c4b|grp_Beschädigung-2_num_39_id_147071916.jpg|BA|2T|verformt|instandsetzen und lackieren|tür vorn links - tür|327.73|deformed|repair and paint| door front left - door|tür vorn links|tür|./person/person_2/data/img/grp_Beschädigung-2_num_39_id_147071916.jpg|door front left|door|False|False|./person/person_2/data/annotation/grp_Beschädigung-2_num_39_id_147071916.xml
64592|9c557aa9-88b4-4236-824c-3d1bb3aa1da8|grp_Beschädigung-4_num_37_id_166804862.jpg|8R|2Y|verformt|erneuern|verkleidungen/abdeckungen - türverkleidung hinten links|360.0|deformed|renew| / Covers coverings - door paneling behind left|verkleidungen/abdeckungen|türverkleidung hinten links|./person/person_2/data/img/grp_Beschädigung-4_num_37_id_166804862.jpg|/ Covers coverings|door paneling behind left|False|False|./person/person_2/data/annotation/grp_Beschädigung-4_num_37_id_166804862.xml
86259|bfde2c57-ec3c-43a7-8995-a53292c25ec7|grp_Beschädigung-8_num_28_id_138487713.jpg|2E|B4|verformt|instandsetzen und lackieren|seitenwand rechts - seitenwand|450.75|deformed|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_2/data/img/grp_Beschädigung-8_num_28_id_138487713.jpg|Side wall right|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-8_num_28_id_138487713.xml
54851|3d523337-f246-42fe-8d0e-30755a34eec4|grp_Beschädigung-1_num_22_id_141470101.jpg|8K|Y7|verformt|erneuern|verkleidungen/abdeckungen - zierleiste / dekorleiste|90.0|deformed|renew| / Covers coverings - molding / decor strip|verkleidungen/abdeckungen|zierleiste / dekorleiste|./person/person_2/data/img/grp_Beschädigung-1_num_22_id_141470101.jpg|/ Covers coverings|molding / decor strip|False|False|./person/person_2/data/annotation/grp_Beschädigung-1_num_22_id_141470101.xml
152750|4fdc5e91-dcc9-4566-a1b3-97175d52ddee|grp_Beschädigung-2_num_36_id_168543470.jpg|36|8E|verformt|erneuern|verkleidungen/abdeckungen - heckdeckel, innenverkleidung|143.82|deformed|renew| / Covers coverings - rear cover interior panelling|verkleidungen/abdeckungen|heckdeckel, innenverkleidung|./person/person_2/data/img/grp_Beschädigung-2_num_36_id_168543470.jpg|/ Covers coverings|rear cover interior panelling|False|False|./person/person_2/data/annotation/grp_Beschädigung-2_num_36_id_168543470.xml
100355|43e92c47-73ec-4cc4-89cf-936f58a99fd8|grp_Beschädigung-7_num_19_id_130719989.jpg|2C|8E|verformt|instandsetzen und lackieren|schweller links - einstieg|251.78|deformed|repair and paint| sill left - Started|schweller links|einstieg|./person/person_2/data/img/grp_Beschädigung-7_num_19_id_130719989.jpg|sill left|Started|False|False|./person/person_2/data/annotation/grp_Beschädigung-7_num_19_id_130719989.xml
254074|6e70aa26-2ae9-4a60-8dba-80552cc1787c|grp_Beschädigung-6_num_52_id_145627437.jpg|BA|Z2|verformt|instandsetzen und lackieren|schweller links - schweller|341.25|deformed|repair and paint| sill left - sill|schweller links|schweller|./person/person_2/data/img/grp_Beschädigung-6_num_52_id_145627437.jpg|sill left|sill|False|False|./person/person_2/data/annotation/grp_Beschädigung-6_num_52_id_145627437.xml
