Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
172278|260c3cc3-410a-4e15-b5f7-71ae8ffa1206|grp_Beschädigung-3_num_35_id_136957045.jpg|35|0R|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - einstieg|170.65|dent-paint_damage|repair and paint| Side wall right - Started|seitenwand rechts|einstieg|./person/person_2/data/img/grp_Beschädigung-3_num_35_id_136957045.jpg|Side wall right|Started|False|False|./person/person_2/data/annotation/grp_Beschädigung-3_num_35_id_136957045.xml
81229|ed1fa0f5-a771-4c18-95bc-3e57adf96678|grp_Beschädigung-11_num_41_id_121219062.jpg|2E|B4|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|1194.13|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_2/data/img/grp_Beschädigung-11_num_41_id_121219062.jpg|Side wall left|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-11_num_41_id_121219062.xml
167457|1acdefaa-c0d9-474c-806a-2f68703d23a8|grp_Beschädigung-8_num_43_id_143995965.jpg|36|C9|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|429.1|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_2/data/img/grp_Beschädigung-8_num_43_id_143995965.jpg|door behind right|door|False|False|./person/person_2/data/annotation/grp_Beschädigung-8_num_43_id_143995965.xml
120882|83d63346-dfb0-44d6-b599-8cb926a3ab21|grp_Beschädigung-3_num_22_id_144947123.jpg|5T|H7|delle / lackschaden|sanft instandsetzen|schweller rechts - einstieg|120.0|dent-paint_damage|gently repair| sill right - Started|schweller rechts|einstieg|./person/person_2/data/img/grp_Beschädigung-3_num_22_id_144947123.jpg|sill right|Started|False|False|./person/person_2/data/annotation/grp_Beschädigung-3_num_22_id_144947123.xml
84095|7edc93cc-4c4b-4478-9c4f-6ebc33db7956|grp_Beschädigung-15_num_46_id_134155169.jpg|2E|B4|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|639.56|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_2/data/img/grp_Beschädigung-15_num_46_id_134155169.jpg|Side wall left|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-15_num_46_id_134155169.xml
123156|0cd256c8-e49b-408f-9ac7-ac712e2e02f0|grp_Beschädigung-10_num_58_id_131181740.jpg|5N|U5|delle / lackschaden|instandsetzen und lackieren|tür vorn rechts - tür|520.0|dent-paint_damage|repair and paint| door front right - door|tür vorn rechts|tür|./person/person_2/data/img/grp_Beschädigung-10_num_58_id_131181740.jpg|door front right|door|False|False|./person/person_2/data/annotation/grp_Beschädigung-10_num_58_id_131181740.xml
198683|6b7ddbaf-10d4-46b8-8104-c1f9ba1f36d6|grp_Beschädigung-1_num_29_id_156205111.jpg|3G|2T|delle / lackschaden|smart repair|seitenwand links - seitenwand|120.0|dent-paint_damage|smart repair| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_2/data/img/grp_Beschädigung-1_num_29_id_156205111.jpg|Side wall left|Side wall|False|False|./person/person_2/data/annotation/grp_Beschädigung-1_num_29_id_156205111.xml
264318|4a95daf5-aaae-4b2e-8400-c853b6c491f0|grp_Beschädigung-2_num_27_id_155638273.jpg|5G|2T|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|357.52|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_2/data/img/grp_Beschädigung-2_num_27_id_155638273.jpg|door behind right|door|False|False|./person/person_2/data/annotation/grp_Beschädigung-2_num_27_id_155638273.xml
212680|59f48c59-b1bc-46b1-8094-38f6d6e8c7da|grp_Beschädigung-6_num_37_id_131212435.jpg|7N|5K|delle / lackschaden|instandsetzen und lackieren|schweller links - einstieg|285.0|dent-paint_damage|repair and paint| sill left - Started|schweller links|einstieg|./person/person_2/data/img/grp_Beschädigung-6_num_37_id_131212435.jpg|sill left|Started|False|False|./person/person_2/data/annotation/grp_Beschädigung-6_num_37_id_131212435.xml
173475|dbdc93bc-8bb2-4b3c-9468-041b0e15ae9c|grp_Beschädigung-5_num_53_id_128987087.jpg|36|5K|delle / lackschaden|instandsetzen und lackieren|tür vorn links - tür|438.4|dent-paint_damage|repair and paint| door front left - door|tür vorn links|tür|./person/person_2/data/img/grp_Beschädigung-5_num_53_id_128987087.jpg|door front left|door|False|False|./person/person_2/data/annotation/grp_Beschädigung-5_num_53_id_128987087.xml
70303|8356fab7-7387-46f0-9d2f-894acaac3513|grp_Beschädigung-10_num_31_id_124929839.jpg|8U|2Y|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|512.47|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_2/data/img/grp_Beschädigung-10_num_31_id_124929839.jpg|door behind right|door|False|False|./person/person_2/data/annotation/grp_Beschädigung-10_num_31_id_124929839.xml
