Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2019259026,1,2019259026-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Dachhimmel__-_verschmutzt_-_reinigen_21.jpg,Verkleidungen/Abdeckungen,Dachhimmel,None,verschmutzt,reinigen,15.0,15.0,Dachhimmel - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2019259026,Verkleidungen/Abdeckungen,Dachhimmel,None,2019259026-Beschädigung-1-21.jpg,dirty,to clean,Clothes / covers,Sky,None,./person/w2/image/2019259026-Beschädigung-1-21.jpg,./person/w2/data/annotation/2019259026-Beschädigung-1-21.xml
TUEV Sued,2015010526,1,2015010526-Beschaedigung_1:_Sitz_vorn:_Sitzbezug_rechts__-_verschmutzt_-_reinigen_40.jpg,Sitz vorn,Sitzbezug rechts,None,verschmutzt,reinigen,40.0,17.0,Sitzbezug rechts - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2015010526,Sitz vorn,Sitzbezug rechts,None,2015010526-Beschädigung-1-40.jpg,dirty,to clean,Seat,Seat cover right,None,./person/w2/image/2015010526-Beschädigung-1-40.jpg,./person/w2/data/annotation/2015010526-Beschädigung-1-40.xml
TUEV Sued,2016079200,4,2016079200-Beschaedigung_4:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_38.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,60.0,60.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2016079200,Interieur,Innenraum,None,2016079200-Beschädigung-4-38.jpg,dirty,to clean,interior,inner space,None,./person/w2/image/2016079200-Beschädigung-4-38.jpg,./person/w2/data/annotation/2016079200-Beschädigung-4-38.xml
TUEV Sued,2020079590,3,2020079590-Beschaedigung_3:_Verkleidungen|Abdeckungen:_Dachhimmel__-_verschmutzt_-_reinigen_34.jpg,Verkleidungen/Abdeckungen,Dachhimmel,None,verschmutzt,reinigen,50.0,50.0,Dachhimmel - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2020079590,Verkleidungen/Abdeckungen,Dachhimmel,None,2020079590-Beschädigung-3-34.jpg,dirty,to clean,Clothes / covers,Sky,None,./person/w2/image/2020079590-Beschädigung-3-34.jpg,./person/w2/data/annotation/2020079590-Beschädigung-3-34.xml
TUEV Sued,2020080592,2,2020080592-Beschaedigung_2:_Sitz_vorn:_Sitzbezug_rechts__-_verschmutzt_-_reinigen_33.jpg,Sitz vorn,Sitzbezug rechts,None,verschmutzt,reinigen,40.0,40.0,Sitzbezug rechts - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2020080592,Sitz vorn,Sitzbezug rechts,None,2020080592-Beschädigung-2-33.jpg,dirty,to clean,Seat,Seat cover right,None,./person/w2/image/2020080592-Beschädigung-2-33.jpg,./person/w2/data/annotation/2020080592-Beschädigung-2-33.xml
TUEV Sued,2020251730,1,"2020251730-Beschaedigung_1:_Scheinwerfer:_Scheinwerfer_rechts____(Lackrueckstaende,_Kratzer._Folgekosten_moeglich.)____-_verschmutzt_-_aufbereiten_36.jpg",Scheinwerfer,Scheinwerfer rechts,"Lackrueckstaende, Kratzer. Folgekosten moeglich.",verschmutzt,aufbereiten,60.0,60.0,"Scheinwerfer rechts (Lackrueckstaende, Kratzer. Folgekosten moeglich.) - verschmutzt - aufbereiten",False,False,aufbereiten,verschmutzt,2020251730,Scheinwerfer,Scheinwerfer rechts,"Lackrueckstaende, Kratzer. Folgekosten moeglich.",2020251730-Beschädigung-1-36.jpg,dirty,processing,Headlight,right headlight,"Paint Rueckstände, scratches. Subsequent costs possible.",./person/w2/image/2020251730-Beschädigung-1-36.jpg,./person/w2/data/annotation/2020251730-Beschädigung-1-36.xml
TUEV Sued,2015110256,4,2015110256-Beschaedigung_4:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_40.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,100.0,43.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2015110256,Interieur,Innenraum,None,2015110256-Beschädigung-4-40.jpg,dirty,to clean,interior,inner space,None,./person/w2/image/2015110256-Beschädigung-4-40.jpg,./person/w2/data/annotation/2015110256-Beschädigung-4-40.xml
TUEV Sued,2020053823,1,2020053823-Beschaedigung_1:_Stossfaenger_vorn:_Stossfaenger_vorn__-_verschmutzt_-_auslegen_|_polieren_46.jpg,Stossfaenger vorn,Stossfaenger vorn,None,verschmutzt,auslegen / polieren,40.0,40.0,Stossfaenger vorn - verschmutzt - auslegen / polieren,False,False,auslegen / polieren,verschmutzt,2020053823,Stossfaenger vorn,Stossfaenger vorn,None,2020053823-Beschädigung-1-46.jpg,dirty,Lay out / polish,Shearful front,Shearful front,None,./person/w2/image/2020053823-Beschädigung-1-46.jpg,./person/w2/data/annotation/2020053823-Beschädigung-1-46.xml
TUEV Sued,2016009434,1,2016009434-Beschaedigung_1:_Sitz_vorn:_Sitzbezug_links__-_verschmutzt_-_reinigen_40.jpg,Sitz vorn,Sitzbezug links,None,verschmutzt,reinigen,40.0,21.0,Sitzbezug links - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2016009434,Sitz vorn,Sitzbezug links,None,2016009434-Beschädigung-1-40.jpg,dirty,to clean,Seat,Seat cover left,None,./person/w2/image/2016009434-Beschädigung-1-40.jpg,./person/w2/data/annotation/2016009434-Beschädigung-1-40.xml
TUEV Sued,2020125393,9,2020125393-Beschaedigung_9:_Interieur:_Innenraum__-_verschmutzt_-_aufbereiten_62.jpg,Interieur,Innenraum,None,verschmutzt,aufbereiten,300.0,300.0,Innenraum - verschmutzt - aufbereiten,False,False,aufbereiten,verschmutzt,2020125393,Interieur,Innenraum,None,2020125393-Beschädigung-9-62.jpg,dirty,processing,interior,inner space,None,./person/w2/image/2020125393-Beschädigung-9-62.jpg,./person/w2/data/annotation/2020125393-Beschädigung-9-62.xml
TUEV Sued,2015093342,3,2015093342-Beschaedigung_3:_Sitz_vorn:_Sitzbezug_links__-_verschmutzt_-_reinigen_42.jpg,Sitz vorn,Sitzbezug links,None,verschmutzt,reinigen,40.0,21.0,Sitzbezug links - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2015093342,Sitz vorn,Sitzbezug links,None,2015093342-Beschädigung-3-42.jpg,dirty,to clean,Seat,Seat cover left,None,./person/w2/image/2015093342-Beschädigung-3-42.jpg,./person/w2/data/annotation/2015093342-Beschädigung-3-42.xml
