Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2015125466,5,2015125466-Beschaedigung_5:_Verkleidungen|Abdeckungen:_Teppichboden__-_Brandloch_-_Wertminderung_43.jpg,Verkleidungen/Abdeckungen,Teppichboden,None,Brandloch,Wertminderung,150.0,150.0,Teppichboden - Brandloch - Wertminderung,False,False,Wertminderung,Brandloch,2015125466,Verkleidungen/Abdeckungen,Teppichboden,None,2015125466-Beschädigung-5-43.jpg,Fire hole,Impairment,Clothes / covers,Carpet,None,./person/w2/image/2015125466-Beschädigung-5-43.jpg,./person/w2/data/annotation/2015125466-Beschädigung-5-43.xml
TUEV Sued,2019151759,3,2019151759-Beschaedigung_3:_Verkleidungen|Abdeckungen:_Tuerverkleidung_vorn_links__-_Brandloch_-_erneuern_25.jpg,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,Brandloch,erneuern,310.0,310.0,Tuerverkleidung vorn links - Brandloch - erneuern,False,False,erneuern,Brandloch,2019151759,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,2019151759-Beschädigung-3-25.jpg,Fire hole,renew,Clothes / covers,Tower trim front left,None,./person/w2/image/2019151759-Beschädigung-3-25.jpg,./person/w2/data/annotation/2019151759-Beschädigung-3-25.xml
TUEV Sued,2018089179,14,2018089179-Beschaedigung_14:_Sitz_vorn:_Sitzbezug_links____(inkl._Lehnenbezug)____-_Brandloch_-_erneuern_60.jpg,Sitz vorn,Sitzbezug links,inkl. Lehnenbezug,Brandloch,erneuern,500.0,500.0,Sitzbezug links (inkl. Lehnenbezug) - Brandloch - erneuern,False,False,erneuern,Brandloch,2018089179,Sitz vorn,Sitzbezug links,inkl. Lehnenbezug,2018089179-Beschädigung-14-60.jpg,Fire hole,renew,Seat,Seat cover left,including backrest cover,./person/w2/image/2018089179-Beschädigung-14-60.jpg,./person/w2/data/annotation/2018089179-Beschädigung-14-60.xml
TUEV Sued,2020093454,3,2020093454-Beschaedigung_3:_Verkleidungen|Abdeckungen:_Teppichboden_vorn_links__-_Brandloch_-_erneuern_58.jpg,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,Brandloch,erneuern,120.0,120.0,Teppichboden vorn links - Brandloch - erneuern,False,False,erneuern,Brandloch,2020093454,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,2020093454-Beschädigung-3-58.jpg,Fire hole,renew,Clothes / covers,Carpet front left,None,./person/w2/image/2020093454-Beschädigung-3-58.jpg,./person/w2/data/annotation/2020093454-Beschädigung-3-58.xml
TUEV Sued,2015037796,8,2015037796-Beschaedigung_8:_Verkleidungen|Abdeckungen:_Dachhimmel__-_Brandloch_-_Smart_Repair_35.jpg,Verkleidungen/Abdeckungen,Dachhimmel,None,Brandloch,Smart Repair,100.0,100.0,Dachhimmel - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2015037796,Verkleidungen/Abdeckungen,Dachhimmel,None,2015037796-Beschädigung-8-35.jpg,Fire hole,Smart Repair,Clothes / covers,Sky,None,./person/w2/image/2015037796-Beschädigung-8-35.jpg,./person/w2/data/annotation/2015037796-Beschädigung-8-35.xml
TUEV Sued,2020254637,10,2020254637-Beschaedigung_10:_Sitz_vorn:_Sitz_links__-_Brandloch_-_Smart_Repair_54.jpg,Sitz vorn,Sitz links,None,Brandloch,Smart Repair,200.0,200.0,Sitz links - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2020254637,Sitz vorn,Sitz links,None,2020254637-Beschädigung-10-54.jpg,Fire hole,Smart Repair,Seat,Seat left,None,./person/w2/image/2020254637-Beschädigung-10-54.jpg,./person/w2/data/annotation/2020254637-Beschädigung-10-54.xml
TUEV Sued,2020116374,3,2020116374-Beschaedigung_3:_Sitz_vorn:_Sitzbezug_links__-_Brandloch_-_erneuern_35.jpg,Sitz vorn,Sitzbezug links,None,Brandloch,erneuern,310.0,310.0,Sitzbezug links - Brandloch - erneuern,False,False,erneuern,Brandloch,2020116374,Sitz vorn,Sitzbezug links,None,2020116374-Beschädigung-3-35.jpg,Fire hole,renew,Seat,Seat cover left,None,./person/w2/image/2020116374-Beschädigung-3-35.jpg,./person/w2/data/annotation/2020116374-Beschädigung-3-35.xml
TUEV Sued,2019241005,6,2019241005-Beschaedigung_6:_Sitz_vorn:_Sitzbezug_links__-_Brandloch_-_Smart_Repair_37.jpg,Sitz vorn,Sitzbezug links,None,Brandloch,Smart Repair,140.0,140.0,Sitzbezug links - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2019241005,Sitz vorn,Sitzbezug links,None,2019241005-Beschädigung-6-37.jpg,Fire hole,Smart Repair,Seat,Seat cover left,None,./person/w2/image/2019241005-Beschädigung-6-37.jpg,./person/w2/data/annotation/2019241005-Beschädigung-6-37.xml
TUEV Sued,2020046828,7,2020046828-Beschaedigung_7:_Sitz_vorn:_Sitzbezug_rechts__-_Brandloch_-_Smart_Repair_50.jpg,Sitz vorn,Sitzbezug rechts,None,Brandloch,Smart Repair,150.0,150.0,Sitzbezug rechts - Brandloch - Smart Repair,False,False,Smart Repair,Brandloch,2020046828,Sitz vorn,Sitzbezug rechts,None,2020046828-Beschädigung-7-50.jpg,Fire hole,Smart Repair,Seat,Seat cover right,None,./person/w2/image/2020046828-Beschädigung-7-50.jpg,./person/w2/data/annotation/2020046828-Beschädigung-7-50.xml
TUEV Sued,2020116374,3,2020116374-Beschaedigung_3:_Sitz_vorn:_Sitzbezug_links__-_Brandloch_-_erneuern_34.jpg,Sitz vorn,Sitzbezug links,None,Brandloch,erneuern,310.0,310.0,Sitzbezug links - Brandloch - erneuern,False,False,erneuern,Brandloch,2020116374,Sitz vorn,Sitzbezug links,None,2020116374-Beschädigung-3-34.jpg,Fire hole,renew,Seat,Seat cover left,None,./person/w2/image/2020116374-Beschädigung-3-34.jpg,./person/w2/data/annotation/2020116374-Beschädigung-3-34.xml
