Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2016066626,1,2016066626-Beschaedigung_1:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_38.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,52.7,52.7,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2016066626,Motorhaube,Daemmmatte,None,2016066626-Beschädigung-1-38.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w2/image/2016066626-Beschädigung-1-38.jpg,./person/w2/data/annotation/2016066626-Beschädigung-1-38.xml
TUEV Sued,2016067874,2,2016067874-Beschaedigung_2:_Motor:_Motorverkleidung_unten__-_Marderschaden_-_erneuern_41.jpg,Motor,Motorverkleidung unten,None,Marderschaden,erneuern,124.0,60.0,Motorverkleidung unten - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2016067874,Motor,Motorverkleidung unten,None,2016067874-Beschädigung-2-41.jpg,Marten damage,renew,engine,Engine trim below,None,./person/w2/image/2016067874-Beschädigung-2-41.jpg,./person/w2/data/annotation/2016067874-Beschädigung-2-41.xml
TUEV Sued,2018090879,2,2018090879-Beschaedigung_2:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_32.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2018090879,Fahrzeugdach,Antennenstab,None,2018090879-Beschädigung-2-32.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w2/image/2018090879-Beschädigung-2-32.jpg,./person/w2/data/annotation/2018090879-Beschädigung-2-32.xml
TUEV Sued,2015041090,1,2015041090-Beschaedigung_1:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_39.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,65.96,65.96,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2015041090,Motorhaube,Daemmmatte,None,2015041090-Beschädigung-1-39.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w2/image/2015041090-Beschädigung-1-39.jpg,./person/w2/data/annotation/2015041090-Beschädigung-1-39.xml
TUEV Sued,2020122354,1,2020122354-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_24.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2020122354,Fahrzeugdach,Antennenstab,None,2020122354-Beschädigung-1-24.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w2/image/2020122354-Beschädigung-1-24.jpg,./person/w2/data/annotation/2020122354-Beschädigung-1-24.xml
TUEV Sued,2019267964,5,2019267964-Beschaedigung_5:_Abgasanlage:_Lambdasonde__-_Marderschaden_-_erneuern_45.jpg,Abgasanlage,Lambdasonde,None,Marderschaden,erneuern,180.0,180.0,Lambdasonde - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019267964,Abgasanlage,Lambdasonde,None,2019267964-Beschädigung-5-45.jpg,Marten damage,renew,Exhaust system,Lambda probe,None,./person/w2/image/2019267964-Beschädigung-5-45.jpg,./person/w2/data/annotation/2019267964-Beschädigung-5-45.xml
TUEV Sued,2019276111,3,2019276111-Beschaedigung_3:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_39.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,70.55,70.55,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019276111,Motorhaube,Daemmmatte,None,2019276111-Beschädigung-3-39.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w2/image/2019276111-Beschädigung-3-39.jpg,./person/w2/data/annotation/2019276111-Beschädigung-3-39.xml
TUEV Sued,2020207369,2,2020207369-Beschaedigung_2:_Motorhaube:_Daemmmatte____(Vorbehaltlich_Folgekosten)____-_Marderschaden_-_Diagnose_durchfuehren_46.jpg,Motorhaube,Daemmmatte,Vorbehaltlich Folgekosten,Marderschaden,Diagnose durchfuehren,250.0,250.0,Daemmmatte (Vorbehaltlich Folgekosten) - Marderschaden - Diagnose durchfuehren,False,False,Diagnose durchfuehren,Marderschaden,2020207369,Motorhaube,Daemmmatte,Vorbehaltlich Folgekosten,2020207369-Beschädigung-2-46.jpg,Marten damage,Perform diagnosis,Engine Hood,Dorm,Subject to follow-up costs,./person/w2/image/2020207369-Beschädigung-2-46.jpg,./person/w2/data/annotation/2020207369-Beschädigung-2-46.xml
TUEV Sued,2020145448,1,2020145448-Beschaedigung_1:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_36.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,88.81,88.81,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2020145448,Motorhaube,Daemmmatte,None,2020145448-Beschädigung-1-36.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w2/image/2020145448-Beschädigung-1-36.jpg,./person/w2/data/annotation/2020145448-Beschädigung-1-36.xml
TUEV Sued,2019096361,1,2019096361-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_25.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2019096361,Fahrzeugdach,Antennenstab,None,2019096361-Beschädigung-1-25.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w2/image/2019096361-Beschädigung-1-25.jpg,./person/w2/data/annotation/2019096361-Beschädigung-1-25.xml
TUEV Sued,2018187392,1,2018187392-Beschaedigung_1:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_30.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,86.47,86.47,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2018187392,Motorhaube,Daemmmatte,None,2018187392-Beschädigung-1-30.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w2/image/2018187392-Beschädigung-1-30.jpg,./person/w2/data/annotation/2018187392-Beschädigung-1-30.xml
TUEV Sued,2019021418,2,2019021418-Beschaedigung_2:_Fahrerhaus:_Daemmmatte__-_Marderschaden_-_Wertminderung_24.jpg,Fahrerhaus,Daemmmatte,None,Marderschaden,Wertminderung,150.0,150.0,Daemmmatte - Marderschaden - Wertminderung,False,False,Wertminderung,Marderschaden,2019021418,Fahrerhaus,Daemmmatte,None,2019021418-Beschädigung-2-24.jpg,Marten damage,Impairment,Cab,Dorm,None,./person/w2/image/2019021418-Beschädigung-2-24.jpg,./person/w2/data/annotation/2019021418-Beschädigung-2-24.xml
TUEV Sued,2020209243,2,2020209243-Beschaedigung_2:_Motorhaube:_Daemmmatte__-_Marderschaden_-_erneuern_29.jpg,Motorhaube,Daemmmatte,None,Marderschaden,erneuern,52.7,52.7,Daemmmatte - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2020209243,Motorhaube,Daemmmatte,None,2020209243-Beschädigung-2-29.jpg,Marten damage,renew,Engine Hood,Dorm,None,./person/w2/image/2020209243-Beschädigung-2-29.jpg,./person/w2/data/annotation/2020209243-Beschädigung-2-29.xml
TUEV Sued,2015013418,11,2015013418-Beschaedigung_11:_Karosserie:_Stirnwandverkleidung__-_Marderschaden_-_erneuern_59.jpg,Karosserie,Stirnwandverkleidung,None,Marderschaden,erneuern,72.08,72.08,Stirnwandverkleidung - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2015013418,Karosserie,Stirnwandverkleidung,None,2015013418-Beschädigung-11-59.jpg,Marten damage,renew,body,End-wall panel,None,./person/w2/image/2015013418-Beschädigung-11-59.jpg,./person/w2/data/annotation/2015013418-Beschädigung-11-59.xml
TUEV Sued,2016021417,1,2016021417-Beschaedigung_1:_Fahrzeugdach:_Antennenstab__-_Marderschaden_-_erneuern_34.jpg,Fahrzeugdach,Antennenstab,None,Marderschaden,erneuern,30.0,30.0,Antennenstab - Marderschaden - erneuern,False,False,erneuern,Marderschaden,2016021417,Fahrzeugdach,Antennenstab,None,2016021417-Beschädigung-1-34.jpg,Marten damage,renew,Vehicle roof,Antenna rod,None,./person/w2/image/2016021417-Beschädigung-1-34.jpg,./person/w2/data/annotation/2016021417-Beschädigung-1-34.xml
TUEV Sued,2016062927,1,2016062927-Beschaedigung_1:_Motor:_Motor____(Auf_weitere_Schaeden_pruefen)____-_Marderschaden_-_Diagnose_durchfuehren_40.jpg,Motor,Motor,Auf weitere Schaeden pruefen,Marderschaden,Diagnose durchfuehren,250.0,250.0,Motor (Auf weitere Schaeden pruefen) - Marderschaden - Diagnose durchfuehren,False,False,Diagnose durchfuehren,Marderschaden,2016062927,Motor,Motor,Auf weitere Schaeden pruefen,2016062927-Beschädigung-1-40.jpg,Marten damage,Perform diagnosis,engine,engine,Prüfen on more Schaeden,./person/w2/image/2016062927-Beschädigung-1-40.jpg,./person/w2/data/annotation/2016062927-Beschädigung-1-40.xml
TUEV Sued,2020207369,2,2020207369-Beschaedigung_2:_Motorhaube:_Daemmmatte____(Vorbehaltlich_Folgekosten)____-_Marderschaden_-_Diagnose_durchfuehren_43.jpg,Motorhaube,Daemmmatte,Vorbehaltlich Folgekosten,Marderschaden,Diagnose durchfuehren,250.0,250.0,Daemmmatte (Vorbehaltlich Folgekosten) - Marderschaden - Diagnose durchfuehren,False,False,Diagnose durchfuehren,Marderschaden,2020207369,Motorhaube,Daemmmatte,Vorbehaltlich Folgekosten,2020207369-Beschädigung-2-43.jpg,Marten damage,Perform diagnosis,Engine Hood,Dorm,Subject to follow-up costs,./person/w2/image/2020207369-Beschädigung-2-43.jpg,./person/w2/data/annotation/2020207369-Beschädigung-2-43.xml
TUEV Sued,2020030267,1,2020030267-Beschaedigung_1:_Fahrzeugdach:_Antenne__-_Marderschaden_-_instandsetzen_und_lackieren_39.jpg,Fahrzeugdach,Antenne,None,Marderschaden,instandsetzen und lackieren,75.0,75.0,Antenne - Marderschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Marderschaden,2020030267,Fahrzeugdach,Antenne,None,2020030267-Beschädigung-1-39.jpg,Marten damage,Repair and paint,Vehicle roof,antenna,None,./person/w2/image/2020030267-Beschädigung-1-39.jpg,./person/w2/data/annotation/2020030267-Beschädigung-1-39.xml
