Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2019139123,4,2019139123-Beschaedigung_4:_Seitenwand_rechts:_Seitenwand__-_Dellen_-_sanft_instandsetzen_33.jpg,Seitenwand rechts,Seitenwand,None,Dellen,sanft instandsetzen,60.0,60.0,Seitenwand - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2019139123,Seitenwand rechts,Seitenwand,None,2019139123-Beschädigung-4-33.jpg,Dents,regain,sidewall right,Side wall,None,./person/w2/image/2019139123-Beschädigung-4-33.jpg,./person/w2/data/annotation/2019139123-Beschädigung-4-33.xml
TUEV Sued,2018131018,5,2018131018-Beschaedigung_5:_Verkleidungen|Abdeckungen:_Dachhimmel__-_Dellen_-_Wertminderung_41.jpg,Verkleidungen/Abdeckungen,Dachhimmel,None,Dellen,Wertminderung,100.0,100.0,Dachhimmel - Dellen - Wertminderung,False,False,Wertminderung,Dellen,2018131018,Verkleidungen/Abdeckungen,Dachhimmel,None,2018131018-Beschädigung-5-41.jpg,Dents,Impairment,Clothes / covers,Sky,None,./person/w2/image/2018131018-Beschädigung-5-41.jpg,./person/w2/data/annotation/2018131018-Beschädigung-5-41.xml
TUEV Sued,2016038985,3,2016038985-Beschaedigung_3:_Tuer_vorn_rechts:_Tuer__-_Dellen_-_sanft_instandsetzen_36.jpg,Tuer vorn rechts,Tuer,None,Dellen,sanft instandsetzen,80.0,80.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2016038985,Tuer vorn rechts,Tuer,None,2016038985-Beschädigung-3-36.jpg,Dents,regain,Tower right,Door,None,./person/w2/image/2016038985-Beschädigung-3-36.jpg,./person/w2/data/annotation/2016038985-Beschädigung-3-36.xml
TUEV Sued,2019282827,2,2019282827-Beschaedigung_2:_Tuer_vorn_links:_Tuer__-_Dellen_-_sanft_instandsetzen_34.jpg,Tuer vorn links,Tuer,None,Dellen,sanft instandsetzen,80.0,80.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2019282827,Tuer vorn links,Tuer,None,2019282827-Beschädigung-2-34.jpg,Dents,regain,Tower left,Door,None,./person/w2/image/2019282827-Beschädigung-2-34.jpg,./person/w2/data/annotation/2019282827-Beschädigung-2-34.xml
TUEV Sued,2014040768,3,2014040768-Beschaedigung_3:_Tuer_hinten_links:_Tuer__-_Dellen_-_Smart_Repair_27.jpg,Tuer hinten links,Tuer,None,Dellen,Smart Repair,140.0,140.0,Tuer - Dellen - Smart Repair,False,False,Smart Repair,Dellen,2014040768,Tuer hinten links,Tuer,None,2014040768-Beschädigung-3-27.jpg,Dents,Smart Repair,Door in the back left,Door,None,./person/w2/image/2014040768-Beschädigung-3-27.jpg,./person/w2/data/annotation/2014040768-Beschädigung-3-27.xml
TUEV Sued,2017135763,5,2017135763-Beschaedigung_5:_Motorhaube:_Motorhaube__-_Dellen_-_sanft_instandsetzen_38.jpg,Motorhaube,Motorhaube,None,Dellen,sanft instandsetzen,160.0,160.0,Motorhaube - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2017135763,Motorhaube,Motorhaube,None,2017135763-Beschädigung-5-38.jpg,Dents,regain,Engine Hood,Engine Hood,None,./person/w2/image/2017135763-Beschädigung-5-38.jpg,./person/w2/data/annotation/2017135763-Beschädigung-5-38.xml
TUEV Sued,2016010494,2,2016010494-Beschaedigung_2:_Heckklappe|-tuer:_Heckklappe__-_Dellen_-_sanft_instandsetzen_30.jpg,Heckklappe/-tuer,Heckklappe,None,Dellen,sanft instandsetzen,120.0,120.0,Heckklappe - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2016010494,Heckklappe/-tuer,Heckklappe,None,2016010494-Beschädigung-2-30.jpg,Dents,regain,Tailgate / tuer,Tailgate,None,./person/w2/image/2016010494-Beschädigung-2-30.jpg,./person/w2/data/annotation/2016010494-Beschädigung-2-30.xml
TUEV Sued,2019175676,2,2019175676-Beschaedigung_2:_Seitenwand_rechts:_Seitenwand__-_Dellen_-_sanft_instandsetzen_26.jpg,Seitenwand rechts,Seitenwand,None,Dellen,sanft instandsetzen,80.0,80.0,Seitenwand - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2019175676,Seitenwand rechts,Seitenwand,None,2019175676-Beschädigung-2-26.jpg,Dents,regain,sidewall right,Side wall,None,./person/w2/image/2019175676-Beschädigung-2-26.jpg,./person/w2/data/annotation/2019175676-Beschädigung-2-26.xml
TUEV Sued,2016018783,5,2016018783-Beschaedigung_5:_Tuer_vorn_rechts:_Tuer__-_Dellen_-_sanft_instandsetzen_35.jpg,Tuer vorn rechts,Tuer,None,Dellen,sanft instandsetzen,80.0,80.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2016018783,Tuer vorn rechts,Tuer,None,2016018783-Beschädigung-5-35.jpg,Dents,regain,Tower right,Door,None,./person/w2/image/2016018783-Beschädigung-5-35.jpg,./person/w2/data/annotation/2016018783-Beschädigung-5-35.xml
TUEV Sued,2020258984,3,2020258984-Beschaedigung_3:_Fahrzeugdach:_Dach__-_Dellen_-_sanft_instandsetzen_39.jpg,Fahrzeugdach,Dach,None,Dellen,sanft instandsetzen,80.0,80.0,Dach - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2020258984,Fahrzeugdach,Dach,None,2020258984-Beschädigung-3-39.jpg,Dents,regain,Vehicle roof,roof,None,./person/w2/image/2020258984-Beschädigung-3-39.jpg,./person/w2/data/annotation/2020258984-Beschädigung-3-39.xml
