Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2019280739,6,2019280739-Beschaedigung_6:_Heckklappe|-tuer:_Heckklappe____(Rostpickel)____-_Korrosion_-_Smart_Repair_45.jpg,Heckklappe/-tuer,Heckklappe,Rostpickel,Korrosion,Smart Repair,120.0,120.0,Heckklappe (Rostpickel) - Korrosion - Smart Repair,False,False,Smart Repair,Korrosion,2019280739,Heckklappe/-tuer,Heckklappe,Rostpickel,2019280739-Beschädigung-6-45.jpg,corrosion,Smart Repair,Tailgate / tuer,Tailgate,Rust pimple,./person/w2/image/2019280739-Beschädigung-6-45.jpg,./person/w2/data/annotation/2019280739-Beschädigung-6-45.xml
TUEV Sued,2015127418,7,2015127418-Beschaedigung_7:_Kotfluegel_rechts:_Kotfluegel_rechts____(Flugrost)____-_Korrosion_-_Smart_Repair_57.jpg,Kotfluegel rechts,Kotfluegel rechts,Flugrost,Korrosion,Smart Repair,120.0,120.0,Kotfluegel rechts (Flugrost) - Korrosion - Smart Repair,False,False,Smart Repair,Korrosion,2015127418,Kotfluegel rechts,Kotfluegel rechts,Flugrost,2015127418-Beschädigung-7-57.jpg,corrosion,Smart Repair,Right fender,Right fender,Ridge,./person/w2/image/2015127418-Beschädigung-7-57.jpg,./person/w2/data/annotation/2015127418-Beschädigung-7-57.xml
TUEV Sued,2020052211,3,"2020052211-Beschaedigung_3:_Bremsanlage:_Bremsscheiben_und_Belaege_hinten____(Freibremsen,_Standschaden)____-_Korrosion_-_instandsetzen_40.jpg",Bremsanlage,Bremsscheiben und Belaege hinten,"Freibremsen, Standschaden",Korrosion,instandsetzen,75.0,75.0,"Bremsscheiben und Belaege hinten (Freibremsen, Standschaden) - Korrosion - instandsetzen",False,False,instandsetzen,Korrosion,2020052211,Bremsanlage,Bremsscheiben und Belaege hinten,"Freibremsen, Standschaden",2020052211-Beschädigung-3-40.jpg,corrosion,repair,Brake system,Brake Discs and Belae Rear,"Free brakes, stand damage",./person/w2/image/2020052211-Beschädigung-3-40.jpg,./person/w2/data/annotation/2020052211-Beschädigung-3-40.xml
TUEV Sued,2020178450,5,2020178450-Beschaedigung_5:_Bremsanlage:_Bremsscheiben_und_Belaege_hinten____(Tragbild_mangelhaft)____-_Korrosion_-_erneuern_42.jpg,Bremsanlage,Bremsscheiben und Belaege hinten,Tragbild mangelhaft,Korrosion,erneuern,388.62,388.62,Bremsscheiben und Belaege hinten (Tragbild mangelhaft) - Korrosion - erneuern,False,False,erneuern,Korrosion,2020178450,Bremsanlage,Bremsscheiben und Belaege hinten,Tragbild mangelhaft,2020178450-Beschädigung-5-42.jpg,corrosion,renew,Brake system,Brake Discs and Belae Rear,Loading picture poor,./person/w2/image/2020178450-Beschädigung-5-42.jpg,./person/w2/data/annotation/2020178450-Beschädigung-5-42.xml
TUEV Sued,2015081119,6,2015081119-Beschaedigung_6:_Fahrzeugdach:_Dach____(Durch_Steinschlag_|_Kante_vorne)____-_Korrosion_-_lackieren_59.jpg,Fahrzeugdach,Dach,Durch Steinschlag / Kante vorne,Korrosion,lackieren,516.98,197.21,Dach (Durch Steinschlag / Kante vorne) - Korrosion - lackieren,False,False,lackieren,Korrosion,2015081119,Fahrzeugdach,Dach,Durch Steinschlag / Kante vorne,2015081119-Beschädigung-6-59.jpg,corrosion,paint,Vehicle roof,roof,By rockfall / edge front,./person/w2/image/2015081119-Beschädigung-6-59.jpg,./person/w2/data/annotation/2015081119-Beschädigung-6-59.xml
TUEV Sued,2014092958,5,2014092958-Beschaedigung_5:_Heckklappe|-tuer:_Heckklappe__-_Korrosion_-_instandsetzen_und_lackieren_44.jpg,Heckklappe/-tuer,Heckklappe,None,Korrosion,instandsetzen und lackieren,560.55,240.0,Heckklappe - Korrosion - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Korrosion,2014092958,Heckklappe/-tuer,Heckklappe,None,2014092958-Beschädigung-5-44.jpg,corrosion,Repair and paint,Tailgate / tuer,Tailgate,None,./person/w2/image/2014092958-Beschädigung-5-44.jpg,./person/w2/data/annotation/2014092958-Beschädigung-5-44.xml
TUEV Sued,2015010001,11,2015010001-Beschaedigung_11:_Seitenwand_links:_Seitenwand__-_Korrosion_-_lackieren_72.jpg,Seitenwand links,Seitenwand,None,Korrosion,lackieren,849.12,322.88,Seitenwand - Korrosion - lackieren,False,False,lackieren,Korrosion,2015010001,Seitenwand links,Seitenwand,None,2015010001-Beschädigung-11-72.jpg,corrosion,paint,Sidewall left,Side wall,None,./person/w2/image/2015010001-Beschädigung-11-72.jpg,./person/w2/data/annotation/2015010001-Beschädigung-11-72.xml
TUEV Sued,2017121286,3,2017121286-Beschaedigung_3:_Kotfluegel_links:_Kotfluegel_links____(Flugrost)____-_Korrosion_-_Smart_Repair_40.jpg,Kotfluegel links,Kotfluegel links,Flugrost,Korrosion,Smart Repair,120.0,120.0,Kotfluegel links (Flugrost) - Korrosion - Smart Repair,False,False,Smart Repair,Korrosion,2017121286,Kotfluegel links,Kotfluegel links,Flugrost,2017121286-Beschädigung-3-40.jpg,corrosion,Smart Repair,Kotfluegel left,Kotfluegel left,Ridge,./person/w2/image/2017121286-Beschädigung-3-40.jpg,./person/w2/data/annotation/2017121286-Beschädigung-3-40.xml
TUEV Sued,2014069188,6,2014069188-Beschaedigung_6:_Bremsanlage:_Bremsscheiben_und_Belaege_vorn__-_Korrosion_-_erneuern_44.jpg,Bremsanlage,Bremsscheiben und Belaege vorn,None,Korrosion,erneuern,419.9,419.9,Bremsscheiben und Belaege vorn - Korrosion - erneuern,False,False,erneuern,Korrosion,2014069188,Bremsanlage,Bremsscheiben und Belaege vorn,None,2014069188-Beschädigung-6-44.jpg,corrosion,renew,Brake system,Brake discs and bubbles front,None,./person/w2/image/2014069188-Beschädigung-6-44.jpg,./person/w2/data/annotation/2014069188-Beschädigung-6-44.xml
TUEV Sued,2016056006,5,2016056006-Beschaedigung_5:_Fahrzeugdach:_Dach__-_Korrosion_-_instandsetzen_und_lackieren_39.jpg,Fahrzeugdach,Dach,None,Korrosion,instandsetzen und lackieren,595.58,227.21,Dach - Korrosion - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Korrosion,2016056006,Fahrzeugdach,Dach,None,2016056006-Beschädigung-5-39.jpg,corrosion,Repair and paint,Vehicle roof,roof,None,./person/w2/image/2016056006-Beschädigung-5-39.jpg,./person/w2/data/annotation/2016056006-Beschädigung-5-39.xml
TUEV Sued,2019288795,7,2019288795-Beschaedigung_7:_Bremsanlage:_Bremsscheiben_und_Belaege_hinten____(und_Riefenbildung)____-_Korrosion_-_erneuern_49.jpg,Bremsanlage,Bremsscheiben und Belaege hinten,und Riefenbildung,Korrosion,erneuern,388.62,388.62,Bremsscheiben und Belaege hinten (und Riefenbildung) - Korrosion - erneuern,False,False,erneuern,Korrosion,2019288795,Bremsanlage,Bremsscheiben und Belaege hinten,und Riefenbildung,2019288795-Beschädigung-7-49.jpg,corrosion,renew,Brake system,Brake Discs and Belae Rear,and shouting,./person/w2/image/2019288795-Beschädigung-7-49.jpg,./person/w2/data/annotation/2019288795-Beschädigung-7-49.xml
TUEV Sued,2019274574,10,2019274574-Beschaedigung_10:_Bremsanlage:_Bremsscheiben_und_Belaege_hinten__-_Korrosion_-_erneuern_66.jpg,Bremsanlage,Bremsscheiben und Belaege hinten,None,Korrosion,erneuern,388.62,388.62,Bremsscheiben und Belaege hinten - Korrosion - erneuern,False,False,erneuern,Korrosion,2019274574,Bremsanlage,Bremsscheiben und Belaege hinten,None,2019274574-Beschädigung-10-66.jpg,corrosion,renew,Brake system,Brake Discs and Belae Rear,None,./person/w2/image/2019274574-Beschädigung-10-66.jpg,./person/w2/data/annotation/2019274574-Beschädigung-10-66.xml
