Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2015126688,9,2015126688-Beschaedigung_9:_Seitenwand_links:_Seitenwand__-_verkratzt_|_verschuerft_-_lackieren_52.jpg,Seitenwand links,Seitenwand,None,verkratzt / verschuerft,lackieren,303.02,164.49,Seitenwand - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2015126688,Seitenwand links,Seitenwand,None,2015126688-Beschädigung-9-52.jpg,scratched / shot,paint,Sidewall left,Side wall,None,./person/w5/image/2015126688-Beschädigung-9-52.jpg,./person/w5/data/annotation/2015126688-Beschädigung-9-52.xml
TUEV Sued,2018016059,4,2018016059-Beschaedigung_4:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_verkratzt_|_verschuerft_-_erneuern_41.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,verkratzt / verschuerft,erneuern,734.6,734.6,Leichtmetallfelge vorn rechts - verkratzt / verschuerft - erneuern,False,False,erneuern,verkratzt / verschuerft,2018016059,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2018016059-Beschädigung-4-41.jpg,scratched / shot,renew,Wheel / tire,Alloy wheel front right,None,./person/w5/image/2018016059-Beschädigung-4-41.jpg,./person/w5/data/annotation/2018016059-Beschädigung-4-41.xml
TUEV Sued,2016043819,13,2016043819-Beschaedigung_13:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_lackieren_84.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,lackieren,303.46,117.78,Stossfaenger hinten - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2016043819,Stossfaenger hinten,Stossfaenger hinten,None,2016043819-Beschädigung-13-84.jpg,scratched / shot,paint,Rear bumper,Rear bumper,None,./person/w5/image/2016043819-Beschädigung-13-84.jpg,./person/w5/data/annotation/2016043819-Beschädigung-13-84.xml
TUEV Sued,2020258984,5,2020258984-Beschaedigung_5:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_instandsetzen_und_lackieren_46.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,instandsetzen und lackieren,488.6,285.45,Stossfaenger hinten - verkratzt / verschuerft - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verkratzt / verschuerft,2020258984,Stossfaenger hinten,Stossfaenger hinten,None,2020258984-Beschädigung-5-46.jpg,scratched / shot,Repair and paint,Rear bumper,Rear bumper,None,./person/w5/image/2020258984-Beschädigung-5-46.jpg,./person/w5/data/annotation/2020258984-Beschädigung-5-46.xml
TUEV Sued,2016044444,2,2016044444-Beschaedigung_2:_Stossfaenger_hinten:_Spoiler__-_verkratzt_|_verschuerft_-_lackieren_41.jpg,Stossfaenger hinten,Spoiler,None,verkratzt / verschuerft,lackieren,120.0,48.0,Spoiler - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2016044444,Stossfaenger hinten,Spoiler,None,2016044444-Beschädigung-2-41.jpg,scratched / shot,paint,Rear bumper,spoiler,None,./person/w5/image/2016044444-Beschädigung-2-41.jpg,./person/w5/data/annotation/2016044444-Beschädigung-2-41.xml
TUEV Sued,2019279319,2,2019279319-Beschaedigung_2:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_Smart_Repair_35.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Stossfaenger hinten - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2019279319,Stossfaenger hinten,Stossfaenger hinten,None,2019279319-Beschädigung-2-35.jpg,scratched / shot,Smart Repair,Rear bumper,Rear bumper,None,./person/w5/image/2019279319-Beschädigung-2-35.jpg,./person/w5/data/annotation/2019279319-Beschädigung-2-35.xml
TUEV Sued,2020191011,1,2020191011-Beschaedigung_1:_Stossfaenger_vorn:_Stossfaenger_vorn__-_verkratzt_|_verschuerft_-_Smart_Repair_23.jpg,Stossfaenger vorn,Stossfaenger vorn,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Stossfaenger vorn - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2020191011,Stossfaenger vorn,Stossfaenger vorn,None,2020191011-Beschädigung-1-23.jpg,scratched / shot,Smart Repair,Shearful front,Shearful front,None,./person/w5/image/2020191011-Beschädigung-1-23.jpg,./person/w5/data/annotation/2020191011-Beschädigung-1-23.xml
TUEV Sued,2015097549,4,2015097549-Beschaedigung_4:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_lackieren_37.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,lackieren,488.6,253.74,Stossfaenger hinten - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2015097549,Stossfaenger hinten,Stossfaenger hinten,None,2015097549-Beschädigung-4-37.jpg,scratched / shot,paint,Rear bumper,Rear bumper,None,./person/w5/image/2015097549-Beschädigung-4-37.jpg,./person/w5/data/annotation/2015097549-Beschädigung-4-37.xml
TUEV Sued,2019242088,8,2019242088-Beschaedigung_8:_Stossfaenger_vorn:_Stossfaenger_vorn____(Steinschlag.)____-_verkratzt_|_verschuerft_-_lackieren_63.jpg,Stossfaenger vorn,Stossfaenger vorn,Steinschlag.,verkratzt / verschuerft,lackieren,460.0,200.0,Stossfaenger vorn (Steinschlag.) - verkratzt / verschuerft - lackieren,False,False,lackieren,verkratzt / verschuerft,2019242088,Stossfaenger vorn,Stossfaenger vorn,Steinschlag.,2019242088-Beschädigung-8-63.jpg,scratched / shot,paint,Shearful front,Shearful front,Rockfall.,./person/w5/image/2019242088-Beschädigung-8-63.jpg,./person/w5/data/annotation/2019242088-Beschädigung-8-63.xml
TUEV Sued,2016005508,4,2016005508-Beschaedigung_4:_2.Radsatz:_1_Leichtmetallfelge__-_verkratzt_|_verschuerft_-_Wertminderung_44.jpg,2.Radsatz,1 Leichtmetallfelge,None,verkratzt / verschuerft,Wertminderung,120.0,120.0,1 Leichtmetallfelge - verkratzt / verschuerft - Wertminderung,False,False,Wertminderung,verkratzt / verschuerft,2016005508,2.Radsatz,1 Leichtmetallfelge,None,2016005508-Beschädigung-4-44.jpg,scratched / shot,Impairment,2nd wheelset,1 light metal rim,None,./person/w5/image/2016005508-Beschädigung-4-44.jpg,./person/w5/data/annotation/2016005508-Beschädigung-4-44.xml
