Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2020130060,3,2020130060-Beschaedigung_3:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_Abrieb_-_erneuern_39.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,Abrieb,erneuern,450.0,450.0,Leichtmetallfelge vorn rechts - Abrieb - erneuern,False,False,erneuern,Abrieb,2020130060,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2020130060-Beschädigung-3-39.jpg,Abrasion,renew,Wheel / tire,Alloy wheel front right,None,./person/w5/image/2020130060-Beschädigung-3-39.jpg,./person/w5/data/annotation/2020130060-Beschädigung-3-39.xml
TUEV Sued,2019289793,5,"2019289793-Beschaedigung_5:_Verkleidungen|Abdeckungen:_Heckdeckel,_Innenverkleidung__-_Abrieb_-_erneuern_44.jpg",Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,Abrieb,erneuern,91.95,49.0,"Heckdeckel, Innenverkleidung - Abrieb - erneuern",False,False,erneuern,Abrieb,2019289793,Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,2019289793-Beschädigung-5-44.jpg,Abrasion,renew,Clothes / covers,"Rear cover, interior cladding",None,./person/w5/image/2019289793-Beschädigung-5-44.jpg,./person/w5/data/annotation/2019289793-Beschädigung-5-44.xml
TUEV Sued,2014092955,4,2014092955-Beschaedigung_4:_Sitz_vorn:_Sitzbezug_links____(+verschmutzt)____-_Abrieb_-_erneuern_41.jpg,Sitz vorn,Sitzbezug links,+verschmutzt,Abrieb,erneuern,176.0,176.0,Sitzbezug links (+verschmutzt) - Abrieb - erneuern,False,False,erneuern,Abrieb,2014092955,Sitz vorn,Sitzbezug links,+verschmutzt,2014092955-Beschädigung-4-41.jpg,Abrasion,renew,Seat,Seat cover left,+verschmutzt,./person/w5/image/2014092955-Beschädigung-4-41.jpg,./person/w5/data/annotation/2014092955-Beschädigung-4-41.xml
TUEV Sued,2018153506,1,2018153506-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Fußmatten____(Fahrerseite)____-_Abrieb_-_erneuern_38.jpg,Verkleidungen/Abdeckungen,Fußmatten,Fahrerseite,Abrieb,erneuern,24.0,15.0,Fußmatten (Fahrerseite) - Abrieb - erneuern,False,False,erneuern,Abrieb,2018153506,Verkleidungen/Abdeckungen,Fußmatten,Fahrerseite,2018153506-Beschädigung-1-38.jpg,Abrasion,renew,Clothes / covers,Foot mats,driver's side,./person/w5/image/2018153506-Beschädigung-1-38.jpg,./person/w5/data/annotation/2018153506-Beschädigung-1-38.xml
TUEV Sued,2020279461,6,2020279461-Beschaedigung_6:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Abrieb_-_erneuern_70.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Abrieb,erneuern,499.21,210.0,Stossfaenger vorn - Abrieb - erneuern,False,False,erneuern,Abrieb,2020279461,Stossfaenger vorn,Stossfaenger vorn,None,2020279461-Beschädigung-6-70.jpg,Abrasion,renew,Shearful front,Shearful front,None,./person/w5/image/2020279461-Beschädigung-6-70.jpg,./person/w5/data/annotation/2020279461-Beschädigung-6-70.xml
TUEV Sued,2016098319,8,2016098319-Beschaedigung_8:_2.Radsatz:_1_Leichtmetallfelge__-_Abrieb_-_erneuern_51.jpg,2.Radsatz,1 Leichtmetallfelge,None,Abrieb,erneuern,405.0,405.0,1 Leichtmetallfelge - Abrieb - erneuern,False,False,erneuern,Abrieb,2016098319,2.Radsatz,1 Leichtmetallfelge,None,2016098319-Beschädigung-8-51.jpg,Abrasion,renew,2nd wheelset,1 light metal rim,None,./person/w5/image/2016098319-Beschädigung-8-51.jpg,./person/w5/data/annotation/2016098319-Beschädigung-8-51.xml
TUEV Sued,2020041279,5,2020041279-Beschaedigung_5:_Sitz_vorn:_Lehnenbezug_links__-_Abrieb_-_Smart_Repair_49.jpg,Sitz vorn,Lehnenbezug links,None,Abrieb,Smart Repair,100.0,100.0,Lehnenbezug links - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2020041279,Sitz vorn,Lehnenbezug links,None,2020041279-Beschädigung-5-49.jpg,Abrasion,Smart Repair,Seat,Lehnkeeping link left,None,./person/w5/image/2020041279-Beschädigung-5-49.jpg,./person/w5/data/annotation/2020041279-Beschädigung-5-49.xml
TUEV Sued,2015044043,2,2015044043-Beschaedigung_2:_2.Radsatz:_2_Leichtmetallfelgen__-_Abrieb_-_Smart_Repair_36.jpg,2.Radsatz,2 Leichtmetallfelgen,None,Abrieb,Smart Repair,240.0,240.0,2 Leichtmetallfelgen - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2015044043,2.Radsatz,2 Leichtmetallfelgen,None,2015044043-Beschädigung-2-36.jpg,Abrasion,Smart Repair,2nd wheelset,2 alloy wheels,None,./person/w5/image/2015044043-Beschädigung-2-36.jpg,./person/w5/data/annotation/2015044043-Beschädigung-2-36.xml
TUEV Sued,2020254860,7,2020254860-Beschaedigung_7:_Rad|Reifen:_Leichtmetallfelge_vorn_links__-_Abrieb_-_erneuern_63.jpg,Rad/Reifen,Leichtmetallfelge vorn links,None,Abrieb,erneuern,525.0,525.0,Leichtmetallfelge vorn links - Abrieb - erneuern,False,False,erneuern,Abrieb,2020254860,Rad/Reifen,Leichtmetallfelge vorn links,None,2020254860-Beschädigung-7-63.jpg,Abrasion,renew,Wheel / tire,Light metal rim on the front left,None,./person/w5/image/2020254860-Beschädigung-7-63.jpg,./person/w5/data/annotation/2020254860-Beschädigung-7-63.xml
TUEV Sued,2020283212,3,2020283212-Beschaedigung_3:_Stossfaenger_vorn:_Spoiler__-_Abrieb_-_Wertminderung_37.jpg,Stossfaenger vorn,Spoiler,None,Abrieb,Wertminderung,100.0,100.0,Spoiler - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2020283212,Stossfaenger vorn,Spoiler,None,2020283212-Beschädigung-3-37.jpg,Abrasion,Impairment,Shearful front,spoiler,None,./person/w5/image/2020283212-Beschädigung-3-37.jpg,./person/w5/data/annotation/2020283212-Beschädigung-3-37.xml
TUEV Sued,2016102195,1,2016102195-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Teppichboden_vorn_links__-_Abrieb_-_Wertminderung_42.jpg,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,Abrieb,Wertminderung,50.0,50.0,Teppichboden vorn links - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2016102195,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,2016102195-Beschädigung-1-42.jpg,Abrasion,Impairment,Clothes / covers,Carpet front left,None,./person/w5/image/2016102195-Beschädigung-1-42.jpg,./person/w5/data/annotation/2016102195-Beschädigung-1-42.xml
