Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2020299272,4,2020299272-Beschaedigung_4:_Interieur:_Innenraum__-_verschmutzt_-_aufbereiten_53.jpg,Interieur,Innenraum,None,verschmutzt,aufbereiten,100.0,85.0,Innenraum - verschmutzt - aufbereiten,False,False,aufbereiten,verschmutzt,2020299272,Interieur,Innenraum,None,2020299272-Beschädigung-4-53.jpg,dirty,processing,interior,inner space,None,./person/w5/image/2020299272-Beschädigung-4-53.jpg,./person/w5/data/annotation/2020299272-Beschädigung-4-53.xml
TUEV Sued,2019235557,4,2019235557-Beschaedigung_4:_Verkleidungen|Abdeckungen:_Dachhimmel__-_verschmutzt_-_reinigen_28.jpg,Verkleidungen/Abdeckungen,Dachhimmel,None,verschmutzt,reinigen,30.0,30.0,Dachhimmel - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2019235557,Verkleidungen/Abdeckungen,Dachhimmel,None,2019235557-Beschädigung-4-28.jpg,dirty,to clean,Clothes / covers,Sky,None,./person/w5/image/2019235557-Beschädigung-4-28.jpg,./person/w5/data/annotation/2019235557-Beschädigung-4-28.xml
TUEV Sued,2016030673,2,2016030673-Beschaedigung_2:_Fahrzeugdach:_Dach__-_verschmutzt_-_auslegen_|_polieren_41.jpg,Fahrzeugdach,Dach,None,verschmutzt,auslegen / polieren,40.0,40.0,Dach - verschmutzt - auslegen / polieren,False,False,auslegen / polieren,verschmutzt,2016030673,Fahrzeugdach,Dach,None,2016030673-Beschädigung-2-41.jpg,dirty,Lay out / polish,Vehicle roof,roof,None,./person/w5/image/2016030673-Beschädigung-2-41.jpg,./person/w5/data/annotation/2016030673-Beschädigung-2-41.xml
TUEV Sued,2020252178,5,2020252178-Beschaedigung_5:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_49.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,250.0,100.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2020252178,Interieur,Innenraum,None,2020252178-Beschädigung-5-49.jpg,dirty,to clean,interior,inner space,None,./person/w5/image/2020252178-Beschädigung-5-49.jpg,./person/w5/data/annotation/2020252178-Beschädigung-5-49.xml
TUEV Sued,2015061798,3,2015061798-Beschaedigung_3:_Sitz_vorn:_Sitzbezug_rechts__-_verschmutzt_-_reinigen_39.jpg,Sitz vorn,Sitzbezug rechts,None,verschmutzt,reinigen,40.0,17.0,Sitzbezug rechts - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2015061798,Sitz vorn,Sitzbezug rechts,None,2015061798-Beschädigung-3-39.jpg,dirty,to clean,Seat,Seat cover right,None,./person/w5/image/2015061798-Beschädigung-3-39.jpg,./person/w5/data/annotation/2015061798-Beschädigung-3-39.xml
TUEV Sued,2016024741,6,2016024741-Beschaedigung_6:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_53.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,100.0,70.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2016024741,Interieur,Innenraum,None,2016024741-Beschädigung-6-53.jpg,dirty,to clean,interior,inner space,None,./person/w5/image/2016024741-Beschädigung-6-53.jpg,./person/w5/data/annotation/2016024741-Beschädigung-6-53.xml
TUEV Sued,2014092936,2,2014092936-Beschaedigung_2:_Sitz_vorn:_Sitzbezug_rechts__-_verschmutzt_-_reinigen_40.jpg,Sitz vorn,Sitzbezug rechts,None,verschmutzt,reinigen,40.0,19.0,Sitzbezug rechts - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2014092936,Sitz vorn,Sitzbezug rechts,None,2014092936-Beschädigung-2-40.jpg,dirty,to clean,Seat,Seat cover right,None,./person/w5/image/2014092936-Beschädigung-2-40.jpg,./person/w5/data/annotation/2014092936-Beschädigung-2-40.xml
TUEV Sued,2020054791,5,2020054791-Beschaedigung_5:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_46.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,100.0,50.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2020054791,Interieur,Innenraum,None,2020054791-Beschädigung-5-46.jpg,dirty,to clean,interior,inner space,None,./person/w5/image/2020054791-Beschädigung-5-46.jpg,./person/w5/data/annotation/2020054791-Beschädigung-5-46.xml
TUEV Sued,2020045284,2,2020045284-Beschaedigung_2:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_51.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,150.0,70.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2020045284,Interieur,Innenraum,None,2020045284-Beschädigung-2-51.jpg,dirty,to clean,interior,inner space,None,./person/w5/image/2020045284-Beschädigung-2-51.jpg,./person/w5/data/annotation/2020045284-Beschädigung-2-51.xml
TUEV Sued,2020173126,2,2020173126-Beschaedigung_2:_Interieur:_Innenraum__-_verschmutzt_-_reinigen_42.jpg,Interieur,Innenraum,None,verschmutzt,reinigen,100.0,50.0,Innenraum - verschmutzt - reinigen,False,False,reinigen,verschmutzt,2020173126,Interieur,Innenraum,None,2020173126-Beschädigung-2-42.jpg,dirty,to clean,interior,inner space,None,./person/w5/image/2020173126-Beschädigung-2-42.jpg,./person/w5/data/annotation/2020173126-Beschädigung-2-42.xml
