Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2018176116,4,2018176116-Beschaedigung_4:_Fahrzeugdach:_Dachreling_links__-_verkratzt_|_verschuerft_-_erneuern_40.jpg,Fahrzeugdach,Dachreling links,None,verkratzt / verschuerft,erneuern,422.28,422.28,Dachreling links - verkratzt / verschuerft - erneuern,False,False,erneuern,verkratzt / verschuerft,2018176116,Fahrzeugdach,Dachreling links,None,2018176116-Beschädigung-4-40.jpg,scratched / shot,renew,Vehicle roof,Roof railreling left,None,./person/w5/image/2018176116-Beschädigung-4-40.jpg,./person/w5/data/annotation/2018176116-Beschädigung-4-40.xml
TUEV Sued,2020078122,2,2020078122-Beschaedigung_2:_Außenspiegel_links:_Abdeckkappe__-_verkratzt_|_verschuerft_-_Smart_Repair_38.jpg,Außenspiegel links,Abdeckkappe,None,verkratzt / verschuerft,Smart Repair,80.0,80.0,Abdeckkappe - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2020078122,Außenspiegel links,Abdeckkappe,None,2020078122-Beschädigung-2-38.jpg,scratched / shot,Smart Repair,Exterior mirror left,Cap,None,./person/w5/image/2020078122-Beschädigung-2-38.jpg,./person/w5/data/annotation/2020078122-Beschädigung-2-38.xml
TUEV Sued,2016045751,4,2016045751-Beschaedigung_4:_Sitz_vorn:_Sitzbezug_links__-_verkratzt_|_verschuerft_-_Smart_Repair_38.jpg,Sitz vorn,Sitzbezug links,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Sitzbezug links - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2016045751,Sitz vorn,Sitzbezug links,None,2016045751-Beschädigung-4-38.jpg,scratched / shot,Smart Repair,Seat,Seat cover left,None,./person/w5/image/2016045751-Beschädigung-4-38.jpg,./person/w5/data/annotation/2016045751-Beschädigung-4-38.xml
TUEV Sued,2020296558,2,2020296558-Beschaedigung_2:_Rad|Reifen:_Leichtmetallfelge_vorn_links__-_verkratzt_|_verschuerft_-_Smart_Repair_42.jpg,Rad/Reifen,Leichtmetallfelge vorn links,None,verkratzt / verschuerft,Smart Repair,120.0,120.0,Leichtmetallfelge vorn links - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2020296558,Rad/Reifen,Leichtmetallfelge vorn links,None,2020296558-Beschädigung-2-42.jpg,scratched / shot,Smart Repair,Wheel / tire,Light metal rim on the front left,None,./person/w5/image/2020296558-Beschädigung-2-42.jpg,./person/w5/data/annotation/2020296558-Beschädigung-2-42.xml
TUEV Sued,2018195756,1,2018195756-Beschaedigung_1:_Stossfaenger_hinten:_Stossfaenger_hinten__-_verkratzt_|_verschuerft_-_instandsetzen_und_lackieren_34.jpg,Stossfaenger hinten,Stossfaenger hinten,None,verkratzt / verschuerft,instandsetzen und lackieren,274.9,230.0,Stossfaenger hinten - verkratzt / verschuerft - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verkratzt / verschuerft,2018195756,Stossfaenger hinten,Stossfaenger hinten,None,2018195756-Beschädigung-1-34.jpg,scratched / shot,Repair and paint,Rear bumper,Rear bumper,None,./person/w5/image/2018195756-Beschädigung-1-34.jpg,./person/w5/data/annotation/2018195756-Beschädigung-1-34.xml
TUEV Sued,2020062651,17,2020062651-Beschaedigung_17:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_verkratzt_|_verschuerft_-_erneuern_106.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,verkratzt / verschuerft,erneuern,450.0,450.0,Leichtmetallfelge vorn rechts - verkratzt / verschuerft - erneuern,False,False,erneuern,verkratzt / verschuerft,2020062651,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2020062651-Beschädigung-17-106.jpg,scratched / shot,renew,Wheel / tire,Alloy wheel front right,None,./person/w5/image/2020062651-Beschädigung-17-106.jpg,./person/w5/data/annotation/2020062651-Beschädigung-17-106.xml
TUEV Sued,2020010394,2,2020010394-Beschaedigung_2:_2.Radsatz:_Leichtmetallfelgensatz_komplett__-_verkratzt_|_verschuerft_-_Smart_Repair_34.jpg,2.Radsatz,Leichtmetallfelgensatz komplett,None,verkratzt / verschuerft,Smart Repair,480.0,480.0,Leichtmetallfelgensatz komplett - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2020010394,2.Radsatz,Leichtmetallfelgensatz komplett,None,2020010394-Beschädigung-2-34.jpg,scratched / shot,Smart Repair,2nd wheelset,Alloy wheel set complete,None,./person/w5/image/2020010394-Beschädigung-2-34.jpg,./person/w5/data/annotation/2020010394-Beschädigung-2-34.xml
TUEV Sued,2019016060,4,2019016060-Beschaedigung_4:_Stossfaenger_vorn:_Stossfaenger_vorn__-_verkratzt_|_verschuerft_-_Smart_Repair_35.jpg,Stossfaenger vorn,Stossfaenger vorn,None,verkratzt / verschuerft,Smart Repair,100.0,100.0,Stossfaenger vorn - verkratzt / verschuerft - Smart Repair,False,False,Smart Repair,verkratzt / verschuerft,2019016060,Stossfaenger vorn,Stossfaenger vorn,None,2019016060-Beschädigung-4-35.jpg,scratched / shot,Smart Repair,Shearful front,Shearful front,None,./person/w5/image/2019016060-Beschädigung-4-35.jpg,./person/w5/data/annotation/2019016060-Beschädigung-4-35.xml
TUEV Sued,2017014584,7,2017014584-Beschaedigung_7:_Seitenwand_links:_Radhausverbreiterung__-_verkratzt_|_verschuerft_-_erneuern_65.jpg,Seitenwand links,Radhausverbreiterung,None,verkratzt / verschuerft,erneuern,118.66,118.66,Radhausverbreiterung - verkratzt / verschuerft - erneuern,False,False,erneuern,verkratzt / verschuerft,2017014584,Seitenwand links,Radhausverbreiterung,None,2017014584-Beschädigung-7-65.jpg,scratched / shot,renew,Sidewall left,Wheelhouse widening,None,./person/w5/image/2017014584-Beschädigung-7-65.jpg,./person/w5/data/annotation/2017014584-Beschädigung-7-65.xml
TUEV Sued,2020184506,7,2020184506-Beschaedigung_7:_Nebelleuchte:_Nebelleuchte_vorn_links__-_verkratzt_|_verschuerft_-_erneuern_40.jpg,Nebelleuchte,Nebelleuchte vorn links,None,verkratzt / verschuerft,erneuern,126.0,126.0,Nebelleuchte vorn links - verkratzt / verschuerft - erneuern,False,False,erneuern,verkratzt / verschuerft,2020184506,Nebelleuchte,Nebelleuchte vorn links,None,2020184506-Beschädigung-7-40.jpg,scratched / shot,renew,Fog light,Nebelluche front left,None,./person/w5/image/2020184506-Beschädigung-7-40.jpg,./person/w5/data/annotation/2020184506-Beschädigung-7-40.xml
