Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
92797|f6d43970-9768-4a28-b91d-baae586f5413|grp_Beschädigung-20_num_64_id_135046062.jpg|7E|90|delle / lackschaden|instandsetzen und lackieren|schweller rechts - schweller|470.0|dent-paint_damage|repair and paint| sill right - sill|schweller rechts|schweller|./person/person_1/data/img/grp_Beschädigung-20_num_64_id_135046062.jpg|sill right|sill|False|False|./person/person_1/data/annotation/grp_Beschädigung-20_num_64_id_135046062.xml
235379|2737436e-fbe7-420d-9620-da5896ec5214|grp_Beschädigung-2_num_34_id_145886160.jpg|5G|2T|delle / lackschaden|instandsetzen und lackieren|seitenwand links - einstieg|245.0|dent-paint_damage|repair and paint| Side wall left - Started|seitenwand links|einstieg|./person/person_1/data/img/grp_Beschädigung-2_num_34_id_145886160.jpg|Side wall left|Started|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_34_id_145886160.xml
189356|d5bfcaeb-9ae9-4ac5-a41c-ef52c2ec8869|grp_Beschädigung-5_num_26_id_147216157.jpg|3G|8E|delle / lackschaden|instandsetzen und lackieren|tür vorn rechts - tür|428.7|dent-paint_damage|repair and paint| door front right - door|tür vorn rechts|tür|./person/person_1/data/img/grp_Beschädigung-5_num_26_id_147216157.jpg|door front right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-5_num_26_id_147216157.xml
193172|4883544b-6d51-417f-ad18-fb04a9df5ed5|grp_Beschädigung-11_num_41_id_143445312.jpg|3G|P0|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|606.78|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-11_num_41_id_143445312.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-11_num_41_id_143445312.xml
93732|8f630890-9925-4564-b2df-5d63ad99e959|grp_Beschädigung-7_num_27_id_135208128.jpg|7E|B4|delle / lackschaden|instandsetzen und lackieren|fahrzeugdach - dach|941.85|dent-paint_damage|repair and paint| vehicle roof - top|fahrzeugdach|dach|./person/person_1/data/img/grp_Beschädigung-7_num_27_id_135208128.jpg|vehicle roof|top|False|False|./person/person_1/data/annotation/grp_Beschädigung-7_num_27_id_135208128.xml
79893|b0180425-dffb-49a7-a342-efee1aac4509|grp_Beschädigung-11_num_41_id_132692494.jpg|P-|#|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|425.0|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-11_num_41_id_132692494.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-11_num_41_id_132692494.xml
53708|2977e2ea-7ea8-4e0c-9423-8172944cdb9f|grp_Beschädigung-10_num_33_id_120965850.jpg|8K|A2|delle / lackschaden|instandsetzen und lackieren|tür vorn rechts - tür|436.69|dent-paint_damage|repair and paint| door front right - door|tür vorn rechts|tür|./person/person_1/data/img/grp_Beschädigung-10_num_33_id_120965850.jpg|door front right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_33_id_120965850.xml
224909|7a9ee038-5725-4724-b2e5-af180bfefb84|grp_Beschädigung-1_num_34_id_166625234.jpg|12|B4|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|438.4|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-1_num_34_id_166625234.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-1_num_34_id_166625234.xml
158067|21dde112-f55d-4ec8-805c-4c6426a3c0d7|grp_Beschädigung-6_num_51_id_161709252.jpg|36|5K|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|359.77|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_1/data/img/grp_Beschädigung-6_num_51_id_161709252.jpg|door behind right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_51_id_161709252.xml
211122|a9c9942a-a4ef-4482-88db-7dd64faead63|grp_Beschädigung-10_num_66_id_134385689.jpg|7N|8E|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|354.05|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_1/data/img/grp_Beschädigung-10_num_66_id_134385689.jpg|door behind right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_66_id_134385689.xml
6543|bb7d404e-bd2f-4241-9f74-74b95d4b5fa6|grp_Beschädigung-10_num_56_id_141206119.jpg|3T|1Z|delle / lackschaden|instandsetzen und lackieren|schweller rechts - schweller|214.45|dent-paint_damage|repair and paint| sill right - sill|schweller rechts|schweller|./person/person_1/data/img/grp_Beschädigung-10_num_56_id_141206119.jpg|sill right|sill|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_56_id_141206119.xml
228097|5fc4e549-d4c2-481b-9441-c61339aeaf14|grp_Beschädigung-3_num_31_id_168305747.jpg|12|B4|delle / lackschaden|smart repair|tür vorn rechts - tür|120.0|dent-paint_damage|smart repair| door front right - door|tür vorn rechts|tür|./person/person_1/data/img/grp_Beschädigung-3_num_31_id_168305747.jpg|door front right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_31_id_168305747.xml
201529|2b494f4a-32f5-41d5-9798-836936092432|grp_Beschädigung-10_num_39_id_137111080.jpg|5Z|G2|delle / lackschaden|instandsetzen und lackieren|fahrzeugdach - dachholm rechts|250.0|dent-paint_damage|repair and paint| vehicle roof - roof spar right|fahrzeugdach|dachholm rechts|./person/person_1/data/img/grp_Beschädigung-10_num_39_id_137111080.jpg|vehicle roof|roof spar right|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_39_id_137111080.xml
175292|6f0a6d34-cd4f-4408-9a90-94452f6b40f7|grp_Beschädigung-3_num_38_id_139390735.jpg|36|P0|delle / lackschaden|smart repair|seitenwand rechts - einstieg|120.0|dent-paint_damage|smart repair| Side wall right - Started|seitenwand rechts|einstieg|./person/person_1/data/img/grp_Beschädigung-3_num_38_id_139390735.jpg|Side wall right|Started|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_38_id_139390735.xml
48334|5342dacb-efc2-4f64-bc97-2f8c8663c921|grp_Beschädigung-3_num_24_id_153507054.jpg|4G|W1|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|680.25|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_1/data/img/grp_Beschädigung-3_num_24_id_153507054.jpg|Side wall left|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_24_id_153507054.xml
196889|39414f61-46f0-449a-b1a6-8416e53e534b|grp_Beschädigung-5_num_42_id_143381250.jpg|3G|K5|delle / lackschaden|instandsetzen und lackieren|fahrzeugdach - dach|849.95|dent-paint_damage|repair and paint| vehicle roof - top|fahrzeugdach|dach|./person/person_1/data/img/grp_Beschädigung-5_num_42_id_143381250.jpg|vehicle roof|top|False|False|./person/person_1/data/annotation/grp_Beschädigung-5_num_42_id_143381250.xml
160205|bba5b22c-1c75-44ff-87e8-a614c602f2cb|grp_Beschädigung-11_num_69_id_146794457.jpg|36|8E|delle / lackschaden|instandsetzen und lackieren|tür hinten rechts - tür|633.1|dent-paint_damage|repair and paint| door behind right - door|tür hinten rechts|tür|./person/person_1/data/img/grp_Beschädigung-11_num_69_id_146794457.jpg|door behind right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-11_num_69_id_146794457.xml
145069|cb38b481-3dba-4d7b-8402-4028c81cbaff|grp_Beschädigung-18_num_60_id_131970051.jpg|5K|P6|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|430.53|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_1/data/img/grp_Beschädigung-18_num_60_id_131970051.jpg|Side wall left|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-18_num_60_id_131970051.xml
