Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
158629|00f6cc60-4b0d-4850-9570-1172b5ef673a|grp_Beschädigung-10_num_49_id_154972272.jpg|36|2T|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|303.71|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_1/data/img/grp_Beschädigung-10_num_49_id_154972272.jpg|Side wall left|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_49_id_154972272.xml
142471|00f8ab36-13c3-476b-9531-725db8479b19|grp_Beschädigung-5_num_57_id_161268359.jpg|AJ|C1|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|330.55|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-5_num_57_id_161268359.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-5_num_57_id_161268359.xml
113287|01655f1c-5b62-46c4-8b08-33677cbc3df6|grp_Beschädigung-10_num_58_id_141631510.jpg|1T|5K|delle / lackschaden|instandsetzen und lackieren|seitenwand links - einstieg|171.45|dent-paint_damage|repair and paint| Side wall left - Started|seitenwand links|einstieg|./person/person_1/data/img/grp_Beschädigung-10_num_58_id_141631510.jpg|Side wall left|Started|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_58_id_141631510.xml
148606|01dda4ef-8dc6-42bc-8d19-d7054ddc997c|grp_Beschädigung-4_num_39_id_168498653.jpg|36|8E|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|376.65|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-4_num_39_id_168498653.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-4_num_39_id_168498653.xml
263180|02e61da4-e627-4be7-a33f-3a846abfa8fc|grp_Beschädigung-6_num_29_id_169228051.jpg|5G|Z1|delle / lackschaden|smart repair|schweller links - einstieg|120.0|dent-paint_damage|smart repair| sill left - Started|schweller links|einstieg|./person/person_1/data/img/grp_Beschädigung-6_num_29_id_169228051.jpg|sill left|Started|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_29_id_169228051.xml
173576|0376184c-a408-498b-80e4-635b00980fc1|grp_Beschädigung-5_num_42_id_137683050.jpg|36|8E|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|232.25|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-5_num_42_id_137683050.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-5_num_42_id_137683050.xml
23433|045e9df8-2b87-43a4-8e47-bfa6cd0e7368|grp_Beschädigung-8_num_52_id_155774365.jpg|NF|G2|delle / lackschaden|lackieren|seitenwand rechts - seitenwand|490.0|dent-paint_damage|paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-8_num_52_id_155774365.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_52_id_155774365.xml
140705|04825f81-6cc2-4c13-82de-088167a95d33|grp_Beschädigung-15_num_44_id_126219327.jpg|AJ|2R|delle / lackschaden|instandsetzen und lackieren|tür vorn links - tür|400.47|dent-paint_damage|repair and paint| door front left - door|tür vorn links|tür|./person/person_1/data/img/grp_Beschädigung-15_num_44_id_126219327.jpg|door front left|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-15_num_44_id_126219327.xml
219616|06afbc6f-8e33-49ef-a4f4-420755f1ed12|grp_Beschädigung-10_num_54_id_125193687.jpg|12|B4|delle / lackschaden|instandsetzen und lackieren|seitenwand rechts - seitenwand|214.2|dent-paint_damage|repair and paint| Side wall right - Side wall|seitenwand rechts|seitenwand|./person/person_1/data/img/grp_Beschädigung-10_num_54_id_125193687.jpg|Side wall right|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_54_id_125193687.xml
151078|06e98811-1795-4233-86d1-cbe379653016|grp_Beschädigung-7_num_43_id_140493909.jpg|36|8E|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|226.23|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_1/data/img/grp_Beschädigung-7_num_43_id_140493909.jpg|Side wall left|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-7_num_43_id_140493909.xml
195961|07456a4f-1b5d-4ba2-b25b-99bf4f5b50ce|grp_Beschädigung-4_num_39_id_158293184.jpg|3G|2T|delle / lackschaden|instandsetzen und lackieren|seitenwand links - seitenwand|519.15|dent-paint_damage|repair and paint| Side wall left - Side wall|seitenwand links|seitenwand|./person/person_1/data/img/grp_Beschädigung-4_num_39_id_158293184.jpg|Side wall left|Side wall|False|False|./person/person_1/data/annotation/grp_Beschädigung-4_num_39_id_158293184.xml
264062|08d7e553-8181-44da-8047-b4474f9cecc1|grp_Beschädigung-7_num_41_id_143382532.jpg|5G|8E|delle / lackschaden|instandsetzen und lackieren|schweller rechts - einstieg|297.22|dent-paint_damage|repair and paint| sill right - Started|schweller rechts|einstieg|./person/person_1/data/img/grp_Beschädigung-7_num_41_id_143382532.jpg|sill right|Started|False|False|./person/person_1/data/annotation/grp_Beschädigung-7_num_41_id_143382532.xml
119647|09190a25-8264-4068-aff1-8180e67b3ed9|grp_Beschädigung-1_num_12_id_143223756.jpg|1T|5K|delle / lackschaden|smart repair|seitenwand links - einstieg|90.0|dent-paint_damage|smart repair| Side wall left - Started|seitenwand links|einstieg|./person/person_1/data/img/grp_Beschädigung-1_num_12_id_143223756.jpg|Side wall left|Started|False|False|./person/person_1/data/annotation/grp_Beschädigung-1_num_12_id_143223756.xml
128380|09df6583-2090-454f-bfce-dc59ada7baac|grp_Beschädigung-23_num_95_id_156939751.jpg|5N|4Q|delle / lackschaden|instandsetzen und lackieren|tür vorn links - tür|360.93|dent-paint_damage|repair and paint| door front left - door|tür vorn links|tür|./person/person_1/data/img/grp_Beschädigung-23_num_95_id_156939751.jpg|door front left|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-23_num_95_id_156939751.xml
116988|0b398c1c-b4a2-46e2-8655-5567f13067ee|grp_Beschädigung-13_num_51_id_135822483.jpg|1T|U5|delle / lackschaden|instandsetzen und lackieren|tür hinten links - tür|460.0|dent-paint_damage|repair and paint| door behind left - door|tür hinten links|tür|./person/person_1/data/img/grp_Beschädigung-13_num_51_id_135822483.jpg|door behind left|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-13_num_51_id_135822483.xml
125932|0d70d083-8ca1-490a-b384-d820f0ce9070|grp_Beschädigung-4_num_32_id_160484827.jpg|5N|E5|delle / lackschaden|instandsetzen und lackieren|tür vorn links - tür|389.0|dent-paint_damage|repair and paint| door front left - door|tür vorn links|tür|./person/person_1/data/img/grp_Beschädigung-4_num_32_id_160484827.jpg|door front left|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-4_num_32_id_160484827.xml
151783|0d841e1f-c942-43cc-9b21-8e92281a69fd|grp_Beschädigung-9_num_48_id_153032729.jpg|36|8E|delle / lackschaden|instandsetzen und lackieren|tür vorn rechts - tür|268.11|dent-paint_damage|repair and paint| door front right - door|tür vorn rechts|tür|./person/person_1/data/img/grp_Beschädigung-9_num_48_id_153032729.jpg|door front right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-9_num_48_id_153032729.xml
92482|0dfe3f5d-9209-4c1f-b106-3ab615103686|grp_Beschädigung-16_num_55_id_137065653.jpg|7E|B4|delle / lackschaden|instandsetzen und lackieren|schiebetür rechts - schiebetür|485.0|dent-paint_damage|repair and paint| sliding door right - sliding door|schiebetür rechts|schiebetür|./person/person_1/data/img/grp_Beschädigung-16_num_55_id_137065653.jpg|sliding door right|sliding door|False|False|./person/person_1/data/annotation/grp_Beschädigung-16_num_55_id_137065653.xml
55741|0fe5d3e4-e4b2-4122-bb50-c05747d48142|grp_Beschädigung-1_num_35_id_144711085.jpg|8K|Y7|delle / lackschaden|smart repair|tür hinten rechts - tür|120.0|dent-paint_damage|smart repair| door behind right - door|tür hinten rechts|tür|./person/person_1/data/img/grp_Beschädigung-1_num_35_id_144711085.jpg|door behind right|door|False|False|./person/person_1/data/annotation/grp_Beschädigung-1_num_35_id_144711085.xml
