Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
219881|3ebaac7f-bc50-4fed-8a4a-43b0ca03eec8|grp_Beschädigung-2_num_35_id_160837970.jpg|12|B4|gebrochen / gerissen|erneuern|stossfänger vorn - spoiler|60.3|broken-torn|renew| bumper front - spoiler|stossfänger vorn|spoiler|./person/person_1/data/img/grp_Beschädigung-2_num_35_id_160837970.jpg|bumper front|spoiler|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_35_id_160837970.xml
249847|dad93939-ec16-40d7-accd-f6d58630a56c|grp_Beschädigung-4_num_18_id_133877880.jpg|BA|8E|gebrochen / gerissen|erneuern|karosserie - unterbodenverkleidung|89.08|broken-torn|renew| body - underbody paneling|karosserie|unterbodenverkleidung|./person/person_1/data/img/grp_Beschädigung-4_num_18_id_133877880.jpg|body|underbody paneling|False|False|./person/person_1/data/annotation/grp_Beschädigung-4_num_18_id_133877880.xml
176951|4e2d807e-1ea2-490d-98e2-5270ef33b36d|grp_Beschädigung-12_num_62_id_141553430.jpg|36|2T|gebrochen / gerissen|erneuern|karosserie - schlossträger|640.0|broken-torn|renew| body - closed carrier|karosserie|schlossträger|./person/person_1/data/img/grp_Beschädigung-12_num_62_id_141553430.jpg|body|closed carrier|False|False|./person/person_1/data/annotation/grp_Beschädigung-12_num_62_id_141553430.xml
234830|4ac92cbe-03fa-4562-aae8-3696a3f5f1f5|grp_Beschädigung-6_num_44_id_141698885.jpg|5G|8E|gebrochen / gerissen|erneuern|stossfänger vorn - lufteinlassgitter|107.1|broken-torn|renew| bumper front - Air inlet grid|stossfänger vorn|lufteinlassgitter|./person/person_1/data/img/grp_Beschädigung-6_num_44_id_141698885.jpg|bumper front|Air inlet grid|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_44_id_141698885.xml
14031|24c2e721-99d9-413e-b88b-07926fa462e8|grp_Beschädigung-8_num_39_id_164637936.jpg|5E|1Z|gebrochen / gerissen|erneuern|verglasung - frontscheibe|532.44|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-8_num_39_id_164637936.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_39_id_164637936.xml
125923|f0314e6c-730d-42b1-a007-7d3eb0328620|grp_Beschädigung-5_num_20_id_127467865.jpg|5N|4Q|gebrochen / gerissen|erneuern|verglasung - frontscheibe|584.8|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-5_num_20_id_127467865.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-5_num_20_id_127467865.xml
86254|bfde2c57-ec3c-43a7-8995-a53292c25ec7|grp_Beschädigung-12_num_43_id_138487714.jpg|2E|B4|gebrochen / gerissen|erneuern|verglasung - frontscheibe|624.58|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-12_num_43_id_138487714.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-12_num_43_id_138487714.xml
12802|596bc6ca-058a-4881-8970-87430e8e8d06|grp_Beschädigung-13_num_60_id_142991120.jpg|5E|8E|gebrochen / gerissen|erneuern|verglasung - frontscheibe|750.0|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-13_num_60_id_142991120.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-13_num_60_id_142991120.xml
158079|24e4de49-cdfa-4ec3-a4bd-334111e05937|grp_Beschädigung-8_num_50_id_136333867.jpg|36|8E|gebrochen / gerissen|erneuern|verglasung - frontscheibe|629.0|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-8_num_50_id_136333867.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_50_id_136333867.xml
85722|130f3649-a8f6-498e-8a1a-c56e78166b3b|grp_Beschädigung-6_num_25_id_141070320.jpg|2E|91|gebrochen / gerissen|erneuern|sitz vorn - sitzbezug links|210.88|broken-torn|renew| Seat front - seat cover left|sitz vorn|sitzbezug links|./person/person_1/data/img/grp_Beschädigung-6_num_25_id_141070320.jpg|Seat front|seat cover left|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_25_id_141070320.xml
60397|23b52e26-6af3-405a-9401-9c58bfc3fdf0|grp_Beschädigung-2_num_15_id_133377144.jpg|8K|A2|gebrochen / gerissen|erneuern|außenspiegel links - abdeckkappe|188.9|broken-torn|renew| outside mirror left - cover cap|außenspiegel links|abdeckkappe|./person/person_1/data/img/grp_Beschädigung-2_num_15_id_133377144.jpg|outside mirror left|cover cap|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_15_id_133377144.xml
40746|c868587b-facd-4bd1-a24b-716db27e4fee|grp_Beschädigung-2_num_11_id_129445376.jpg|4G|Y7|gebrochen / gerissen|erneuern|karosserie - unterbodenverkleidung|130.9|broken-torn|renew| body - underbody paneling|karosserie|unterbodenverkleidung|./person/person_1/data/img/grp_Beschädigung-2_num_11_id_129445376.jpg|body|underbody paneling|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_11_id_129445376.xml
115439|2b171577-100c-4a8e-b1de-33e80eda1f9c|grp_Beschädigung-8_num_53_id_165632241.jpg|1T|5K|gebrochen / gerissen|erneuern|verglasung - frontscheibe|796.96|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-8_num_53_id_165632241.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_53_id_165632241.xml
81426|7a76a91f-f9a0-4855-9444-edc08d500947|grp_Beschädigung-6_num_20_id_130285002.jpg|2E|B4|gebrochen / gerissen|erneuern|blinkleuchte - spiegel rechts|70.0|broken-torn|renew| flashing light - mirror right|blinkleuchte|spiegel rechts|./person/person_1/data/img/grp_Beschädigung-6_num_20_id_130285002.jpg|flashing light|mirror right|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_20_id_130285002.xml
159013|602f025c-74ce-4275-a14a-50d0da378521|grp_Beschädigung-3_num_37_id_145052434.jpg|36|C9|gebrochen / gerissen|erneuern|stossfänger hinten - schutzleiste rechts|104.72|broken-torn|renew| bumper behind - protection strip right|stossfänger hinten|schutzleiste rechts|./person/person_1/data/img/grp_Beschädigung-3_num_37_id_145052434.jpg|bumper behind|protection strip right|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_37_id_145052434.xml
28332|702dd8ad-1f92-4c07-b879-a40fcfadbc02|grp_Beschädigung-3_num_30_id_140236284.jpg|5F|2Y|gebrochen / gerissen|erneuern|kotflügel rechts - innenkotflügel|103.36|broken-torn|renew| fender right - inside wing|kotflügel rechts|innenkotflügel|./person/person_1/data/img/grp_Beschädigung-3_num_30_id_140236284.jpg|fender right|inside wing|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_30_id_140236284.xml
75259|7d9d81d0-49fa-4acf-80ca-bc521184565f|grp_Beschädigung-3_num_31_id_155665393.jpg|8V|6Y|gebrochen / gerissen|erneuern|rad/reifen - reifen vorn rechts|160.0|broken-torn|renew| wheel / tyre - tire front right|rad/reifen|reifen vorn rechts|./person/person_1/data/img/grp_Beschädigung-3_num_31_id_155665393.jpg|wheel / tyre|tire front right|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_31_id_155665393.xml
241645|fa60261e-dd28-4987-a504-3ddc7c48c2ab|grp_Beschädigung-10_num_39_id_153722627.jpg|BA|2T|gebrochen / gerissen|erneuern|sitz vorn - sitzbezug links|388.0|broken-torn|renew| Seat front - seat cover left|sitz vorn|sitzbezug links|./person/person_1/data/img/grp_Beschädigung-10_num_39_id_153722627.jpg|Seat front|seat cover left|False|False|./person/person_1/data/annotation/grp_Beschädigung-10_num_39_id_153722627.xml
37750|85d155ee-1e80-4812-b773-49002e85cd50|grp_Beschädigung-8_num_21_id_129107113.jpg|4F|5B|gebrochen / gerissen|erneuern|stossfänger vorn - grill|300.0|broken-torn|renew| bumper front - grill|stossfänger vorn|grill|./person/person_1/data/img/grp_Beschädigung-8_num_21_id_129107113.jpg|bumper front|grill|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_21_id_129107113.xml
86463|aaf4e640-8387-424e-86e9-731aa16c53df|grp_Beschädigung-14_num_37_id_142440249.jpg|2E|B4|gebrochen / gerissen|erneuern|verglasung - frontscheibe|624.58|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-14_num_37_id_142440249.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-14_num_37_id_142440249.xml
246110|76dbeac8-9914-40ea-8665-91ca43cc5a00|grp_Beschädigung-6_num_35_id_143426410.jpg|BA|Z2|gebrochen / gerissen|erneuern|verglasung - frontscheibe|561.68|broken-torn|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-6_num_35_id_143426410.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_35_id_143426410.xml
61640|bc1232c3-2fc7-43ca-82ac-61e55ea585f1|grp_Beschädigung-12_num_32_id_125933097.jpg|8P|P5|gebrochen / gerissen|erneuern|verkleidungen/abdeckungen - türverkleidung vorn links|75.0|broken-torn|renew| / Covers coverings - door paneling front left|verkleidungen/abdeckungen|türverkleidung vorn links|./person/person_1/data/img/grp_Beschädigung-12_num_32_id_125933097.jpg|/ Covers coverings|door paneling front left|False|False|./person/person_1/data/annotation/grp_Beschädigung-12_num_32_id_125933097.xml
169999|fc120da1-c335-45e1-8983-5af074e9ebd1|grp_Beschädigung-12_num_67_id_140378876.jpg|36|8E|gebrochen / gerissen|erneuern|stossfänger vorn - grill|219.81|broken-torn|renew| bumper front - grill|stossfänger vorn|grill|./person/person_1/data/img/grp_Beschädigung-12_num_67_id_140378876.jpg|bumper front|grill|False|False|./person/person_1/data/annotation/grp_Beschädigung-12_num_67_id_140378876.xml
83840|8120e71d-72fe-448a-a578-d23ca44046bc|grp_Beschädigung-7_num_29_id_137033678.jpg|2E|B4|gebrochen / gerissen|erneuern|verkleidungen/abdeckungen - heckdeckel, innenverkleidung|80.0|broken-torn|renew| / Covers coverings - rear cover interior panelling|verkleidungen/abdeckungen|heckdeckel, innenverkleidung|./person/person_1/data/img/grp_Beschädigung-7_num_29_id_137033678.jpg|/ Covers coverings|rear cover interior panelling|False|False|./person/person_1/data/annotation/grp_Beschädigung-7_num_29_id_137033678.xml
99938|833b3617-132d-4a09-8140-e90cc8af4435|grp_Beschädigung-2_num_14_id_128545764.jpg|2C|B4|gebrochen / gerissen|erneuern|verkleidungen/abdeckungen - heckdeckel, innenverkleidung|50.0|broken-torn|renew| / Covers coverings - rear cover interior panelling|verkleidungen/abdeckungen|heckdeckel, innenverkleidung|./person/person_1/data/img/grp_Beschädigung-2_num_14_id_128545764.jpg|/ Covers coverings|rear cover interior panelling|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_14_id_128545764.xml
146661|d57e3e5c-ff95-45f0-9c87-dc74d1de76ba|grp_Beschädigung-3_num_13_id_146861626.jpg|3C|8E|gebrochen / gerissen|erneuern|stossfänger vorn - lufteinlassgitter|65.0|broken-torn|renew| bumper front - Air inlet grid|stossfänger vorn|lufteinlassgitter|./person/person_1/data/img/grp_Beschädigung-3_num_13_id_146861626.jpg|bumper front|Air inlet grid|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_13_id_146861626.xml
97894|8892e8ac-52a5-43dd-8ac7-fa950d5d1ed8|grp_Beschädigung-2_num_31_id_145158963.jpg|SG|B4|gebrochen / gerissen|erneuern|karosserie - unterbodenverkleidung|190.0|broken-torn|renew| body - underbody paneling|karosserie|unterbodenverkleidung|./person/person_1/data/img/grp_Beschädigung-2_num_31_id_145158963.jpg|body|underbody paneling|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_31_id_145158963.xml
97436|11bb9e3d-497e-43ad-9e16-d5354c80cbf7|grp_Beschädigung-6_num_28_id_151790495.jpg|SG|B4|gebrochen / gerissen|erneuern|verkleidungen/abdeckungen - dachhimmel|80.0|broken-torn|renew| / Covers coverings - roof sky|verkleidungen/abdeckungen|dachhimmel|./person/person_1/data/img/grp_Beschädigung-6_num_28_id_151790495.jpg|/ Covers coverings|roof sky|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_28_id_151790495.xml
