Unnamed: 0|uid|bildname|mbv|color|damage|action|part|cost|damage_en|action_en|part_en|part_p1|part_p2|img_file_path|part_p1_en|part_p2_en|dirty|status|ann_file_path
109206|0028cfea-5980-4026-b933-ab7153e2a616|grp_Beschädigung-3_num_32_id_131305411.jpg|1T|Z2|steinschlag|auslegen / polieren|fahrzeugdach - dach|35.0|stone_fall|lay out / polish| vehicle roof - top|fahrzeugdach|dach|./person/person_1/data/img/grp_Beschädigung-3_num_32_id_131305411.jpg|vehicle roof|top|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_32_id_131305411.xml
188788|004cbdf8-d43a-4f1f-859b-ebe7e50f3056|grp_Beschädigung-7_num_35_id_129534387.jpg|3G|8E|steinschlag|erneuern|verglasung - frontscheibe|876.86|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-7_num_35_id_129534387.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-7_num_35_id_129534387.xml
273856|013e4b23-b06e-48de-8f3a-923f45f05913|grp_Beschädigung-11_num_37_id_143089472.jpg|BA|8E|steinschlag|erneuern|verglasung - frontscheibe|561.68|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-11_num_37_id_143089472.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-11_num_37_id_143089472.xml
11659|01d63e11-9487-4f79-b454-3b50e0192cb5|grp_Beschädigung-4_num_40_id_144756069.jpg|5E|1Z|steinschlag|erneuern|verglasung - frontscheibe|532.44|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-4_num_40_id_144756069.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-4_num_40_id_144756069.xml
64306|0235fb18-559f-4152-a9f6-636cc084eb94|grp_Beschädigung-2_num_27_id_152314793.jpg|8R|2Y|steinschlag|erneuern|verglasung - frontscheibe|742.56|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-2_num_27_id_152314793.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_27_id_152314793.xml
82629|036d3620-1669-4d8b-95fa-93154acf8409|grp_Beschädigung-14_num_17_id_126694044.jpg|2E|B4|steinschlag|erneuern|verglasung - frontscheibe|624.58|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-14_num_17_id_126694044.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-14_num_17_id_126694044.xml
132698|04229ac5-6b0a-4269-9980-df751432e049|grp_Beschädigung-5_num_36_id_160850762.jpg|7P|0Q|steinschlag|erneuern|verglasung - frontscheibe|780.98|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-5_num_36_id_160850762.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-5_num_36_id_160850762.xml
835|044ba46c-bb47-4d39-bba3-766ff9cbe827|grp_Beschädigung-8_num_34_id_167241742.jpg|3T|2Y|steinschlag|erneuern|verglasung - frontscheibe|630.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-8_num_34_id_167241742.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_34_id_167241742.xml
192170|051f8bfe-8394-4d8c-be00-8c4cd3fcbfcd|grp_Beschädigung-3_num_20_id_151921737.jpg|3G|X3|steinschlag|wertminderung|verglasung - frontscheibe|150.0|stone_fall|impairment| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-3_num_20_id_151921737.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-3_num_20_id_151921737.xml
198508|06aa9c8b-e996-4cc4-a930-65f1769af18a|grp_Beschädigung-4_num_37_id_153533721.jpg|3G|8E|steinschlag|instandsetzen|verglasung - frontscheibe|100.0|stone_fall|repair| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-4_num_37_id_153533721.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-4_num_37_id_153533721.xml
271652|06f87af2-5de5-4de0-b187-41a8a06ab4e8|grp_Beschädigung-2_num_20_id_138673042.jpg|5G|2T|steinschlag|erneuern|verglasung - frontscheibe|561.68|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-2_num_20_id_138673042.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-2_num_20_id_138673042.xml
173215|083443f6-6c5c-43a0-9e0a-233db2f69686|grp_Beschädigung-15_num_44_id_154152544.jpg|36|9H|steinschlag|erneuern|verglasung - frontscheibe|629.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-15_num_44_id_154152544.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-15_num_44_id_154152544.xml
15516|08b09f06-1587-4635-bd91-447ebde6244c|grp_Beschädigung-14_num_47_id_125020923.jpg|5E|8E|steinschlag|erneuern|verglasung - frontscheibe|790.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-14_num_47_id_125020923.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-14_num_47_id_125020923.xml
76464|097dd6b9-9b88-4092-abab-33fe7a4d6073|grp_Beschädigung-18_num_62_id_122796940.jpg|8X|4U|steinschlag|erneuern|verglasung - frontscheibe|483.82|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-18_num_62_id_122796940.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-18_num_62_id_122796940.xml
173414|0997c9a7-cc2a-4bcb-98d7-00bad11784c3|grp_Beschädigung-9_num_46_id_124003873.jpg|36|2T|steinschlag|erneuern|verglasung - frontscheibe|550.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-9_num_46_id_124003873.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-9_num_46_id_124003873.xml
63809|09ea1e68-44a3-484a-aaaa-2a7afb742d47|grp_Beschädigung-8_num_51_id_159247391.jpg|8R|0D|steinschlag|erneuern|verglasung - frontscheibe|900.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-8_num_51_id_159247391.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_51_id_159247391.xml
177767|0ad6924f-767c-403e-8b36-93dc507444c9|grp_Beschädigung-1_num_28_id_124755054.jpg|36|2T|steinschlag|auslegen / polieren|fahrzeugdach - dach|50.0|stone_fall|lay out / polish| vehicle roof - top|fahrzeugdach|dach|./person/person_1/data/img/grp_Beschädigung-1_num_28_id_124755054.jpg|vehicle roof|top|False|False|./person/person_1/data/annotation/grp_Beschädigung-1_num_28_id_124755054.xml
104431|0bd5c8aa-0bfd-4a3e-9104-dcf1a49decd7|grp_Beschädigung-8_num_31_id_126203290.jpg|7E|8E|steinschlag|erneuern|verglasung - frontscheibe|574.6|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-8_num_31_id_126203290.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-8_num_31_id_126203290.xml
232580|0c0be760-8a0a-4289-b0ba-c1b54452e61e|grp_Beschädigung-1_num_17_id_167977348.jpg|5G|8E|steinschlag|auslegen / polieren|fahrzeugdach - dach|30.0|stone_fall|lay out / polish| vehicle roof - top|fahrzeugdach|dach|./person/person_1/data/img/grp_Beschädigung-1_num_17_id_167977348.jpg|vehicle roof|top|False|False|./person/person_1/data/annotation/grp_Beschädigung-1_num_17_id_167977348.xml
37630|0cd2573f-d3a0-4128-965c-d8b04cc27eef|grp_Beschädigung-6_num_41_id_135234829.jpg|4F|L8|steinschlag|erneuern|verglasung - frontscheibe|1060.0|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-6_num_41_id_135234829.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-6_num_41_id_135234829.xml
7285|0d47e8e7-6986-401f-ae3e-0fc7c5a3b3d4|grp_Beschädigung-7_num_42_id_123174679.jpg|3T|0J|steinschlag|erneuern|verglasung - frontscheibe|799.34|stone_fall|renew| glazing - windshield|verglasung|frontscheibe|./person/person_1/data/img/grp_Beschädigung-7_num_42_id_123174679.jpg|glazing|windshield|False|False|./person/person_1/data/annotation/grp_Beschädigung-7_num_42_id_123174679.xml
