Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2014006094,9,2014006094-Beschaedigung_9:_Heckklappe|-tuer:_Heckklappe__-_Dellen_-_sanft_instandsetzen_38.jpg,Heckklappe/-tuer,Heckklappe,None,Dellen,sanft instandsetzen,80.0,80.0,Heckklappe - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014006094,Heckklappe/-tuer,Heckklappe,None,2014006094-Beschädigung-9-38.jpg,Dents,regain,Tailgate / tuer,Tailgate,None,./person/w1/image/2014006094-Beschädigung-9-38.jpg,./person/w1/data/annotation/2014006094-Beschädigung-9-38.xml
TUEV Sued,2014033430,3,2014033430-Beschaedigung_3:_Tuer_vorn_rechts:_Tuer__-_Dellen_-_sanft_instandsetzen_40.jpg,Tuer vorn rechts,Tuer,None,Dellen,sanft instandsetzen,130.0,130.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014033430,Tuer vorn rechts,Tuer,None,2014033430-Beschädigung-3-40.jpg,Dents,regain,Tower right,Door,None,./person/w1/image/2014033430-Beschädigung-3-40.jpg,./person/w1/data/annotation/2014033430-Beschädigung-3-40.xml
TUEV Sued,2014035215,2,2014035215-Beschaedigung_2:_Heckklappe|-tuer:_Heckklappe__-_Dellen_-_sanft_instandsetzen_39.jpg,Heckklappe/-tuer,Heckklappe,None,Dellen,sanft instandsetzen,150.0,150.0,Heckklappe - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014035215,Heckklappe/-tuer,Heckklappe,None,2014035215-Beschädigung-2-39.jpg,Dents,regain,Tailgate / tuer,Tailgate,None,./person/w1/image/2014035215-Beschädigung-2-39.jpg,./person/w1/data/annotation/2014035215-Beschädigung-2-39.xml
TUEV Sued,2014052237,4,2014052237-Beschaedigung_4:_Motorhaube:_Motorhaube__-_Dellen_-_sanft_instandsetzen_35.jpg,Motorhaube,Motorhaube,None,Dellen,sanft instandsetzen,140.0,140.0,Motorhaube - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014052237,Motorhaube,Motorhaube,None,2014052237-Beschädigung-4-35.jpg,Dents,regain,Engine Hood,Engine Hood,None,./person/w1/image/2014052237-Beschädigung-4-35.jpg,./person/w1/data/annotation/2014052237-Beschädigung-4-35.xml
TUEV Sued,2014060707,4,2014060707-Beschaedigung_4:_Karosserie:_Karosserie____(Kratzer)____-_Dellen_-_Wertminderung_39.jpg,Karosserie,Karosserie,Kratzer,Dellen,Wertminderung,300.0,110.0,Karosserie (Kratzer) - Dellen - Wertminderung,False,False,Wertminderung,Dellen,2014060707,Karosserie,Karosserie,Kratzer,2014060707-Beschädigung-4-39.jpg,Dents,Impairment,body,body,scratch,./person/w1/image/2014060707-Beschädigung-4-39.jpg,./person/w1/data/annotation/2014060707-Beschädigung-4-39.xml
TUEV Sued,2014066141,8,2014066141-Beschaedigung_8:_Fahrzeugdach:_Dach__-_Dellen_-_sanft_instandsetzen_54.jpg,Fahrzeugdach,Dach,None,Dellen,sanft instandsetzen,90.0,90.0,Dach - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014066141,Fahrzeugdach,Dach,None,2014066141-Beschädigung-8-54.jpg,Dents,regain,Vehicle roof,roof,None,./person/w1/image/2014066141-Beschädigung-8-54.jpg,./person/w1/data/annotation/2014066141-Beschädigung-8-54.xml
TUEV Sued,2014066191,5,2014066191-Beschaedigung_5:_Tuer_vorn_links:_Tuer__-_Dellen_-_sanft_instandsetzen_44.jpg,Tuer vorn links,Tuer,None,Dellen,sanft instandsetzen,120.0,120.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014066191,Tuer vorn links,Tuer,None,2014066191-Beschädigung-5-44.jpg,Dents,regain,Tower left,Door,None,./person/w1/image/2014066191-Beschädigung-5-44.jpg,./person/w1/data/annotation/2014066191-Beschädigung-5-44.xml
TUEV Sued,2014073398,3,2014073398-Beschaedigung_3:_Tuer_vorn_rechts:_Tuer__-_Dellen_-_sanft_instandsetzen_41.jpg,Tuer vorn rechts,Tuer,None,Dellen,sanft instandsetzen,100.0,100.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014073398,Tuer vorn rechts,Tuer,None,2014073398-Beschädigung-3-41.jpg,Dents,regain,Tower right,Door,None,./person/w1/image/2014073398-Beschädigung-3-41.jpg,./person/w1/data/annotation/2014073398-Beschädigung-3-41.xml
TUEV Sued,2014080711,3,2014080711-Beschaedigung_3:_Tuer_vorn_links:_Tuer__-_Dellen_-_sanft_instandsetzen_35.jpg,Tuer vorn links,Tuer,None,Dellen,sanft instandsetzen,100.0,100.0,Tuer - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014080711,Tuer vorn links,Tuer,None,2014080711-Beschädigung-3-35.jpg,Dents,regain,Tower left,Door,None,./person/w1/image/2014080711-Beschädigung-3-35.jpg,./person/w1/data/annotation/2014080711-Beschädigung-3-35.xml
TUEV Sued,2014090872,4,2014090872-Beschaedigung_4:_Schweller_rechts:_Einstieg__-_Dellen_-_sanft_instandsetzen_34.jpg,Schweller rechts,Einstieg,None,Dellen,sanft instandsetzen,80.0,80.0,Einstieg - Dellen - sanft instandsetzen,False,False,sanft instandsetzen,Dellen,2014090872,Schweller rechts,Einstieg,None,2014090872-Beschädigung-4-34.jpg,Dents,regain,Slighter right,Started,None,./person/w1/image/2014090872-Beschädigung-4-34.jpg,./person/w1/data/annotation/2014090872-Beschädigung-4-34.xml
