Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2016024096,2,2016024096-Beschaedigung_2:_Tuer_vorn_links:_Tuer__-_Lackmangel_-_auslegen_|_polieren_44.jpg,Tuer vorn links,Tuer,None,Lackmangel,auslegen / polieren,60.0,60.0,Tuer - Lackmangel - auslegen / polieren,False,False,auslegen / polieren,Lackmangel,2016024096,Tuer vorn links,Tuer,None,2016024096-Beschädigung-2-44.jpg,Lack of paint,Lay out / polish,Tower left,Door,None,./person/w1/image/2016024096-Beschädigung-2-44.jpg,./person/w1/data/annotation/2016024096-Beschädigung-2-44.xml
TUEV Sued,2016032500,8,2016032500-Beschaedigung_8:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Lackmangel_-_lackieren_40.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Lackmangel,lackieren,492.28,209.18,Stossfaenger vorn - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2016032500,Stossfaenger vorn,Stossfaenger vorn,None,2016032500-Beschädigung-8-40.jpg,Lack of paint,paint,Shearful front,Shearful front,None,./person/w1/image/2016032500-Beschädigung-8-40.jpg,./person/w1/data/annotation/2016032500-Beschädigung-8-40.xml
TUEV Sued,2018112199,3,2018112199-Beschaedigung_3:_Fahrzeugdach:_Dach__-_Lackmangel_-_lackieren_39.jpg,Fahrzeugdach,Dach,None,Lackmangel,lackieren,751.85,636.39,Dach - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2018112199,Fahrzeugdach,Dach,None,2018112199-Beschädigung-3-39.jpg,Lack of paint,paint,Vehicle roof,roof,None,./person/w1/image/2018112199-Beschädigung-3-39.jpg,./person/w1/data/annotation/2018112199-Beschädigung-3-39.xml
TUEV Sued,2016092667,7,2016092667-Beschaedigung_7:_Stossfaenger_vorn:_Stossfaenger_vorn____(Klarlack_blaettert_ab)____-_Lackmangel_-_instandsetzen_und_lackieren_58.jpg,Stossfaenger vorn,Stossfaenger vorn,Klarlack blaettert ab,Lackmangel,instandsetzen und lackieren,333.18,127.23,Stossfaenger vorn (Klarlack blaettert ab) - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2016092667,Stossfaenger vorn,Stossfaenger vorn,Klarlack blaettert ab,2016092667-Beschädigung-7-58.jpg,Lack of paint,Repair and paint,Shearful front,Shearful front,Clearcoat Blaetled,./person/w1/image/2016092667-Beschädigung-7-58.jpg,./person/w1/data/annotation/2016092667-Beschädigung-7-58.xml
TUEV Sued,2018195064,6,2018195064-Beschaedigung_6:_Motorhaube:_Motorhaube____(Steinschlaege_und)____-_Lackmangel_-_lackieren_35.jpg,Motorhaube,Motorhaube,Steinschlaege und,Lackmangel,lackieren,441.57,439.95,Motorhaube (Steinschlaege und) - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2018195064,Motorhaube,Motorhaube,Steinschlaege und,2018195064-Beschädigung-6-35.jpg,Lack of paint,paint,Engine Hood,Engine Hood,Stone slides and,./person/w1/image/2018195064-Beschädigung-6-35.jpg,./person/w1/data/annotation/2018195064-Beschädigung-6-35.xml
TUEV Sued,2020157037,1,2020157037-Beschaedigung_1:_Motorhaube:_Motorhaube____(Anaetzungen)____-_Lackmangel_-_aufbereiten_26.jpg,Motorhaube,Motorhaube,Anaetzungen,Lackmangel,aufbereiten,30.0,30.0,Motorhaube (Anaetzungen) - Lackmangel - aufbereiten,False,False,aufbereiten,Lackmangel,2020157037,Motorhaube,Motorhaube,Anaetzungen,2020157037-Beschädigung-1-26.jpg,Lack of paint,processing,Engine Hood,Engine Hood,Arbitration,./person/w1/image/2020157037-Beschädigung-1-26.jpg,./person/w1/data/annotation/2020157037-Beschädigung-1-26.xml
TUEV Sued,2020114834,7,2020114834-Beschaedigung_7:_Kotfluegel_links:_Kotfluegel_links____(Stumpfer_Lack_und_Kratzer)____-_Lackmangel_-_lackieren_52.jpg,Kotfluegel links,Kotfluegel links,Stumpfer Lack und Kratzer,Lackmangel,lackieren,261.7,137.38,Kotfluegel links (Stumpfer Lack und Kratzer) - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2020114834,Kotfluegel links,Kotfluegel links,Stumpfer Lack und Kratzer,2020114834-Beschädigung-7-52.jpg,Lack of paint,paint,Kotfluegel left,Kotfluegel left,Puller paint and scratches,./person/w1/image/2020114834-Beschädigung-7-52.jpg,./person/w1/data/annotation/2020114834-Beschädigung-7-52.xml
TUEV Sued,2020084414,4,2020084414-Beschaedigung_4:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Lackmangel_-_auslegen_|_polieren_34.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Lackmangel,auslegen / polieren,35.0,35.0,Stossfaenger hinten - Lackmangel - auslegen / polieren,False,False,auslegen / polieren,Lackmangel,2020084414,Stossfaenger hinten,Stossfaenger hinten,None,2020084414-Beschädigung-4-34.jpg,Lack of paint,Lay out / polish,Rear bumper,Rear bumper,None,./person/w1/image/2020084414-Beschädigung-4-34.jpg,./person/w1/data/annotation/2020084414-Beschädigung-4-34.xml
TUEV Sued,2020103138,18,2020103138-Beschaedigung_18:_Motorhaube:_Motorhaube__-_Lackmangel_-_lackieren_76.jpg,Motorhaube,Motorhaube,None,Lackmangel,lackieren,462.78,199.44,Motorhaube - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2020103138,Motorhaube,Motorhaube,None,2020103138-Beschädigung-18-76.jpg,Lack of paint,paint,Engine Hood,Engine Hood,None,./person/w1/image/2020103138-Beschädigung-18-76.jpg,./person/w1/data/annotation/2020103138-Beschädigung-18-76.xml
TUEV Sued,2018155172,3,2018155172-Beschaedigung_3:_Motorhaube:_Motorhaube__-_Lackmangel_-_auslegen_|_polieren_39.jpg,Motorhaube,Motorhaube,None,Lackmangel,auslegen / polieren,30.0,30.0,Motorhaube - Lackmangel - auslegen / polieren,False,False,auslegen / polieren,Lackmangel,2018155172,Motorhaube,Motorhaube,None,2018155172-Beschädigung-3-39.jpg,Lack of paint,Lay out / polish,Engine Hood,Engine Hood,None,./person/w1/image/2018155172-Beschädigung-3-39.jpg,./person/w1/data/annotation/2018155172-Beschädigung-3-39.xml
