Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2020078078,5,2020078078-Beschaedigung_5:_Heckklappe|-tuer:_Heckklappe__-_Lackmangel_-_instandsetzen_und_lackieren_35.jpg,Heckklappe/-tuer,Heckklappe,None,Lackmangel,instandsetzen und lackieren,552.0,466.23,Heckklappe - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2020078078,Heckklappe/-tuer,Heckklappe,None,2020078078-Beschädigung-5-35.jpg,Lack of paint,Repair and paint,Tailgate / tuer,Tailgate,None,./person/w1/image/2020078078-Beschädigung-5-35.jpg,./person/w1/data/annotation/2020078078-Beschädigung-5-35.xml
TUEV Sued,2017014584,11,2017014584-Beschaedigung_11:_Heckklappe|-tuer:_Heckklappe__-_Lackmangel_-_instandsetzen_und_lackieren_87.jpg,Heckklappe/-tuer,Heckklappe,None,Lackmangel,instandsetzen und lackieren,313.55,313.55,Heckklappe - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2017014584,Heckklappe/-tuer,Heckklappe,None,2017014584-Beschädigung-11-87.jpg,Lack of paint,Repair and paint,Tailgate / tuer,Tailgate,None,./person/w1/image/2017014584-Beschädigung-11-87.jpg,./person/w1/data/annotation/2017014584-Beschädigung-11-87.xml
TUEV Sued,2015075525,6,2015075525-Beschaedigung_6:_Motorhaube:_Motorhaube____(Veraetzung_im_Klarlack)____-_Lackmangel_-_instandsetzen_und_lackieren_64.jpg,Motorhaube,Motorhaube,Veraetzung im Klarlack,Lackmangel,instandsetzen und lackieren,561.9,235.72,Motorhaube (Veraetzung im Klarlack) - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2015075525,Motorhaube,Motorhaube,Veraetzung im Klarlack,2015075525-Beschädigung-6-64.jpg,Lack of paint,Repair and paint,Engine Hood,Engine Hood,Contribution in the clearcoat,./person/w1/image/2015075525-Beschädigung-6-64.jpg,./person/w1/data/annotation/2015075525-Beschädigung-6-64.xml
TUEV Sued,2016002700,5,2016002700-Beschaedigung_5:_Motorhaube:_Motorhaube__-_Lackmangel_-_instandsetzen_und_lackieren_66.jpg,Motorhaube,Motorhaube,None,Lackmangel,instandsetzen und lackieren,426.53,156.57,Motorhaube - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2016002700,Motorhaube,Motorhaube,None,2016002700-Beschädigung-5-66.jpg,Lack of paint,Repair and paint,Engine Hood,Engine Hood,None,./person/w1/image/2016002700-Beschädigung-5-66.jpg,./person/w1/data/annotation/2016002700-Beschädigung-5-66.xml
TUEV Sued,2020084414,4,2020084414-Beschaedigung_4:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Lackmangel_-_auslegen_|_polieren_36.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Lackmangel,auslegen / polieren,35.0,35.0,Stossfaenger hinten - Lackmangel - auslegen / polieren,False,False,auslegen / polieren,Lackmangel,2020084414,Stossfaenger hinten,Stossfaenger hinten,None,2020084414-Beschädigung-4-36.jpg,Lack of paint,Lay out / polish,Rear bumper,Rear bumper,None,./person/w1/image/2020084414-Beschädigung-4-36.jpg,./person/w1/data/annotation/2020084414-Beschädigung-4-36.xml
TUEV Sued,2015126080,1,2015126080-Beschaedigung_1:_Motorhaube:_Motorhaube____(Lack_schleifen_und_polieren)____-_Lackmangel_-_Smart_Repair_34.jpg,Motorhaube,Motorhaube,Lack schleifen und polieren,Lackmangel,Smart Repair,40.0,40.0,Motorhaube (Lack schleifen und polieren) - Lackmangel - Smart Repair,False,False,Smart Repair,Lackmangel,2015126080,Motorhaube,Motorhaube,Lack schleifen und polieren,2015126080-Beschädigung-1-34.jpg,Lack of paint,Smart Repair,Engine Hood,Engine Hood,Lacking and polishing paint,./person/w1/image/2015126080-Beschädigung-1-34.jpg,./person/w1/data/annotation/2015126080-Beschädigung-1-34.xml
TUEV Sued,2019232943,1,2019232943-Beschaedigung_1:_Tuer_hinten_rechts:_Tuer____(Klebereste)____-_Lackmangel_-_aufbereiten_29.jpg,Tuer hinten rechts,Tuer,Klebereste,Lackmangel,aufbereiten,40.0,40.0,Tuer (Klebereste) - Lackmangel - aufbereiten,False,False,aufbereiten,Lackmangel,2019232943,Tuer hinten rechts,Tuer,Klebereste,2019232943-Beschädigung-1-29.jpg,Lack of paint,processing,Rear right,Door,Adhesive,./person/w1/image/2019232943-Beschädigung-1-29.jpg,./person/w1/data/annotation/2019232943-Beschädigung-1-29.xml
TUEV Sued,2019232933,4,2019232933-Beschaedigung_4:_Tuer_vorn_rechts:_Tuer____(Veraetzung_durch_Vogelkot)____-_Lackmangel_-_lackieren_35.jpg,Tuer vorn rechts,Tuer,Veraetzung durch Vogelkot,Lackmangel,lackieren,524.2,518.56,Tuer (Veraetzung durch Vogelkot) - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2019232933,Tuer vorn rechts,Tuer,Veraetzung durch Vogelkot,2019232933-Beschädigung-4-35.jpg,Lack of paint,paint,Tower right,Door,Contribution by birdcot,./person/w1/image/2019232933-Beschädigung-4-35.jpg,./person/w1/data/annotation/2019232933-Beschädigung-4-35.xml
TUEV Sued,2020290206,3,2020290206-Beschaedigung_3:_Fahrzeugdach:_Dach____(Kante_vorne._Folgekosten_moeglich.)____-_Lackmangel_-_Smart_Repair_51.jpg,Fahrzeugdach,Dach,Kante vorne. Folgekosten moeglich.,Lackmangel,Smart Repair,100.0,100.0,Dach (Kante vorne. Folgekosten moeglich.) - Lackmangel - Smart Repair,False,False,Smart Repair,Lackmangel,2020290206,Fahrzeugdach,Dach,Kante vorne. Folgekosten moeglich.,2020290206-Beschädigung-3-51.jpg,Lack of paint,Smart Repair,Vehicle roof,roof,Edge front. Subsequent costs possible.,./person/w1/image/2020290206-Beschädigung-3-51.jpg,./person/w1/data/annotation/2020290206-Beschädigung-3-51.xml
TUEV Sued,2018194799,2,2018194799-Beschaedigung_2:_Fahrzeugdach:_Dachholm_links____(Schleifen_und_Polieren)____-_Lackmangel_-_auslegen_|_polieren_29.jpg,Fahrzeugdach,Dachholm links,Schleifen und Polieren,Lackmangel,auslegen / polieren,30.0,30.0,Dachholm links (Schleifen und Polieren) - Lackmangel - auslegen / polieren,False,False,auslegen / polieren,Lackmangel,2018194799,Fahrzeugdach,Dachholm links,Schleifen und Polieren,2018194799-Beschädigung-2-29.jpg,Lack of paint,Lay out / polish,Vehicle roof,Dachholm left,Grinding and polishing,./person/w1/image/2018194799-Beschädigung-2-29.jpg,./person/w1/data/annotation/2018194799-Beschädigung-2-29.xml
TUEV Sued,2018180407,9,2018180407-Beschaedigung_9:_Stossfaenger_vorn:_Stossfaenger_vorn____(Inkl._Steinschlaege)____-_Lackmangel_-_instandsetzen_und_lackieren_67.jpg,Stossfaenger vorn,Stossfaenger vorn,Inkl. Steinschlaege,Lackmangel,instandsetzen und lackieren,428.46,315.35,Stossfaenger vorn (Inkl. Steinschlaege) - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2018180407,Stossfaenger vorn,Stossfaenger vorn,Inkl. Steinschlaege,2018180407-Beschädigung-9-67.jpg,Lack of paint,Repair and paint,Shearful front,Shearful front,Including stone slides,./person/w1/image/2018180407-Beschädigung-9-67.jpg,./person/w1/data/annotation/2018180407-Beschädigung-9-67.xml
TUEV Sued,2018213375,6,2018213375-Beschaedigung_6:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Lackmangel_-_instandsetzen_und_lackieren_48.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Lackmangel,instandsetzen und lackieren,520.0,390.0,Stossfaenger vorn - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2018213375,Stossfaenger vorn,Stossfaenger vorn,None,2018213375-Beschädigung-6-48.jpg,Lack of paint,Repair and paint,Shearful front,Shearful front,None,./person/w1/image/2018213375-Beschädigung-6-48.jpg,./person/w1/data/annotation/2018213375-Beschädigung-6-48.xml
TUEV Sued,2020254756,7,2020254756-Beschaedigung_7:_Schweller_links:_Verkleidung____(Lackabloesung.)____-_Lackmangel_-_lackieren_60.jpg,Schweller links,Verkleidung,Lackabloesung.,Lackmangel,lackieren,380.0,160.0,Verkleidung (Lackabloesung.) - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2020254756,Schweller links,Verkleidung,Lackabloesung.,2020254756-Beschädigung-7-60.jpg,Lack of paint,paint,Sills left,Cladding,Lackblösung.,./person/w1/image/2020254756-Beschädigung-7-60.jpg,./person/w1/data/annotation/2020254756-Beschädigung-7-60.xml
TUEV Sued,2015079640,10,2015079640-Beschaedigung_10:_Motorhaube:_Motorhaube____(Anaetzungen)____-_Lackmangel_-_lackieren_43.jpg,Motorhaube,Motorhaube,Anaetzungen,Lackmangel,lackieren,265.18,144.61,Motorhaube (Anaetzungen) - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2015079640,Motorhaube,Motorhaube,Anaetzungen,2015079640-Beschädigung-10-43.jpg,Lack of paint,paint,Engine Hood,Engine Hood,Arbitration,./person/w1/image/2015079640-Beschädigung-10-43.jpg,./person/w1/data/annotation/2015079640-Beschädigung-10-43.xml
TUEV Sued,2019121361,2,2019121361-Beschaedigung_2:_Motorhaube:_Motorhaube____(Veraetzung)____-_Lackmangel_-_Smart_Repair_26.jpg,Motorhaube,Motorhaube,Veraetzung,Lackmangel,Smart Repair,90.0,90.0,Motorhaube (Veraetzung) - Lackmangel - Smart Repair,False,False,Smart Repair,Lackmangel,2019121361,Motorhaube,Motorhaube,Veraetzung,2019121361-Beschädigung-2-26.jpg,Lack of paint,Smart Repair,Engine Hood,Engine Hood,Obscure,./person/w1/image/2019121361-Beschädigung-2-26.jpg,./person/w1/data/annotation/2019121361-Beschädigung-2-26.xml
TUEV Sued,2020140182,2,2020140182-Beschaedigung_2:_Karosserie:_Karosserie____(Spruehnebel)____-_Lackmangel_-_aufbereiten_28.jpg,Karosserie,Karosserie,Spruehnebel,Lackmangel,aufbereiten,80.0,80.0,Karosserie (Spruehnebel) - Lackmangel - aufbereiten,False,False,aufbereiten,Lackmangel,2020140182,Karosserie,Karosserie,Spruehnebel,2020140182-Beschädigung-2-28.jpg,Lack of paint,processing,body,body,Sprouting,./person/w1/image/2020140182-Beschädigung-2-28.jpg,./person/w1/data/annotation/2020140182-Beschädigung-2-28.xml
TUEV Sued,2018216209,2,2018216209-Beschaedigung_2:_Karosserie:_Karosserie____(Veraetzungen)____-_Lackmangel_-_aufbereiten_25.jpg,Karosserie,Karosserie,Veraetzungen,Lackmangel,aufbereiten,150.0,130.0,Karosserie (Veraetzungen) - Lackmangel - aufbereiten,False,False,aufbereiten,Lackmangel,2018216209,Karosserie,Karosserie,Veraetzungen,2018216209-Beschädigung-2-25.jpg,Lack of paint,processing,body,body,Acid burns,./person/w1/image/2018216209-Beschädigung-2-25.jpg,./person/w1/data/annotation/2018216209-Beschädigung-2-25.xml
TUEV Sued,2018194771,3,2018194771-Beschaedigung_3:_Motorhaube:_Motorhaube__-_Lackmangel_-_lackieren_39.jpg,Motorhaube,Motorhaube,None,Lackmangel,lackieren,331.2,280.0,Motorhaube - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2018194771,Motorhaube,Motorhaube,None,2018194771-Beschädigung-3-39.jpg,Lack of paint,paint,Engine Hood,Engine Hood,None,./person/w1/image/2018194771-Beschädigung-3-39.jpg,./person/w1/data/annotation/2018194771-Beschädigung-3-39.xml
TUEV Sued,2017072823,1,2017072823-Beschaedigung_1:_Fahrzeugdach:_Dach____(Vogelkot)____-_Lackmangel_-_aufbereiten_36.jpg,Fahrzeugdach,Dach,Vogelkot,Lackmangel,aufbereiten,40.0,40.0,Dach (Vogelkot) - Lackmangel - aufbereiten,False,False,aufbereiten,Lackmangel,2017072823,Fahrzeugdach,Dach,Vogelkot,2017072823-Beschädigung-1-36.jpg,Lack of paint,processing,Vehicle roof,roof,Birdcot,./person/w1/image/2017072823-Beschädigung-1-36.jpg,./person/w1/data/annotation/2017072823-Beschädigung-1-36.xml
TUEV Sued,2015095620,6,2015095620-Beschaedigung_6:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Lackmangel_-_lackieren_39.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Lackmangel,lackieren,315.0,140.0,Stossfaenger vorn - Lackmangel - lackieren,False,False,lackieren,Lackmangel,2015095620,Stossfaenger vorn,Stossfaenger vorn,None,2015095620-Beschädigung-6-39.jpg,Lack of paint,paint,Shearful front,Shearful front,None,./person/w1/image/2015095620-Beschädigung-6-39.jpg,./person/w1/data/annotation/2015095620-Beschädigung-6-39.xml
TUEV Sued,2019236804,1,2019236804-Beschaedigung_1:_Heckklappe|-tuer:_Heckklappe__-_Lackmangel_-_reinigen_22.jpg,Heckklappe/-tuer,Heckklappe,None,Lackmangel,reinigen,35.0,35.0,Heckklappe - Lackmangel - reinigen,False,False,reinigen,Lackmangel,2019236804,Heckklappe/-tuer,Heckklappe,None,2019236804-Beschädigung-1-22.jpg,Lack of paint,to clean,Tailgate / tuer,Tailgate,None,./person/w1/image/2019236804-Beschädigung-1-22.jpg,./person/w1/data/annotation/2019236804-Beschädigung-1-22.xml
TUEV Sued,2015121959,8,2015121959-Beschaedigung_8:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Lackmangel_-_instandsetzen_und_lackieren_50.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Lackmangel,instandsetzen und lackieren,365.15,199.24,Stossfaenger hinten - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2015121959,Stossfaenger hinten,Stossfaenger hinten,None,2015121959-Beschädigung-8-50.jpg,Lack of paint,Repair and paint,Rear bumper,Rear bumper,None,./person/w1/image/2015121959-Beschädigung-8-50.jpg,./person/w1/data/annotation/2015121959-Beschädigung-8-50.xml
TUEV Sued,2020148156,11,2020148156-Beschaedigung_11:_Stossfaenger_hinten:_Stossfaenger_hinten____(Lose)____-_Lackmangel_-_instandsetzen_und_lackieren_63.jpg,Stossfaenger hinten,Stossfaenger hinten,Lose,Lackmangel,instandsetzen und lackieren,381.2,180.0,Stossfaenger hinten (Lose) - Lackmangel - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Lackmangel,2020148156,Stossfaenger hinten,Stossfaenger hinten,Lose,2020148156-Beschädigung-11-63.jpg,Lack of paint,Repair and paint,Rear bumper,Rear bumper,Loose,./person/w1/image/2020148156-Beschädigung-11-63.jpg,./person/w1/data/annotation/2020148156-Beschädigung-11-63.xml
