Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2017151673,10,2017151673-Beschaedigung_10:_Fahrzeugdach:_Dach__-_Steinschlag_-_lackieren_50.jpg,Fahrzeugdach,Dach,None,Steinschlag,lackieren,681.02,394.89,Dach - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2017151673,Fahrzeugdach,Dach,None,2017151673-Beschädigung-10-50.jpg,Rockfall,paint,Vehicle roof,roof,None,./person/w1/image/2017151673-Beschädigung-10-50.jpg,./person/w1/data/annotation/2017151673-Beschädigung-10-50.xml
TUEV Sued,2020078615,10,2020078615-Beschaedigung_10:_Motorhaube:_Motorhaube__-_Steinschlag_-_lackieren_53.jpg,Motorhaube,Motorhaube,None,Steinschlag,lackieren,374.5,160.0,Motorhaube - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2020078615,Motorhaube,Motorhaube,None,2020078615-Beschädigung-10-53.jpg,Rockfall,paint,Engine Hood,Engine Hood,None,./person/w1/image/2020078615-Beschädigung-10-53.jpg,./person/w1/data/annotation/2020078615-Beschädigung-10-53.xml
TUEV Sued,2016008423,4,2016008423-Beschaedigung_4:_Motorhaube:_Motorhaube____(Auslegen)____-_Steinschlag_-_Smart_Repair_43.jpg,Motorhaube,Motorhaube,Auslegen,Steinschlag,Smart Repair,40.0,40.0,Motorhaube (Auslegen) - Steinschlag - Smart Repair,False,False,Smart Repair,Steinschlag,2016008423,Motorhaube,Motorhaube,Auslegen,2016008423-Beschädigung-4-43.jpg,Rockfall,Smart Repair,Engine Hood,Engine Hood,Lay out,./person/w1/image/2016008423-Beschädigung-4-43.jpg,./person/w1/data/annotation/2016008423-Beschädigung-4-43.xml
TUEV Sued,2019123947,2,2019123947-Beschaedigung_2:_Motorhaube:_Motorhaube__-_Steinschlag_-_auslegen_|_polieren_30.jpg,Motorhaube,Motorhaube,None,Steinschlag,auslegen / polieren,50.0,50.0,Motorhaube - Steinschlag - auslegen / polieren,False,False,auslegen / polieren,Steinschlag,2019123947,Motorhaube,Motorhaube,None,2019123947-Beschädigung-2-30.jpg,Rockfall,Lay out / polish,Engine Hood,Engine Hood,None,./person/w1/image/2019123947-Beschädigung-2-30.jpg,./person/w1/data/annotation/2019123947-Beschädigung-2-30.xml
TUEV Sued,2016055291,14,2016055291-Beschaedigung_14:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_lackieren_89.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,lackieren,426.16,178.39,Stossfaenger vorn - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2016055291,Stossfaenger vorn,Stossfaenger vorn,None,2016055291-Beschädigung-14-89.jpg,Rockfall,paint,Shearful front,Shearful front,None,./person/w1/image/2016055291-Beschädigung-14-89.jpg,./person/w1/data/annotation/2016055291-Beschädigung-14-89.xml
TUEV Sued,2016030944,4,2016030944-Beschaedigung_4:_Motorhaube:_Motorhaube__-_Steinschlag_-_instandsetzen_und_lackieren_27.jpg,Motorhaube,Motorhaube,None,Steinschlag,instandsetzen und lackieren,542.65,239.75,Motorhaube - Steinschlag - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Steinschlag,2016030944,Motorhaube,Motorhaube,None,2016030944-Beschädigung-4-27.jpg,Rockfall,Repair and paint,Engine Hood,Engine Hood,None,./person/w1/image/2016030944-Beschädigung-4-27.jpg,./person/w1/data/annotation/2016030944-Beschädigung-4-27.xml
TUEV Sued,2015095344,12,2015095344-Beschaedigung_12:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_lackieren_62.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,lackieren,254.05,110.0,Stossfaenger vorn - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2015095344,Stossfaenger vorn,Stossfaenger vorn,None,2015095344-Beschädigung-12-62.jpg,Rockfall,paint,Shearful front,Shearful front,None,./person/w1/image/2015095344-Beschädigung-12-62.jpg,./person/w1/data/annotation/2015095344-Beschädigung-12-62.xml
TUEV Sued,2019279185,1,2019279185-Beschaedigung_1:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_auslegen_|_polieren_28.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,auslegen / polieren,40.0,40.0,Stossfaenger vorn - Steinschlag - auslegen / polieren,False,False,auslegen / polieren,Steinschlag,2019279185,Stossfaenger vorn,Stossfaenger vorn,None,2019279185-Beschädigung-1-28.jpg,Rockfall,Lay out / polish,Shearful front,Shearful front,None,./person/w1/image/2019279185-Beschädigung-1-28.jpg,./person/w1/data/annotation/2019279185-Beschädigung-1-28.xml
TUEV Sued,2020037634,11,2020037634-Beschaedigung_11:_Motorhaube:_Motorhaube__-_Steinschlag_-_lackieren_54.jpg,Motorhaube,Motorhaube,None,Steinschlag,lackieren,507.9,267.54,Motorhaube - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2020037634,Motorhaube,Motorhaube,None,2020037634-Beschädigung-11-54.jpg,Rockfall,paint,Engine Hood,Engine Hood,None,./person/w1/image/2020037634-Beschädigung-11-54.jpg,./person/w1/data/annotation/2020037634-Beschädigung-11-54.xml
TUEV Sued,2019234520,3,2019234520-Beschaedigung_3:_Verglasung:_Frontscheibe_mit_Spurhalteassistent__-_Steinschlag_-_erneuern_27.jpg,Verglasung,Frontscheibe mit Spurhalteassistent,None,Steinschlag,erneuern,975.55,975.55,Frontscheibe mit Spurhalteassistent - Steinschlag - erneuern,False,False,erneuern,Steinschlag,2019234520,Verglasung,Frontscheibe mit Spurhalteassistent,None,2019234520-Beschädigung-3-27.jpg,Rockfall,renew,glazing,Windscreen with lane support assistant,None,./person/w1/image/2019234520-Beschädigung-3-27.jpg,./person/w1/data/annotation/2019234520-Beschädigung-3-27.xml
TUEV Sued,2018129770,7,2018129770-Beschaedigung_7:_Motorhaube:_Motorhaube__-_Steinschlag_-_lackieren_51.jpg,Motorhaube,Motorhaube,None,Steinschlag,lackieren,598.95,415.09,Motorhaube - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2018129770,Motorhaube,Motorhaube,None,2018129770-Beschädigung-7-51.jpg,Rockfall,paint,Engine Hood,Engine Hood,None,./person/w1/image/2018129770-Beschädigung-7-51.jpg,./person/w1/data/annotation/2018129770-Beschädigung-7-51.xml
TUEV Sued,2014076554,6,2014076554-Beschaedigung_6:_Motorhaube:_Motorhaube____(Mit_Korrosionsbildung)____-_Steinschlag_-_lackieren_49.jpg,Motorhaube,Motorhaube,Mit Korrosionsbildung,Steinschlag,lackieren,347.35,148.62,Motorhaube (Mit Korrosionsbildung) - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2014076554,Motorhaube,Motorhaube,Mit Korrosionsbildung,2014076554-Beschädigung-6-49.jpg,Rockfall,paint,Engine Hood,Engine Hood,With corrosion,./person/w1/image/2014076554-Beschädigung-6-49.jpg,./person/w1/data/annotation/2014076554-Beschädigung-6-49.xml
TUEV Sued,2020213686,3,2020213686-Beschaedigung_3:_Motorhaube:_Motorhaube__-_Steinschlag_-_lackieren_54.jpg,Motorhaube,Motorhaube,None,Steinschlag,lackieren,517.15,353.32,Motorhaube - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2020213686,Motorhaube,Motorhaube,None,2020213686-Beschädigung-3-54.jpg,Rockfall,paint,Engine Hood,Engine Hood,None,./person/w1/image/2020213686-Beschädigung-3-54.jpg,./person/w1/data/annotation/2020213686-Beschädigung-3-54.xml
TUEV Sued,2019008572,2,2019008572-Beschaedigung_2:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_lackieren_36.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,lackieren,328.7,328.7,Stossfaenger vorn - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2019008572,Stossfaenger vorn,Stossfaenger vorn,None,2019008572-Beschädigung-2-36.jpg,Rockfall,paint,Shearful front,Shearful front,None,./person/w1/image/2019008572-Beschädigung-2-36.jpg,./person/w1/data/annotation/2019008572-Beschädigung-2-36.xml
TUEV Sued,2020114468,10,2020114468-Beschaedigung_10:_Verglasung:_Frontscheibe__-_Steinschlag_-_erneuern_61.jpg,Verglasung,Frontscheibe,None,Steinschlag,erneuern,702.48,702.48,Frontscheibe - Steinschlag - erneuern,False,False,erneuern,Steinschlag,2020114468,Verglasung,Frontscheibe,None,2020114468-Beschädigung-10-61.jpg,Rockfall,renew,glazing,Windscreen,None,./person/w1/image/2020114468-Beschädigung-10-61.jpg,./person/w1/data/annotation/2020114468-Beschädigung-10-61.xml
TUEV Sued,2016046757,7,2016046757-Beschaedigung_7:_Verglasung:_Frontscheibe____(Rissbildung)____-_Steinschlag_-_erneuern_65.jpg,Verglasung,Frontscheibe,Rissbildung,Steinschlag,erneuern,605.92,605.92,Frontscheibe (Rissbildung) - Steinschlag - erneuern,False,False,erneuern,Steinschlag,2016046757,Verglasung,Frontscheibe,Rissbildung,2016046757-Beschädigung-7-65.jpg,Rockfall,renew,glazing,Windscreen,Cracking,./person/w1/image/2016046757-Beschädigung-7-65.jpg,./person/w1/data/annotation/2016046757-Beschädigung-7-65.xml
TUEV Sued,2019304699,4,2019304699-Beschaedigung_4:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Steinschlag_-_lackieren_29.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Steinschlag,lackieren,337.25,330.0,Stossfaenger vorn - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2019304699,Stossfaenger vorn,Stossfaenger vorn,None,2019304699-Beschädigung-4-29.jpg,Rockfall,paint,Shearful front,Shearful front,None,./person/w1/image/2019304699-Beschädigung-4-29.jpg,./person/w1/data/annotation/2019304699-Beschädigung-4-29.xml
TUEV Sued,2018123399,3,2018123399-Beschaedigung_3:_Motorhaube:_Motorhaube____(Basislack_beschaedigt)____-_Steinschlag_-_lackieren_30.jpg,Motorhaube,Motorhaube,Basislack beschaedigt,Steinschlag,lackieren,372.05,316.87,Motorhaube (Basislack beschaedigt) - Steinschlag - lackieren,False,False,lackieren,Steinschlag,2018123399,Motorhaube,Motorhaube,Basislack beschaedigt,2018123399-Beschädigung-3-30.jpg,Rockfall,paint,Engine Hood,Engine Hood,Basic lacquer,./person/w1/image/2018123399-Beschädigung-3-30.jpg,./person/w1/data/annotation/2018123399-Beschädigung-3-30.xml
TUEV Sued,2017068246,11,2017068246-Beschaedigung_11:_Motorhaube:_Motorhaube_____(Und_Delle)_____-_Steinschlag_-_instandsetzen_und_lackieren_49.jpg,Motorhaube,Motorhaube,Und Delle,Steinschlag,instandsetzen und lackieren,418.45,290.0,Motorhaube (Und Delle) - Steinschlag - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Steinschlag,2017068246,Motorhaube,Motorhaube,Und Delle,2017068246-Beschädigung-11-49.jpg,Rockfall,Repair and paint,Engine Hood,Engine Hood,And delle,./person/w1/image/2017068246-Beschädigung-11-49.jpg,./person/w1/data/annotation/2017068246-Beschädigung-11-49.xml
