Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2018209205,5,2018209205-Beschaedigung_5:_Stossfaenger_hinten:_Stossfaenger_hinten____(Inkl._Kratzer)____-_verformt_-_erneuern_47.jpg,Stossfaenger hinten,Stossfaenger hinten,Inkl. Kratzer,verformt,erneuern,242.78,180.0,Stossfaenger hinten (Inkl. Kratzer) - verformt - erneuern,False,False,erneuern,verformt,2018209205,Stossfaenger hinten,Stossfaenger hinten,Inkl. Kratzer,2018209205-Beschädigung-5-47.jpg,deformed,renew,Rear bumper,Rear bumper,Incl. Scratches,./person/w3/image/2018209205-Beschädigung-5-47.jpg,./person/w3/data/annotation/2018209205-Beschädigung-5-47.xml
TUEV Sued,2016038793,8,2016038793-Beschaedigung_8:_Schweller_rechts:_Schweller__-_verformt_-_instandsetzen_und_lackieren_48.jpg,Schweller rechts,Schweller,None,verformt,instandsetzen und lackieren,433.15,202.11,Schweller - verformt - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verformt,2016038793,Schweller rechts,Schweller,None,2016038793-Beschädigung-8-48.jpg,deformed,Repair and paint,Slighter right,Sill,None,./person/w3/image/2016038793-Beschädigung-8-48.jpg,./person/w3/data/annotation/2016038793-Beschädigung-8-48.xml
TUEV Sued,2017076129,1,2017076129-Beschaedigung_1:_Schweller_links:_Schweller__-_verformt_-_instandsetzen_und_lackieren_40.jpg,Schweller links,Schweller,None,verformt,instandsetzen und lackieren,392.85,148.0,Schweller - verformt - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verformt,2017076129,Schweller links,Schweller,None,2017076129-Beschädigung-1-40.jpg,deformed,Repair and paint,Sills left,Sill,None,./person/w3/image/2017076129-Beschädigung-1-40.jpg,./person/w3/data/annotation/2017076129-Beschädigung-1-40.xml
TUEV Sued,2020067828,2,2020067828-Beschaedigung_2:_Fahrzeugdach:_Dachreling_rechts__-_verformt_-_erneuern_30.jpg,Fahrzeugdach,Dachreling rechts,None,verformt,erneuern,474.3,474.3,Dachreling rechts - verformt - erneuern,False,False,erneuern,verformt,2020067828,Fahrzeugdach,Dachreling rechts,None,2020067828-Beschädigung-2-30.jpg,deformed,renew,Vehicle roof,Roof railring right,None,./person/w3/image/2020067828-Beschädigung-2-30.jpg,./person/w3/data/annotation/2020067828-Beschädigung-2-30.xml
TUEV Sued,2015055268,1,2015055268-Beschaedigung_1:_Tuer_vorn_links:_Zierleiste_oben__-_verformt_-_erneuern_38.jpg,Tuer vorn links,Zierleiste oben,None,verformt,erneuern,78.2,30.0,Zierleiste oben - verformt - erneuern,False,False,erneuern,verformt,2015055268,Tuer vorn links,Zierleiste oben,None,2015055268-Beschädigung-1-38.jpg,deformed,renew,Tower left,Original strip top,None,./person/w3/image/2015055268-Beschädigung-1-38.jpg,./person/w3/data/annotation/2015055268-Beschädigung-1-38.xml
TUEV Sued,2019088332,2,2019088332-Beschaedigung_2:_Tuer_hinten_links:_Tuer__-_verformt_-_instandsetzen_und_lackieren_22.jpg,Tuer hinten links,Tuer,None,verformt,instandsetzen und lackieren,613.85,609.1,Tuer - verformt - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verformt,2019088332,Tuer hinten links,Tuer,None,2019088332-Beschädigung-2-22.jpg,deformed,Repair and paint,Door in the back left,Door,None,./person/w3/image/2019088332-Beschädigung-2-22.jpg,./person/w3/data/annotation/2019088332-Beschädigung-2-22.xml
TUEV Sued,2020045300,16,2020045300-Beschaedigung_16:_Fahrzeugdach:_Dach____(Kante_hinten.)____-_verformt_-_instandsetzen_und_lackieren_106.jpg,Fahrzeugdach,Dach,Kante hinten.,verformt,instandsetzen und lackieren,850.0,450.0,Dach (Kante hinten.) - verformt - instandsetzen und lackieren,False,False,instandsetzen und lackieren,verformt,2020045300,Fahrzeugdach,Dach,Kante hinten.,2020045300-Beschädigung-16-106.jpg,deformed,Repair and paint,Vehicle roof,roof,Rear edge.,./person/w3/image/2020045300-Beschädigung-16-106.jpg,./person/w3/data/annotation/2020045300-Beschädigung-16-106.xml
TUEV Sued,2020076393,7,2020076393-Beschaedigung_7:_Stossfaenger_vorn:_Spoiler__-_verformt_-_erneuern_37.jpg,Stossfaenger vorn,Spoiler,None,verformt,erneuern,136.34,136.34,Spoiler - verformt - erneuern,False,False,erneuern,verformt,2020076393,Stossfaenger vorn,Spoiler,None,2020076393-Beschädigung-7-37.jpg,deformed,renew,Shearful front,spoiler,None,./person/w3/image/2020076393-Beschädigung-7-37.jpg,./person/w3/data/annotation/2020076393-Beschädigung-7-37.xml
TUEV Sued,2019277338,3,2019277338-Beschaedigung_3:_Stossfaenger_hinten:_Abdeckung_Stossfaenger_hinten__-_verformt_-_erneuern_46.jpg,Stossfaenger hinten,Abdeckung Stossfaenger hinten,None,verformt,erneuern,150.0,80.0,Abdeckung Stossfaenger hinten - verformt - erneuern,False,False,erneuern,verformt,2019277338,Stossfaenger hinten,Abdeckung Stossfaenger hinten,None,2019277338-Beschädigung-3-46.jpg,deformed,renew,Rear bumper,Cover shockfenger rear,None,./person/w3/image/2019277338-Beschädigung-3-46.jpg,./person/w3/data/annotation/2019277338-Beschädigung-3-46.xml
TUEV Sued,2019151776,8,2019151776-Beschaedigung_8:_Tuer_hinten_links:_Tuer__-_verformt_-_erneuern_43.jpg,Tuer hinten links,Tuer,None,verformt,erneuern,1273.94,1273.94,Tuer - verformt - erneuern,False,False,erneuern,verformt,2019151776,Tuer hinten links,Tuer,None,2019151776-Beschädigung-8-43.jpg,deformed,renew,Door in the back left,Door,None,./person/w3/image/2019151776-Beschädigung-8-43.jpg,./person/w3/data/annotation/2019151776-Beschädigung-8-43.xml
