Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2018217501,3,2018217501-Beschaedigung_3:_Rad|Reifen:_Reifen_vorn_links__-_Abrieb_-_erneuern_37.jpg,Rad/Reifen,Reifen vorn links,None,Abrieb,erneuern,110.0,80.0,Reifen vorn links - Abrieb - erneuern,False,False,erneuern,Abrieb,2018217501,Rad/Reifen,Reifen vorn links,None,2018217501-Beschädigung-3-37.jpg,Abrasion,renew,Wheel / tire,Tire front left,None,./person/w3/image/2018217501-Beschädigung-3-37.jpg,./person/w3/data/annotation/2018217501-Beschädigung-3-37.xml
TUEV Sued,2014055858,1,2014055858-Beschaedigung_1:_Tuer_hinten_rechts:_Tuer__-_Abrieb_-_auslegen_|_polieren_31.jpg,Tuer hinten rechts,Tuer,None,Abrieb,auslegen / polieren,40.0,40.0,Tuer - Abrieb - auslegen / polieren,False,False,auslegen / polieren,Abrieb,2014055858,Tuer hinten rechts,Tuer,None,2014055858-Beschädigung-1-31.jpg,Abrasion,Lay out / polish,Rear right,Door,None,./person/w3/image/2014055858-Beschädigung-1-31.jpg,./person/w3/data/annotation/2014055858-Beschädigung-1-31.xml
TUEV Sued,2016079679,7,2016079679-Beschaedigung_7:_Rad|Reifen:_Leichtmetallfelge_hinten_rechts__-_Abrieb_-_erneuern_30.jpg,Rad/Reifen,Leichtmetallfelge hinten rechts,None,Abrieb,erneuern,550.0,210.0,Leichtmetallfelge hinten rechts - Abrieb - erneuern,False,False,erneuern,Abrieb,2016079679,Rad/Reifen,Leichtmetallfelge hinten rechts,None,2016079679-Beschädigung-7-30.jpg,Abrasion,renew,Wheel / tire,Light metal frame rear right,None,./person/w3/image/2016079679-Beschädigung-7-30.jpg,./person/w3/data/annotation/2016079679-Beschädigung-7-30.xml
TUEV Sued,2018171922,9,2018171922-Beschaedigung_9:_Verkleidungen|Abdeckungen:_Teppichboden_vorn_links__-_Abrieb_-_erneuern_66.jpg,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,Abrieb,erneuern,560.0,560.0,Teppichboden vorn links - Abrieb - erneuern,False,False,erneuern,Abrieb,2018171922,Verkleidungen/Abdeckungen,Teppichboden vorn links,None,2018171922-Beschädigung-9-66.jpg,Abrasion,renew,Clothes / covers,Carpet front left,None,./person/w3/image/2018171922-Beschädigung-9-66.jpg,./person/w3/data/annotation/2018171922-Beschädigung-9-66.xml
TUEV Sued,2019258997,2,2019258997-Beschaedigung_2:_Verkleidungen|Abdeckungen:_Tuerverkleidung_hinten_links__-_Abrieb_-_Smart_Repair_28.jpg,Verkleidungen/Abdeckungen,Tuerverkleidung hinten links,None,Abrieb,Smart Repair,80.0,80.0,Tuerverkleidung hinten links - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2019258997,Verkleidungen/Abdeckungen,Tuerverkleidung hinten links,None,2019258997-Beschädigung-2-28.jpg,Abrasion,Smart Repair,Clothes / covers,Taper trim rear left,None,./person/w3/image/2019258997-Beschädigung-2-28.jpg,./person/w3/data/annotation/2019258997-Beschädigung-2-28.xml
TUEV Sued,2015067864,6,2015067864-Beschaedigung_6:_Sitz_vorn:_Sitzbezug_links__-_Abrieb_-_aufbereiten_48.jpg,Sitz vorn,Sitzbezug links,None,Abrieb,aufbereiten,60.0,60.0,Sitzbezug links - Abrieb - aufbereiten,False,False,aufbereiten,Abrieb,2015067864,Sitz vorn,Sitzbezug links,None,2015067864-Beschädigung-6-48.jpg,Abrasion,processing,Seat,Seat cover left,None,./person/w3/image/2015067864-Beschädigung-6-48.jpg,./person/w3/data/annotation/2015067864-Beschädigung-6-48.xml
TUEV Sued,2020040618,2,2020040618-Beschaedigung_2:_Verkleidungen|Abdeckungen:_Tuerverkleidung_vorn_links__-_Abrieb_-_Wertminderung_40.jpg,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,Abrieb,Wertminderung,80.0,80.0,Tuerverkleidung vorn links - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2020040618,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,2020040618-Beschädigung-2-40.jpg,Abrasion,Impairment,Clothes / covers,Tower trim front left,None,./person/w3/image/2020040618-Beschädigung-2-40.jpg,./person/w3/data/annotation/2020040618-Beschädigung-2-40.xml
TUEV Sued,2020283212,8,2020283212-Beschaedigung_8:_Verkleidungen|Abdeckungen:_Tuerverkleidung_hinten_links____(Chromleiste)____-_Abrieb_-_erneuern_46.jpg,Verkleidungen/Abdeckungen,Tuerverkleidung hinten links,Chromleiste,Abrieb,erneuern,125.0,125.0,Tuerverkleidung hinten links (Chromleiste) - Abrieb - erneuern,False,False,erneuern,Abrieb,2020283212,Verkleidungen/Abdeckungen,Tuerverkleidung hinten links,Chromleiste,2020283212-Beschädigung-8-46.jpg,Abrasion,renew,Clothes / covers,Taper trim rear left,Chrome bar,./person/w3/image/2020283212-Beschädigung-8-46.jpg,./person/w3/data/annotation/2020283212-Beschädigung-8-46.xml
TUEV Sued,2019060927,1,2019060927-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Fußmatten__-_Abrieb_-_erneuern_34.jpg,Verkleidungen/Abdeckungen,Fußmatten,None,Abrieb,erneuern,24.0,20.0,Fußmatten - Abrieb - erneuern,False,False,erneuern,Abrieb,2019060927,Verkleidungen/Abdeckungen,Fußmatten,None,2019060927-Beschädigung-1-34.jpg,Abrasion,renew,Clothes / covers,Foot mats,None,./person/w3/image/2019060927-Beschädigung-1-34.jpg,./person/w3/data/annotation/2019060927-Beschädigung-1-34.xml
TUEV Sued,2018199629,2,"2018199629-Beschaedigung_2:_Verkleidungen|Abdeckungen:_Heckdeckel,_Innenverkleidung__-_Abrieb_-_erneuern_40.jpg",Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,Abrieb,erneuern,138.2,120.0,"Heckdeckel, Innenverkleidung - Abrieb - erneuern",False,False,erneuern,Abrieb,2018199629,Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,2018199629-Beschädigung-2-40.jpg,Abrasion,renew,Clothes / covers,"Rear cover, interior cladding",None,./person/w3/image/2018199629-Beschädigung-2-40.jpg,./person/w3/data/annotation/2018199629-Beschädigung-2-40.xml
