Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2019244039,5,2019244039-Beschaedigung_5:_Verkleidungen|Abdeckungen:_Dachhimmel____(Verschuerft)____-_Abrieb_-_Smart_Repair_42.jpg,Verkleidungen/Abdeckungen,Dachhimmel,Verschuerft,Abrieb,Smart Repair,110.0,110.0,Dachhimmel (Verschuerft) - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2019244039,Verkleidungen/Abdeckungen,Dachhimmel,Verschuerft,2019244039-Beschädigung-5-42.jpg,Abrasion,Smart Repair,Clothes / covers,Sky,Shrewd,./person/w3/image/2019244039-Beschädigung-5-42.jpg,./person/w3/data/annotation/2019244039-Beschädigung-5-42.xml
TUEV Sued,2017075260,5,2017075260-Beschaedigung_5:_Verkleidungen|Abdeckungen:_Tuerverkleidung_vorn_links__-_Abrieb_-_Wertminderung_46.jpg,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,Abrieb,Wertminderung,100.0,100.0,Tuerverkleidung vorn links - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2017075260,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,2017075260-Beschädigung-5-46.jpg,Abrasion,Impairment,Clothes / covers,Tower trim front left,None,./person/w3/image/2017075260-Beschädigung-5-46.jpg,./person/w3/data/annotation/2017075260-Beschädigung-5-46.xml
TUEV Sued,2020160591,1,2020160591-Beschaedigung_1:_2.Radsatz:_3_Leichtmetallfelgen____(Winterradsatz)____-_Abrieb_-_kein_Abzug_34.jpg,2.Radsatz,3 Leichtmetallfelgen,Winterradsatz,Abrieb,kein Abzug,0.0,0.0,3 Leichtmetallfelgen (Winterradsatz) - Abrieb - kein Abzug,False,False,kein Abzug,Abrieb,2020160591,2.Radsatz,3 Leichtmetallfelgen,Winterradsatz,2020160591-Beschädigung-1-34.jpg,Abrasion,no deduction,2nd wheelset,3 alloy wheels,Winter wheelset,./person/w3/image/2020160591-Beschädigung-1-34.jpg,./person/w3/data/annotation/2020160591-Beschädigung-1-34.xml
TUEV Sued,2018049456,5,2018049456-Beschaedigung_5:_Sitz_vorn:_Lehnenbezug_links__-_Abrieb_-_Smart_Repair_47.jpg,Sitz vorn,Lehnenbezug links,None,Abrieb,Smart Repair,90.0,90.0,Lehnenbezug links - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2018049456,Sitz vorn,Lehnenbezug links,None,2018049456-Beschädigung-5-47.jpg,Abrasion,Smart Repair,Seat,Lehnkeeping link left,None,./person/w3/image/2018049456-Beschädigung-5-47.jpg,./person/w3/data/annotation/2018049456-Beschädigung-5-47.xml
TUEV Sued,2020361352,1,2020361352-Beschaedigung_1:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts____(Glanzgedreht)____-_Abrieb_-_erneuern_28.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,Glanzgedreht,Abrieb,erneuern,500.0,500.0,Leichtmetallfelge vorn rechts (Glanzgedreht) - Abrieb - erneuern,False,False,erneuern,Abrieb,2020361352,Rad/Reifen,Leichtmetallfelge vorn rechts,Glanzgedreht,2020361352-Beschädigung-1-28.jpg,Abrasion,renew,Wheel / tire,Alloy wheel front right,Shiny,./person/w3/image/2020361352-Beschädigung-1-28.jpg,./person/w3/data/annotation/2020361352-Beschädigung-1-28.xml
TUEV Sued,2016098319,4,2016098319-Beschaedigung_4:_Sitz_vorn:_Lehnenbezug_links__-_Abrieb_-_Smart_Repair_45.jpg,Sitz vorn,Lehnenbezug links,None,Abrieb,Smart Repair,120.0,120.0,Lehnenbezug links - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2016098319,Sitz vorn,Lehnenbezug links,None,2016098319-Beschädigung-4-45.jpg,Abrasion,Smart Repair,Seat,Lehnkeeping link left,None,./person/w3/image/2016098319-Beschädigung-4-45.jpg,./person/w3/data/annotation/2016098319-Beschädigung-4-45.xml
TUEV Sued,2018199654,1,"2018199654-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Heckdeckel,_Innenverkleidung__-_Abrieb_-_erneuern_38.jpg",Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,Abrieb,erneuern,138.2,120.0,"Heckdeckel, Innenverkleidung - Abrieb - erneuern",False,False,erneuern,Abrieb,2018199654,Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,2018199654-Beschädigung-1-38.jpg,Abrasion,renew,Clothes / covers,"Rear cover, interior cladding",None,./person/w3/image/2018199654-Beschädigung-1-38.jpg,./person/w3/data/annotation/2018199654-Beschädigung-1-38.xml
TUEV Sued,2020283212,4,2020283212-Beschaedigung_4:_Stossfaenger_hinten:_Spoiler__-_Abrieb_-_Wertminderung_39.jpg,Stossfaenger hinten,Spoiler,None,Abrieb,Wertminderung,100.0,100.0,Spoiler - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2020283212,Stossfaenger hinten,Spoiler,None,2020283212-Beschädigung-4-39.jpg,Abrasion,Impairment,Rear bumper,spoiler,None,./person/w3/image/2020283212-Beschädigung-4-39.jpg,./person/w3/data/annotation/2020283212-Beschädigung-4-39.xml
TUEV Sued,2018217501,2,2018217501-Beschaedigung_2:_Rad|Reifen:_Reifen_hinten_rechts__-_Abrieb_-_erneuern_34.jpg,Rad/Reifen,Reifen hinten rechts,None,Abrieb,erneuern,110.0,80.0,Reifen hinten rechts - Abrieb - erneuern,False,False,erneuern,Abrieb,2018217501,Rad/Reifen,Reifen hinten rechts,None,2018217501-Beschädigung-2-34.jpg,Abrasion,renew,Wheel / tire,Tire rear right,None,./person/w3/image/2018217501-Beschädigung-2-34.jpg,./person/w3/data/annotation/2018217501-Beschädigung-2-34.xml
TUEV Sued,2016085404,2,2016085404-Beschaedigung_2:_Seitenwand_links:_Radlauf__-_Abrieb_-_auslegen_|_polieren_37.jpg,Seitenwand links,Radlauf,None,Abrieb,auslegen / polieren,40.0,40.0,Radlauf - Abrieb - auslegen / polieren,False,False,auslegen / polieren,Abrieb,2016085404,Seitenwand links,Radlauf,None,2016085404-Beschädigung-2-37.jpg,Abrasion,Lay out / polish,Sidewall left,Bike,None,./person/w3/image/2016085404-Beschädigung-2-37.jpg,./person/w3/data/annotation/2016085404-Beschädigung-2-37.xml
TUEV Sued,2016026937,3,2016026937-Beschaedigung_3:_Stossfaenger_vorn:_Spoiler__-_Abrieb_-_erneuern_65.jpg,Stossfaenger vorn,Spoiler,None,Abrieb,erneuern,172.48,80.0,Spoiler - Abrieb - erneuern,False,False,erneuern,Abrieb,2016026937,Stossfaenger vorn,Spoiler,None,2016026937-Beschädigung-3-65.jpg,Abrasion,renew,Shearful front,spoiler,None,./person/w3/image/2016026937-Beschädigung-3-65.jpg,./person/w3/data/annotation/2016026937-Beschädigung-3-65.xml
TUEV Sued,2019263643,3,2019263643-Beschaedigung_3:_Sitz_vorn:_Lehnenbezug_links__-_Abrieb_-_Wertminderung_44.jpg,Sitz vorn,Lehnenbezug links,None,Abrieb,Wertminderung,120.0,120.0,Lehnenbezug links - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2019263643,Sitz vorn,Lehnenbezug links,None,2019263643-Beschädigung-3-44.jpg,Abrasion,Impairment,Seat,Lehnkeeping link left,None,./person/w3/image/2019263643-Beschädigung-3-44.jpg,./person/w3/data/annotation/2019263643-Beschädigung-3-44.xml
TUEV Sued,2020018516,5,2020018516-Beschaedigung_5:_2.Radsatz:_1_Leichtmetallfelge__-_Abrieb_-_Wertminderung_45.jpg,2.Radsatz,1 Leichtmetallfelge,None,Abrieb,Wertminderung,100.0,100.0,1 Leichtmetallfelge - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2020018516,2.Radsatz,1 Leichtmetallfelge,None,2020018516-Beschädigung-5-45.jpg,Abrasion,Impairment,2nd wheelset,1 light metal rim,None,./person/w3/image/2020018516-Beschädigung-5-45.jpg,./person/w3/data/annotation/2020018516-Beschädigung-5-45.xml
TUEV Sued,2016049484,1,2016049484-Beschaedigung_1:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Abrieb_-_auslegen_|_polieren_31.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Abrieb,auslegen / polieren,40.0,40.0,Stossfaenger hinten - Abrieb - auslegen / polieren,False,False,auslegen / polieren,Abrieb,2016049484,Stossfaenger hinten,Stossfaenger hinten,None,2016049484-Beschädigung-1-31.jpg,Abrasion,Lay out / polish,Rear bumper,Rear bumper,None,./person/w3/image/2016049484-Beschädigung-1-31.jpg,./person/w3/data/annotation/2016049484-Beschädigung-1-31.xml
TUEV Sued,2018153506,1,2018153506-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Fußmatten____(Fahrerseite)____-_Abrieb_-_erneuern_37.jpg,Verkleidungen/Abdeckungen,Fußmatten,Fahrerseite,Abrieb,erneuern,24.0,15.0,Fußmatten (Fahrerseite) - Abrieb - erneuern,False,False,erneuern,Abrieb,2018153506,Verkleidungen/Abdeckungen,Fußmatten,Fahrerseite,2018153506-Beschädigung-1-37.jpg,Abrasion,renew,Clothes / covers,Foot mats,driver's side,./person/w3/image/2018153506-Beschädigung-1-37.jpg,./person/w3/data/annotation/2018153506-Beschädigung-1-37.xml
TUEV Sued,2016008470,7,2016008470-Beschaedigung_7:_2.Radsatz:_2_Leichtmetallfelgen____(Augenscheinlich_instandgesetzt)____-_Abrieb_-_erneuern_47.jpg,2.Radsatz,2 Leichtmetallfelgen,Augenscheinlich instandgesetzt,Abrieb,erneuern,1528.28,1528.28,2 Leichtmetallfelgen (Augenscheinlich instandgesetzt) - Abrieb - erneuern,False,False,erneuern,Abrieb,2016008470,2.Radsatz,2 Leichtmetallfelgen,Augenscheinlich instandgesetzt,2016008470-Beschädigung-7-47.jpg,Abrasion,renew,2nd wheelset,2 alloy wheels,Evidently repaired,./person/w3/image/2016008470-Beschädigung-7-47.jpg,./person/w3/data/annotation/2016008470-Beschädigung-7-47.xml
TUEV Sued,2018167198,1,2018167198-Beschaedigung_1:_Verkleidungen|Abdeckungen:_Fußmatten____(Fahrerseite)____-_Abrieb_-_erneuern_46.jpg,Verkleidungen/Abdeckungen,Fußmatten,Fahrerseite,Abrieb,erneuern,20.0,14.0,Fußmatten (Fahrerseite) - Abrieb - erneuern,False,False,erneuern,Abrieb,2018167198,Verkleidungen/Abdeckungen,Fußmatten,Fahrerseite,2018167198-Beschädigung-1-46.jpg,Abrasion,renew,Clothes / covers,Foot mats,driver's side,./person/w3/image/2018167198-Beschädigung-1-46.jpg,./person/w3/data/annotation/2018167198-Beschädigung-1-46.xml
TUEV Sued,2020018516,6,2020018516-Beschaedigung_6:_Rad|Reifen:_Leichtmetallfelge_vorn_rechts__-_Abrieb_-_Smart_Repair_47.jpg,Rad/Reifen,Leichtmetallfelge vorn rechts,None,Abrieb,Smart Repair,120.0,120.0,Leichtmetallfelge vorn rechts - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2020018516,Rad/Reifen,Leichtmetallfelge vorn rechts,None,2020018516-Beschädigung-6-47.jpg,Abrasion,Smart Repair,Wheel / tire,Alloy wheel front right,None,./person/w3/image/2020018516-Beschädigung-6-47.jpg,./person/w3/data/annotation/2020018516-Beschädigung-6-47.xml
TUEV Sued,2015042026,16,2015042026-Beschaedigung_16:_2.Radsatz:_3_Leichtmetallfelgen__-_Abrieb_-_Wertminderung_79.jpg,2.Radsatz,3 Leichtmetallfelgen,None,Abrieb,Wertminderung,400.0,400.0,3 Leichtmetallfelgen - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2015042026,2.Radsatz,3 Leichtmetallfelgen,None,2015042026-Beschädigung-16-79.jpg,Abrasion,Impairment,2nd wheelset,3 alloy wheels,None,./person/w3/image/2015042026-Beschädigung-16-79.jpg,./person/w3/data/annotation/2015042026-Beschädigung-16-79.xml
TUEV Sued,2019080377,2,2019080377-Beschaedigung_2:_Stossfaenger_vorn:_Stossfaenger_vorn____(Kratzer_|)____-_Abrieb_-_instandsetzen_und_lackieren_36.jpg,Stossfaenger vorn,Stossfaenger vorn,Kratzer /,Abrieb,instandsetzen und lackieren,465.55,396.95,Stossfaenger vorn (Kratzer /) - Abrieb - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Abrieb,2019080377,Stossfaenger vorn,Stossfaenger vorn,Kratzer /,2019080377-Beschädigung-2-36.jpg,Abrasion,Repair and paint,Shearful front,Shearful front,Scratch,./person/w3/image/2019080377-Beschädigung-2-36.jpg,./person/w3/data/annotation/2019080377-Beschädigung-2-36.xml
TUEV Sued,2014035184,3,2014035184-Beschaedigung_3:_Sitz_vorn:_Lehnenbezug_links__-_Abrieb_-_Smart_Repair_43.jpg,Sitz vorn,Lehnenbezug links,None,Abrieb,Smart Repair,120.0,120.0,Lehnenbezug links - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2014035184,Sitz vorn,Lehnenbezug links,None,2014035184-Beschädigung-3-43.jpg,Abrasion,Smart Repair,Seat,Lehnkeeping link left,None,./person/w3/image/2014035184-Beschädigung-3-43.jpg,./person/w3/data/annotation/2014035184-Beschädigung-3-43.xml
TUEV Sued,2018131073,3,2018131073-Beschaedigung_3:_Verkleidungen|Abdeckungen:_Tuerverkleidung_vorn_links__-_Abrieb_-_Wertminderung_30.jpg,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,Abrieb,Wertminderung,50.0,50.0,Tuerverkleidung vorn links - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2018131073,Verkleidungen/Abdeckungen,Tuerverkleidung vorn links,None,2018131073-Beschädigung-3-30.jpg,Abrasion,Impairment,Clothes / covers,Tower trim front left,None,./person/w3/image/2018131073-Beschädigung-3-30.jpg,./person/w3/data/annotation/2018131073-Beschädigung-3-30.xml
TUEV Sued,2020279461,6,2020279461-Beschaedigung_6:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Abrieb_-_erneuern_68.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Abrieb,erneuern,499.21,210.0,Stossfaenger vorn - Abrieb - erneuern,False,False,erneuern,Abrieb,2020279461,Stossfaenger vorn,Stossfaenger vorn,None,2020279461-Beschädigung-6-68.jpg,Abrasion,renew,Shearful front,Shearful front,None,./person/w3/image/2020279461-Beschädigung-6-68.jpg,./person/w3/data/annotation/2020279461-Beschädigung-6-68.xml
TUEV Sued,2020160591,1,2020160591-Beschaedigung_1:_2.Radsatz:_3_Leichtmetallfelgen____(Winterradsatz)____-_Abrieb_-_kein_Abzug_42.jpg,2.Radsatz,3 Leichtmetallfelgen,Winterradsatz,Abrieb,kein Abzug,0.0,0.0,3 Leichtmetallfelgen (Winterradsatz) - Abrieb - kein Abzug,False,False,kein Abzug,Abrieb,2020160591,2.Radsatz,3 Leichtmetallfelgen,Winterradsatz,2020160591-Beschädigung-1-42.jpg,Abrasion,no deduction,2nd wheelset,3 alloy wheels,Winter wheelset,./person/w3/image/2020160591-Beschädigung-1-42.jpg,./person/w3/data/annotation/2020160591-Beschädigung-1-42.xml
TUEV Sued,2019257069,2,2019257069-Beschaedigung_2:_Interieur:_Hutablage__-_Abrieb_-_Wertminderung_41.jpg,Interieur,Hutablage,None,Abrieb,Wertminderung,80.0,80.0,Hutablage - Abrieb - Wertminderung,False,False,Wertminderung,Abrieb,2019257069,Interieur,Hutablage,None,2019257069-Beschädigung-2-41.jpg,Abrasion,Impairment,interior,Haulage,None,./person/w3/image/2019257069-Beschädigung-2-41.jpg,./person/w3/data/annotation/2019257069-Beschädigung-2-41.xml
TUEV Sued,2019269332,2,"2019269332-Beschaedigung_2:_Verkleidungen|Abdeckungen:_Heckdeckel,_Innenverkleidung__-_Abrieb_-_Wertminderung_40.jpg",Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,Abrieb,Wertminderung,50.0,50.0,"Heckdeckel, Innenverkleidung - Abrieb - Wertminderung",False,False,Wertminderung,Abrieb,2019269332,Verkleidungen/Abdeckungen,"Heckdeckel, Innenverkleidung",None,2019269332-Beschädigung-2-40.jpg,Abrasion,Impairment,Clothes / covers,"Rear cover, interior cladding",None,./person/w3/image/2019269332-Beschädigung-2-40.jpg,./person/w3/data/annotation/2019269332-Beschädigung-2-40.xml
TUEV Sued,2018050761,11,2018050761-Beschaedigung_11:_Rad|Reifen:_Leichtmetallfelge_vorn_links__-_Abrieb_-_Smart_Repair_63.jpg,Rad/Reifen,Leichtmetallfelge vorn links,None,Abrieb,Smart Repair,120.0,120.0,Leichtmetallfelge vorn links - Abrieb - Smart Repair,False,False,Smart Repair,Abrieb,2018050761,Rad/Reifen,Leichtmetallfelge vorn links,None,2018050761-Beschädigung-11-63.jpg,Abrasion,Smart Repair,Wheel / tire,Light metal rim on the front left,None,./person/w3/image/2018050761-Beschädigung-11-63.jpg,./person/w3/data/annotation/2018050761-Beschädigung-11-63.xml
TUEV Sued,2020340540,8,2020340540-Beschaedigung_8:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Abrieb_-_erneuern_48.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Abrieb,erneuern,717.52,375.75,Stossfaenger vorn - Abrieb - erneuern,False,False,erneuern,Abrieb,2020340540,Stossfaenger vorn,Stossfaenger vorn,None,2020340540-Beschädigung-8-48.jpg,Abrasion,renew,Shearful front,Shearful front,None,./person/w3/image/2020340540-Beschädigung-8-48.jpg,./person/w3/data/annotation/2020340540-Beschädigung-8-48.xml
