Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2015100603,3,2015100603-Beschaedigung_3:_Tuer_hinten_rechts:_Tuer__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_37.jpg,Tuer hinten rechts,Tuer,None,Delle / Lackschaden,instandsetzen und lackieren,308.77,136.62,Tuer - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2015100603,Tuer hinten rechts,Tuer,None,2015100603-Beschädigung-3-37.jpg,Delle / paint damage,Repair and paint,Rear right,Door,None,./person/w3/image/2015100603-Beschädigung-3-37.jpg,./person/w3/data/annotation/2015100603-Beschädigung-3-37.xml
TUEV Sued,2015113032,7,2015113032-Beschaedigung_7:_Tuer_hinten_rechts:_Tuer__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_45.jpg,Tuer hinten rechts,Tuer,None,Delle / Lackschaden,instandsetzen und lackieren,250.93,124.98,Tuer - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2015113032,Tuer hinten rechts,Tuer,None,2015113032-Beschädigung-7-45.jpg,Delle / paint damage,Repair and paint,Rear right,Door,None,./person/w3/image/2015113032-Beschädigung-7-45.jpg,./person/w3/data/annotation/2015113032-Beschädigung-7-45.xml
TUEV Sued,2016059594,3,2016059594-Beschaedigung_3:_Tuer_vorn_links:_Tuer__-_Delle_|_Lackschaden_-_Smart_Repair_29.jpg,Tuer vorn links,Tuer,None,Delle / Lackschaden,Smart Repair,110.0,110.0,Tuer - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2016059594,Tuer vorn links,Tuer,None,2016059594-Beschädigung-3-29.jpg,Delle / paint damage,Smart Repair,Tower left,Door,None,./person/w3/image/2016059594-Beschädigung-3-29.jpg,./person/w3/data/annotation/2016059594-Beschädigung-3-29.xml
TUEV Sued,2016068949,9,2016068949-Beschaedigung_9:_Stossfaenger_vorn:_Stossfaenger_vorn__-_Delle_|_Lackschaden_-_erneuern_42.jpg,Stossfaenger vorn,Stossfaenger vorn,None,Delle / Lackschaden,erneuern,1080.0,1080.0,Stossfaenger vorn - Delle / Lackschaden - erneuern,False,False,erneuern,Delle / Lackschaden,2016068949,Stossfaenger vorn,Stossfaenger vorn,None,2016068949-Beschädigung-9-42.jpg,Delle / paint damage,renew,Shearful front,Shearful front,None,./person/w3/image/2016068949-Beschädigung-9-42.jpg,./person/w3/data/annotation/2016068949-Beschädigung-9-42.xml
TUEV Sued,2017163960,4,2017163960-Beschaedigung_4:_Motorhaube:_Motorhaube____(Inkl._Steinschlaege)____-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_49.jpg,Motorhaube,Motorhaube,Inkl. Steinschlaege,Delle / Lackschaden,instandsetzen und lackieren,598.95,372.15,Motorhaube (Inkl. Steinschlaege) - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2017163960,Motorhaube,Motorhaube,Inkl. Steinschlaege,2017163960-Beschädigung-4-49.jpg,Delle / paint damage,Repair and paint,Engine Hood,Engine Hood,Including stone slides,./person/w3/image/2017163960-Beschädigung-4-49.jpg,./person/w3/data/annotation/2017163960-Beschädigung-4-49.xml
TUEV Sued,2020187342,19,2020187342-Beschaedigung_19:_Tuer_vorn_rechts:_Tuer__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_84.jpg,Tuer vorn rechts,Tuer,None,Delle / Lackschaden,instandsetzen und lackieren,245.55,110.0,Tuer - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2020187342,Tuer vorn rechts,Tuer,None,2020187342-Beschädigung-19-84.jpg,Delle / paint damage,Repair and paint,Tower right,Door,None,./person/w3/image/2020187342-Beschädigung-19-84.jpg,./person/w3/data/annotation/2020187342-Beschädigung-19-84.xml
TUEV Sued,2018199628,3,2018199628-Beschaedigung_3:_Tuer_vorn_rechts:_Tuer__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_40.jpg,Tuer vorn rechts,Tuer,None,Delle / Lackschaden,instandsetzen und lackieren,590.6,504.05,Tuer - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2018199628,Tuer vorn rechts,Tuer,None,2018199628-Beschädigung-3-40.jpg,Delle / paint damage,Repair and paint,Tower right,Door,None,./person/w3/image/2018199628-Beschädigung-3-40.jpg,./person/w3/data/annotation/2018199628-Beschädigung-3-40.xml
TUEV Sued,2016071489,16,2016071489-Beschaedigung_16:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_73.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Delle / Lackschaden,instandsetzen und lackieren,315.0,110.0,Stossfaenger hinten - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2016071489,Stossfaenger hinten,Stossfaenger hinten,None,2016071489-Beschädigung-16-73.jpg,Delle / paint damage,Repair and paint,Rear bumper,Rear bumper,None,./person/w3/image/2016071489-Beschädigung-16-73.jpg,./person/w3/data/annotation/2016071489-Beschädigung-16-73.xml
TUEV Sued,2020068618,2,2020068618-Beschaedigung_2:_Stossfaenger_hinten:_Stossfaenger_hinten__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_39.jpg,Stossfaenger hinten,Stossfaenger hinten,None,Delle / Lackschaden,instandsetzen und lackieren,428.5,164.69,Stossfaenger hinten - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2020068618,Stossfaenger hinten,Stossfaenger hinten,None,2020068618-Beschädigung-2-39.jpg,Delle / paint damage,Repair and paint,Rear bumper,Rear bumper,None,./person/w3/image/2020068618-Beschädigung-2-39.jpg,./person/w3/data/annotation/2020068618-Beschädigung-2-39.xml
TUEV Sued,2016008423,9,2016008423-Beschaedigung_9:_Tuer_hinten_links:_Tuer____(Druecken_und_auslegen)____-_Delle_|_Lackschaden_-_Smart_Repair_57.jpg,Tuer hinten links,Tuer,Druecken und auslegen,Delle / Lackschaden,Smart Repair,120.0,120.0,Tuer (Druecken und auslegen) - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2016008423,Tuer hinten links,Tuer,Druecken und auslegen,2016008423-Beschädigung-9-57.jpg,Delle / paint damage,Smart Repair,Door in the back left,Door,Protect and lay out,./person/w3/image/2016008423-Beschädigung-9-57.jpg,./person/w3/data/annotation/2016008423-Beschädigung-9-57.xml
TUEV Sued,2016048348,2,2016048348-Beschaedigung_2:_Motorhaube:_Motorhaube____(Verformt)____-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_33.jpg,Motorhaube,Motorhaube,Verformt,Delle / Lackschaden,instandsetzen und lackieren,328.15,120.0,Motorhaube (Verformt) - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2016048348,Motorhaube,Motorhaube,Verformt,2016048348-Beschädigung-2-33.jpg,Delle / paint damage,Repair and paint,Engine Hood,Engine Hood,Deformed,./person/w3/image/2016048348-Beschädigung-2-33.jpg,./person/w3/data/annotation/2016048348-Beschädigung-2-33.xml
TUEV Sued,2015057880,12,2015057880-Beschaedigung_12:_Tuer_vorn_links:_Tuer__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_77.jpg,Tuer vorn links,Tuer,None,Delle / Lackschaden,instandsetzen und lackieren,226.8,101.6,Tuer - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2015057880,Tuer vorn links,Tuer,None,2015057880-Beschädigung-12-77.jpg,Delle / paint damage,Repair and paint,Tower left,Door,None,./person/w3/image/2015057880-Beschädigung-12-77.jpg,./person/w3/data/annotation/2015057880-Beschädigung-12-77.xml
TUEV Sued,2016084598,5,2016084598-Beschaedigung_5:_Motorhaube:_Motorhaube__-_Delle_|_Lackschaden_-_Smart_Repair_46.jpg,Motorhaube,Motorhaube,None,Delle / Lackschaden,Smart Repair,120.0,120.0,Motorhaube - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2016084598,Motorhaube,Motorhaube,None,2016084598-Beschädigung-5-46.jpg,Delle / paint damage,Smart Repair,Engine Hood,Engine Hood,None,./person/w3/image/2016084598-Beschädigung-5-46.jpg,./person/w3/data/annotation/2016084598-Beschädigung-5-46.xml
TUEV Sued,2020153798,3,2020153798-Beschaedigung_3:_Schweller_rechts:_Einstieg__-_Delle_|_Lackschaden_-_Smart_Repair_37.jpg,Schweller rechts,Einstieg,None,Delle / Lackschaden,Smart Repair,120.0,120.0,Einstieg - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2020153798,Schweller rechts,Einstieg,None,2020153798-Beschädigung-3-37.jpg,Delle / paint damage,Smart Repair,Slighter right,Started,None,./person/w3/image/2020153798-Beschädigung-3-37.jpg,./person/w3/data/annotation/2020153798-Beschädigung-3-37.xml
TUEV Sued,2020305416,5,2020305416-Beschaedigung_5:_Kotfluegel_rechts:_Kotfluegel_rechts__-_Delle_|_Lackschaden_-_Smart_Repair_41.jpg,Kotfluegel rechts,Kotfluegel rechts,None,Delle / Lackschaden,Smart Repair,120.0,120.0,Kotfluegel rechts - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2020305416,Kotfluegel rechts,Kotfluegel rechts,None,2020305416-Beschädigung-5-41.jpg,Delle / paint damage,Smart Repair,Right fender,Right fender,None,./person/w3/image/2020305416-Beschädigung-5-41.jpg,./person/w3/data/annotation/2020305416-Beschädigung-5-41.xml
TUEV Sued,2015111320,3,2015111320-Beschaedigung_3:_Heckklappe|-tuer:_Heckklappe__-_Delle_|_Lackschaden_-_Smart_Repair_36.jpg,Heckklappe/-tuer,Heckklappe,None,Delle / Lackschaden,Smart Repair,150.0,150.0,Heckklappe - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2015111320,Heckklappe/-tuer,Heckklappe,None,2015111320-Beschädigung-3-36.jpg,Delle / paint damage,Smart Repair,Tailgate / tuer,Tailgate,None,./person/w3/image/2015111320-Beschädigung-3-36.jpg,./person/w3/data/annotation/2015111320-Beschädigung-3-36.xml
TUEV Sued,2016120322,9,2016120322-Beschaedigung_9:_Tuer_hinten_links:_Tuer____(Innen)____-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_69.jpg,Tuer hinten links,Tuer,Innen,Delle / Lackschaden,instandsetzen und lackieren,451.02,219.25,Tuer (Innen) - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2016120322,Tuer hinten links,Tuer,Innen,2016120322-Beschädigung-9-69.jpg,Delle / paint damage,Repair and paint,Door in the back left,Door,Inside,./person/w3/image/2016120322-Beschädigung-9-69.jpg,./person/w3/data/annotation/2016120322-Beschädigung-9-69.xml
TUEV Sued,2018209188,5,2018209188-Beschaedigung_5:_Seitenwand_links:_Einstieg__-_Delle_|_Lackschaden_-_Smart_Repair_40.jpg,Seitenwand links,Einstieg,None,Delle / Lackschaden,Smart Repair,120.0,120.0,Einstieg - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2018209188,Seitenwand links,Einstieg,None,2018209188-Beschädigung-5-40.jpg,Delle / paint damage,Smart Repair,Sidewall left,Started,None,./person/w3/image/2018209188-Beschädigung-5-40.jpg,./person/w3/data/annotation/2018209188-Beschädigung-5-40.xml
TUEV Sued,2016078936,8,2016078936-Beschaedigung_8:_Seitenwand_rechts:_Seitenwand__-_Delle_|_Lackschaden_-_instandsetzen_und_lackieren_43.jpg,Seitenwand rechts,Seitenwand,None,Delle / Lackschaden,instandsetzen und lackieren,609.4,234.77,Seitenwand - Delle / Lackschaden - instandsetzen und lackieren,False,False,instandsetzen und lackieren,Delle / Lackschaden,2016078936,Seitenwand rechts,Seitenwand,None,2016078936-Beschädigung-8-43.jpg,Delle / paint damage,Repair and paint,sidewall right,Side wall,None,./person/w3/image/2016078936-Beschädigung-8-43.jpg,./person/w3/data/annotation/2016078936-Beschädigung-8-43.xml
TUEV Sued,2020078079,1,2020078079-Beschaedigung_1:_Seitenwand_links:_Seitenwand__-_Delle_|_Lackschaden_-_Smart_Repair_28.jpg,Seitenwand links,Seitenwand,None,Delle / Lackschaden,Smart Repair,120.0,120.0,Seitenwand - Delle / Lackschaden - Smart Repair,False,False,Smart Repair,Delle / Lackschaden,2020078079,Seitenwand links,Seitenwand,None,2020078079-Beschädigung-1-28.jpg,Delle / paint damage,Smart Repair,Sidewall left,Side wall,None,./person/w3/image/2020078079-Beschädigung-1-28.jpg,./person/w3/data/annotation/2020078079-Beschädigung-1-28.xml
