Gutachter,Akten-ID,Damage-ID,Image,Location,Specific Location,Detailed Location,Damage,Repair Action,Cost,Undervalue,Description,status,dirty,action,damage,uid,part,part_p1,part_p2,bildname,damage_en,action_en,part_en,part_p1_en,part_p2_en,img_file_path,ann_file_path
TUEV Sued,2016006239,10,"2016006239-Beschaedigung_10:_Bremsanlage:_Bremsscheiben_und_Belaege_vorn____(Tragbild,Korrosion,stark_eingelaufen,Riefenbildung.)____-_verschlissen_-_erneuern_73.jpg",Bremsanlage,Bremsscheiben und Belaege vorn,"Tragbild,Korrosion,stark eingelaufen,Riefenbildung.",verschlissen,erneuern,448.12,448.12,"Bremsscheiben und Belaege vorn (Tragbild,Korrosion,stark eingelaufen,Riefenbildung.) - verschlissen - erneuern",False,False,erneuern,verschlissen,2016006239,Bremsanlage,Bremsscheiben und Belaege vorn,"Tragbild,Korrosion,stark eingelaufen,Riefenbildung.",2016006239-Beschädigung-10-73.jpg,worn,renew,Brake system,Brake discs and bubbles front,"Load picture, corrosion, greatly run, called up.",./person/w3/image/2016006239-Beschädigung-10-73.jpg,./person/w3/data/annotation/2016006239-Beschädigung-10-73.xml
TUEV Sued,2019285515,5,2019285515-Beschaedigung_5:_Rad|Reifen:_Reifen_vorn____(Ganzjahresreifen)____-_verschlissen_-_erneuern_53.jpg,Rad/Reifen,Reifen vorn,Ganzjahresreifen,verschlissen,erneuern,220.0,120.0,Reifen vorn (Ganzjahresreifen) - verschlissen - erneuern,False,False,erneuern,verschlissen,2019285515,Rad/Reifen,Reifen vorn,Ganzjahresreifen,2019285515-Beschädigung-5-53.jpg,worn,renew,Wheel / tire,Tire front,All-season tires,./person/w3/image/2019285515-Beschädigung-5-53.jpg,./person/w3/data/annotation/2019285515-Beschädigung-5-53.xml
TUEV Sued,2016065610,15,2016065610-Beschaedigung_15:_2.Radsatz:_2_Reifen____(Aussenschulter_abgefahren)____-_verschlissen_-_erneuern_52.jpg,2.Radsatz,2 Reifen,Aussenschulter abgefahren,verschlissen,erneuern,240.0,120.0,2 Reifen (Aussenschulter abgefahren) - verschlissen - erneuern,False,False,erneuern,verschlissen,2016065610,2.Radsatz,2 Reifen,Aussenschulter abgefahren,2016065610-Beschädigung-15-52.jpg,worn,renew,2nd wheelset,2 tires,Exterior shoulder,./person/w3/image/2016065610-Beschädigung-15-52.jpg,./person/w3/data/annotation/2016065610-Beschädigung-15-52.xml
TUEV Sued,2019282906,3,2019282906-Beschaedigung_3:_Rad|Reifen:_Reifen_hinten__-_verschlissen_-_erneuern_46.jpg,Rad/Reifen,Reifen hinten,None,verschlissen,erneuern,250.0,110.0,Reifen hinten - verschlissen - erneuern,False,False,erneuern,verschlissen,2019282906,Rad/Reifen,Reifen hinten,None,2019282906-Beschädigung-3-46.jpg,worn,renew,Wheel / tire,Tire rear,None,./person/w3/image/2019282906-Beschädigung-3-46.jpg,./person/w3/data/annotation/2019282906-Beschädigung-3-46.xml
TUEV Sued,2020016537,2,2020016537-Beschaedigung_2:_Rad|Reifen:_Reifen_hinten__-_verschlissen_-_erneuern_34.jpg,Rad/Reifen,Reifen hinten,None,verschlissen,erneuern,280.0,150.0,Reifen hinten - verschlissen - erneuern,False,False,erneuern,verschlissen,2020016537,Rad/Reifen,Reifen hinten,None,2020016537-Beschädigung-2-34.jpg,worn,renew,Wheel / tire,Tire rear,None,./person/w3/image/2020016537-Beschädigung-2-34.jpg,./person/w3/data/annotation/2020016537-Beschädigung-2-34.xml
TUEV Sued,2019224723,4,2019224723-Beschaedigung_4:_2.Radsatz:_Reifensatz_komplett____(Winterraeder_einseitig_abgefahren)____-_verschlissen_-_erneuern_44.jpg,2.Radsatz,Reifensatz komplett,Winterraeder einseitig abgefahren,verschlissen,erneuern,600.0,260.0,Reifensatz komplett (Winterraeder einseitig abgefahren) - verschlissen - erneuern,False,False,erneuern,verschlissen,2019224723,2.Radsatz,Reifensatz komplett,Winterraeder einseitig abgefahren,2019224723-Beschädigung-4-44.jpg,worn,renew,2nd wheelset,Tire set complete,Winterraeder wrapped on one side,./person/w3/image/2019224723-Beschädigung-4-44.jpg,./person/w3/data/annotation/2019224723-Beschädigung-4-44.xml
TUEV Sued,2017076160,6,2017076160-Beschaedigung_6:_Rad|Reifen:_Reifen_vorn__-_verschlissen_-_erneuern_48.jpg,Rad/Reifen,Reifen vorn,None,verschlissen,erneuern,240.0,120.0,Reifen vorn - verschlissen - erneuern,False,False,erneuern,verschlissen,2017076160,Rad/Reifen,Reifen vorn,None,2017076160-Beschädigung-6-48.jpg,worn,renew,Wheel / tire,Tire front,None,./person/w3/image/2017076160-Beschädigung-6-48.jpg,./person/w3/data/annotation/2017076160-Beschädigung-6-48.xml
TUEV Sued,2019163550,5,2019163550-Beschaedigung_5:_Rad|Reifen:_Reifen_vorn____(Ganzjahresreifen_unter_4mm)____-_verschlissen_-_erneuern_28.jpg,Rad/Reifen,Reifen vorn,Ganzjahresreifen unter 4mm,verschlissen,erneuern,280.0,280.0,Reifen vorn (Ganzjahresreifen unter 4mm) - verschlissen - erneuern,False,False,erneuern,verschlissen,2019163550,Rad/Reifen,Reifen vorn,Ganzjahresreifen unter 4mm,2019163550-Beschädigung-5-28.jpg,worn,renew,Wheel / tire,Tire front,All-season tires under 4mm,./person/w3/image/2019163550-Beschädigung-5-28.jpg,./person/w3/data/annotation/2019163550-Beschädigung-5-28.xml
TUEV Sued,2015097716,2,2015097716-Beschaedigung_2:_Rad|Reifen:_Reifen_vorn____(Links_und_rechts_Innenseite)____-_verschlissen_-_erneuern_48.jpg,Rad/Reifen,Reifen vorn,Links und rechts Innenseite,verschlissen,erneuern,260.0,110.0,Reifen vorn (Links und rechts Innenseite) - verschlissen - erneuern,False,False,erneuern,verschlissen,2015097716,Rad/Reifen,Reifen vorn,Links und rechts Innenseite,2015097716-Beschädigung-2-48.jpg,worn,renew,Wheel / tire,Tire front,Left and right inside,./person/w3/image/2015097716-Beschädigung-2-48.jpg,./person/w3/data/annotation/2015097716-Beschädigung-2-48.xml
TUEV Sued,2020021332,1,2020021332-Beschaedigung_1:_Rad|Reifen:_Reifensatz_komplett____(Winterreifen)____-_verschlissen_-_erneuern_38.jpg,Rad/Reifen,Reifensatz komplett,Winterreifen,verschlissen,erneuern,680.0,680.0,Reifensatz komplett (Winterreifen) - verschlissen - erneuern,False,False,erneuern,verschlissen,2020021332,Rad/Reifen,Reifensatz komplett,Winterreifen,2020021332-Beschädigung-1-38.jpg,worn,renew,Wheel / tire,Tire set complete,Winter tires,./person/w3/image/2020021332-Beschädigung-1-38.jpg,./person/w3/data/annotation/2020021332-Beschädigung-1-38.xml
